cell,time_s,x_um,layer,temperature_C,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk
1,39.999999999997854,191.93437500000016,cGDL,-0.001375394538267546,2.7310660215858947e-05,79.63046745140694,23.406163499783272,0.025441482064981816
1,39.999999999997854,194.27812500000016,cGDL,-0.001375394538267546,2.7054463727824863e-05,79.60988521209657,23.119903365558347,0.025130329745172115
1,39.999999999997854,196.6218750000002,cGDL,-0.001375394538267546,2.6797130376589862e-05,79.58967023715488,22.83481996239029,0.024820456480859013
1,39.999999999997854,198.9656250000002,cGDL,-0.001375394538267546,2.6538657352138325e-05,79.56982250758524,22.550991182580738,0.024511946937587757
1,39.999999999997854,201.30937500000022,cGDL,-0.001375394538267546,2.627904131429256e-05,79.55034198662365,22.268509855571445,0.024204902016925482
1,39.999999999997854,203.65312500000022,cGDL,-0.001375394538267546,2.601827878458395e-05,79.53122861939728,21.987474737609663,0.023899429062619198
1,39.999999999997854,205.99687500000022,cGDL,-0.001375394538267546,2.5756366343555106e-05,79.51248233320337,21.70798587717783,0.02359563682301938
1,39.999999999997854,208.34062500000024,cGDL,-0.001375394538267546,2.5493300730090195e-05,79.49410303808963,21.430142201552943,0.023293632827774937
1,39.999999999997854,210.68437500000024,cGDL,-0.001375394538267546,2.5229078889875808e-05,79.47609062757476,21.154040267981138,0.02299352203041428
1,39.999999999997854,213.02812500000027,cGDL,-0.001375394538267546,2.4963697996035555e-05,79.45844497942458,20.879773661780987,0.022695406154109768
1,39.999999999997854,215.37187500000027,cGDL,-0.001375394538267546,2.4697155454428384e-05,79.4411659564386,20.60743275874749,0.022399383433421183
1,39.999999999997854,217.7156250000003,cGDL,-0.001375394538267546,2.4429448900385982e-05,79.42425340722242,20.33710469774021,0.02210554858450023
1,39.999999999997854,220.0593750000003,cGDL,-0.001375394538267546,2.416057619089349e-05,79.40770716693365,20.06887347109618,0.02181399290336541
1,39.999999999997854,222.40312500000033,cGDL,-0.001375394538267546,2.389053539455236e-05,79.3915270579948,19.80282007804577,0.021524804432658445
1,39.999999999997854,224.74687500000033,cGDL,-0.001375394538267546,2.3619324779775094e-05,79.3757128907712,19.5390227331344,0.021238068188189563
1,39.999999999997854,227.09062500000036,cGDL,-0.001375394538267546,2.3346942803424686e-05,79.36026446421322,19.277557072943292,0.02095386638363401
1,39.999999999997854,229.43437500000036,cGDL,-0.001375394538267546,2.307338809873468e-05,79.34518156646416,19.018496393246743,0.020672278688311677
1,39.999999999997854,231.77812500000036,cGDL,-0.001375394538267546,2.2798659464515847e-05,79.33046397543542,18.761911862667926,0.02039338245942166
1,39.999999999997854,234.1218750000004,cGDL,-0.001375394538267546,2.25227558538113e-05,79.3161114593512,18.507872763369065,0.020117253003662027
1,39.999999999997854,236.4656250000004,cGDL,-0.001375394538267546,2.2245676363542933e-05,79.30212377726417,18.256446716527325,0.01984396382231231
1,39.999999999997854,238.80937500000041,cGDL,-0.001375394538267546,2.1967420224757757e-05,79.28850067954504,18.007699902994986,0.019573586851081508
1,39.999999999997854,241.15312500000041,cGDL,-0.001375394538267546,2.1687986793129866e-05,79.2752419083481,17.761697289037155,0.019306192705475168
1,39.999999999997854,243.49687500000044,cGDL,-0.001375394538267546,2.14073755399426e-05,79.26234719805431,17.518502850932936,0.019041850924927106
1,39.999999999997854,245.84062500000047,cGDL,-0.001375394538267546,2.112558604350795e-05,79.24981627569487,17.2781797997613,0.018780630217131847
1,39.999999999997854,248.1843750000005,cGDL,-0.001375394538267546,2.0842617981057523e-05,79.23764886135602,17.040790805453284,0.018522598701579657
1,39.999999999997854,250.5281250000005,cGDL,-0.001375394538267546,2.0558471120610946e-05,79.22584466856831,16.806398235522124,0.018267824169045786
1,39.999999999997854,252.8718750000005,cGDL,-0.001375394538267546,2.02731453135845e-05,79.21440340468082,16.575064385701808,0.018016374332284573
1,39.999999999997854,255.21562500000053,cGDL,-0.001375394538267546,1.9986640486985993e-05,79.20332477122315,16.34685173887471,0.017768317107472512
1,39.999999999997854,257.55937500000056,cGDL,-0.001375394538267546,1.9698956636252988e-05,79.1926084642561,16.121823220416758,0.017523720891757345
1,39.999999999997854,259.90312500000056,cGDL,-0.001375394538267546,1.941009381772652e-05,79.18225417471325,15.90004248300143,0.01728265487282764
1,39.999999999997854,262.24687500000056,cGDL,-0.001375394538267546,1.9120052141394958e-05,79.17226158873461,15.681574202272683,0.017045189350296395
1,39.999999999997854,264.59062500000056,cGDL,-0.001375394538267546,1.882883176324991e-05,79.16263038799438,15.466484406834155,0.01681139609438495
1,39.999999999997854,266.9343750000006,cGDL,-0.001375394538267546,1.8536432877723047e-05,79.15336025002429,15.254840829560358,0.016581348727782996
1,39.999999999997854,269.2781250000006,cGDL,-0.001375394538267546,1.8242855709227546e-05,79.14445084853448,15.046713316558256,0.016355123170172018
1,39.999999999997854,271.6218750000006,cGDL,-0.001375394538267546,1.7948100504162703e-05,79.1359018537331,14.842174250828174,0.016132798098726277
1,39.999999999997854,273.9656250000006,cGDL,-0.001375394538267546,1.7652167521155835e-05,79.12771293264785,14.64129907290074,0.015914455514022544
1,39.999999999997854,276.30937500000067,cGDL,-0.001375394538267546,1.735505702151125e-05,79.11988374944985,14.444166835300056,0.015700181342717452
1,39.999999999997854,278.65312500000067,cGDL,-0.001375394538267546,1.7056769257615653e-05,79.11241396578365,14.250860878847803,0.015490066172660655
1,39.999999999997854,280.99687500000067,cGDL,-0.001375394538267546,1.675730446073924e-05,79.10530324110464,14.061469588247121,0.015284206074181654
1,39.999999999997854,283.34062500000067,cGDL,-0.001375394538267546,1.645666282645169e-05,79.09855123302778,13.876087304616231,0.015082703591974164
1,39.999999999997854,285.68437500000067,cGDL,-0.001375394538267546,1.61548444980092e-05,79.09215759769003,13.6948153975403,0.01488566891036989
1,39.999999999997854,288.0281250000007,cGDL,-0.001375394538267546,1.5851849546419186e-05,79.08612199013082,13.517763566247696,0.014693221267660539
1,39.999999999997854,290.3718750000007,cGDL,-0.001375394538267546,1.554767794670294e-05,79.08044406469479,13.345051415056316,0.014505490668539475
1,39.999999999997854,292.7156250000007,cGDL,-0.001375394538267546,1.5242329548605841e-05,79.0751234754622,13.176810407658794,0.014322620008324776
1,39.999999999997854,295.0593750000007,cGDL,-0.001375394538267546,1.493580404033027e-05,79.0701598767138,13.013186305074157,0.014144767722906692
1,39.999999999997854,297.4031250000008,cGDL,-0.001375394538267546,1.4628100902104122e-05,79.06555292343793,12.85434228381699,0.013972111178061946
