cell,time_s,x_um,layer,temperature_C,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk
3,16.395649705083763,171.2265625000002,cCL,10.00749423378602,1.566022966950311e-05,42.114896170066245,2.2125541052189974,0.0024049501143684755
3,16.395649705083763,171.5796875000002,cCL,10.00749423378602,1.562445489698928e-05,42.10951202205996,2.2095167586773536,0.002401648650736254
3,16.395649705083763,171.93281250000018,cCL,10.00749423378602,1.5588671538031966e-05,42.10355145426851,2.2061764613984076,0.0023980178928243562
3,16.395649705083763,172.2859375000002,cCL,10.00749423378602,1.5552879799896784e-05,42.09701701779928,2.2025232569012814,0.002394047018370958
3,16.395649705083763,172.63906250000016,cCL,10.00749423378602,1.551707998956001e-05,42.089910944406874,2.1985452161393226,0.0023897230610210028
3,16.395649705083763,172.99218750000017,cCL,10.00749423378602,1.5481272530059456e-05,42.082235167142976,2.194228035094856,0.0023850304729291917
3,16.395649705083763,173.34531250000015,cCL,10.00749423378602,1.5445457983859155e-05,42.073991339241545,2.1895544731794896,0.0023799505143255323
3,16.395649705083763,173.69843750000013,cCL,10.00749423378602,1.540963708654915e-05,42.06518085139867,2.184503555801614,0.0023744603867408847
3,16.395649705083763,174.05156250000013,cCL,10.00749423378602,1.53738107964757e-05,42.05580484760441,2.1790494122224846,0.0023685319698070486
3,16.395649705083763,174.4046875000001,cCL,10.00749423378602,1.5337980370146276e-05,42.04586423968895,2.1731595221966487,0.00236212991543114
3,16.395649705083763,174.7578125000001,cCL,10.00749423378602,1.5302147481735134e-05,42.03535972076234,2.166791950021812,0.0023552086413280563
3,16.395649705083763,175.1109375000001,cCL,10.00749423378602,1.5266314423350057e-05,42.024291777768454,2.159890723415078,0.002347707308059867
3,16.395649705083763,175.4640625000001,cCL,10.00749423378602,1.5230484466571405e-05,42.012660703461904,2.152377507411945,0.002339540768926027
3,16.395649705083763,175.81718750000007,cCL,10.00749423378602,1.5194662585788411e-05,42.00046660831171,2.1441349673888888,0.0023305814862922703
3,16.395649705083763,176.17031250000008,cCL,10.00749423378602,1.515885714243864e-05,41.98770943329549,2.1349680641893043,0.0023206174610753308
3,16.395649705083763,176.52343750000006,cCL,10.00749423378602,1.5123084947476656e-05,41.97438896571471,2.1244877933923116,0.0023092258623829474
3,16.395649705083763,177.87187500000007,cGDL,10.00749423378602,3.0261490577217077e-05,41.91442290113866,2.0550991605871687,0.0022338034354208356
3,16.395649705083763,180.21562500000007,cGDL,10.00749423378602,3.009591982766652e-05,41.794812254816264,1.9429680240349907,0.0021119217652554247
3,16.395649705083763,182.5593750000001,cGDL,10.00749423378602,2.992712554522186e-05,41.67540520114218,1.8379564906755201,0.001997778794212522
3,16.395649705083763,184.9031250000001,cGDL,10.00749423378602,2.9755231039513004e-05,41.556376761887975,1.7370616194014603,0.0018881104558711526
3,16.395649705083763,187.24687500000013,cGDL,10.00749423378602,2.9580282747503157e-05,41.43783672321528,1.6390960146986817,0.0017816261029333497
3,16.395649705083763,189.59062500000013,cGDL,10.00749423378602,2.9402293147568564e-05,41.319860085570625,1.5436855424654,0.0016779190678971737
3,16.395649705083763,191.93437500000016,cGDL,10.00749423378602,2.9221263206341634e-05,41.202503557716476,1.4507387174859274,0.0015768899103107907
3,16.395649705083763,194.27812500000016,cGDL,10.00749423378602,2.9037189737697044e-05,41.085814488791875,1.360268697080152,0.001478552931608861
3,16.395649705083763,196.6218750000002,cGDL,10.00749423378602,2.885006791096338e-05,40.969835682029164,1.2723307652960565,0.0013829682231478876
3,16.395649705083763,198.9656250000002,cGDL,10.00749423378602,2.8659892246050306e-05,40.854607979526705,1.1869967872817302,0.0012902138992192719
3,16.395649705083763,201.30937500000022,cGDL,10.00749423378602,2.8466657057716932e-05,40.74017164645753,1.1043435030362208,0.0012003733728654573
3,16.395649705083763,203.65312500000022,cGDL,10.00749423378602,2.8270356670073296e-05,40.62656711047046,1.0244467353200655,0.0011135290601305059
3,16.395649705083763,205.99687500000022,cGDL,10.00749423378602,2.8070985525661412e-05,40.51383535526648,0.9473783602165005,0.0010297590871918482
3,16.395649705083763,208.34062500000024,cGDL,10.00749423378602,2.7868538241095717e-05,40.4020181286146,0.8732046904415167,0.0009491355330886051
3,16.395649705083763,210.68437500000024,cGDL,10.00749423378602,2.7663009635867722e-05,40.291158050410225,0.8019855727573852,0.0008717234486493318
3,16.395649705083763,213.02812500000027,cGDL,10.00749423378602,2.745439474532382e-05,40.18129866633318,0.7337739034464913,0.0007975803298331427
3,16.395649705083763,215.37187500000027,cGDL,10.00749423378602,2.7242688825683268e-05,40.0724844712264,0.6686153539212843,0.0007267558194796569
3,16.395649705083763,217.7156250000003,cGDL,10.00749423378602,2.702788735408087e-05,39.964760914891485,0.6065482255176347,0.0006592915494756899
3,16.395649705083763,220.0593750000003,cGDL,10.00749423378602,2.6809986026394798e-05,39.85817439691038,0.5476033606271548,0.0005952210441599508
3,16.395649705083763,222.40312500000033,cGDL,10.00749423378602,2.6588980753123114e-05,39.75277225387749,0.49180410207628883,0.0005345696761698791
3,16.395649705083763,224.74687500000033,cGDL,10.00749423378602,2.636486765530953e-05,39.6486027407156,0.43916624833530277,0.0004773546177557639
3,16.395649705083763,227.09062500000036,cGDL,10.00749423378602,2.613764306008463e-05,39.545715006857144,0.3896980147947539,0.0004235847986899499
3,16.395649705083763,229.43437500000036,cGDL,10.00749423378602,2.5907303496129054e-05,39.444159067594974,0.34339999258365883,0.000373260861503977
3,16.395649705083763,231.77812500000036,cGDL,10.00749423378602,2.5673845690191588e-05,39.34398577066775,0.30026507377367545,0.00032637508018877766
3,16.395649705083763,234.1218750000004,cGDL,10.00749423378602,2.5437266563948175e-05,39.245246758027434,0.26027836043942804,0.0002829112613472044
3,16.395649705083763,236.4656250000004,cGDL,10.00749423378602,2.519756323161103e-05,39.14799442267449,0.2234170451446312,0.00024284461428764263
3,16.395649705083763,238.80937500000041,cGDL,10.00749423378602,2.4954732999064466e-05,39.05228186042921,0.18965023938391054,0.00020614156454772884
3,16.395649705083763,241.15312500000041,cGDL,10.00749423378602,2.470877336411741e-05,38.95816281650988,0.15893875823970843,0.00017275951982577003
3,16.395649705083763,243.49687500000044,cGDL,10.00749423378602,2.445968201905906e-05,38.86569162679916,0.1312348246091164,0.00014264654848817
3,16.395649705083763,245.84062500000047,cGDL,10.00749423378602,2.4207456855395773e-05,38.77492315370541,0.10648169125284147,0.00011574096875308856
3,16.395649705083763,248.1843750000005,cGDL,10.00749423378602,2.3952095972417896e-05,38.68591271655315,0.08461312724895306,9.197079048799246e-05
3,16.395649705083763,250.5281250000005,cGDL,10.00749423378602,2.3693597690474728e-05,38.59871601647862,0.06555273398881976,7.1252971726978e-05
3,16.395649705083763,252.8718750000005,cGDL,10.00749423378602,2.343196057105143e-05,38.513389055849295,0.04921301694602981,5.349240972394544e-05
3,16.395649705083763,255.21562500000053,cGDL,10.00749423378602,2.3167183447413744e-05,38.42998805228531,0.03549408342172985,3.858052545840201e-05
3,16.395649705083763,257.55937500000056,cGDL,10.00749423378602,2.289926547101421e-05,38.348569347436886,0.024281782708720764,2.6393242074696483e-05
3,16.395649705083763,259.90312500000056,cGDL,10.00749423378602,2.2628206184057594e-05,38.26918931077217,0.015444930283622796,1.6787967699589996e-05
3,16.395649705083763,262.24687500000056,cGDL,10.00749423378602,2.2354005638373066e-05,38.19190423879108,0.008830925049460547,9.598831575500595e-06
3,16.395649705083763,264.59062500000056,cGDL,10.00749423378602,2.207666460521429e-05,38.116770250371914,0.004258240825844187,4.62852263678716e-06
3,16.395649705083763,266.9343750000006,cGDL,10.00749423378602,2.179618499493588e-05,38.043843179611855,0.0015017765151168426,1.632365777300916e-06
3,16.395649705083763,269.2781250000006,cGDL,10.00749423378602,2.151257091685695e-05,37.973178469492744,0.00025665713474765165,2.7897514646483876e-07
3,16.395649705083763,271.6218750000006,cGDL,10.00749423378602,2.1225832637371222e-05,37.90483107828315,5.0654970723369705e-06,5.505975078627142e-09
3,16.395649705083763,273.9656250000006,cGDL,10.00749423378602,2.0935986756869698e-05,37.83885541445494,2.961089496695494e-13,3.2185755398864064e-16
3,16.395649705083763,276.30937500000067,cGDL,10.00749423378602,2.0643033994686493e-05,37.77530523037303,0.0,0.0
3,16.395649705083763,278.65312500000067,cGDL,10.00749423378602,2.0346967825276083e-05,37.714233362941705,0.0,0.0
