cell,time_s,x_um,layer,temperature_C,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk
1,27.105922802540203,162.02500000000032,PEM,1.0004901401287492e-07,0.0,296.86068484483866,23.543274845759374,0.025590516136694972
1,27.105922802540203,162.27500000000032,PEM,1.0004901401287492e-07,0.0,300.91839085812614,24.494364895711364,0.026624309669251483
1,27.105922802540203,162.52500000000032,PEM,1.0004901401287492e-07,0.0,305.0508122475139,25.466444478695195,0.027680917911625212
1,27.105922802540203,162.77500000000035,PEM,1.0004901401287492e-07,0.0,309.2589917982393,26.460148410424345,0.028761030880896026
1,27.105922802540203,163.02500000000035,PEM,1.0004901401287492e-07,0.0,313.54394940362187,27.476130468312324,0.02986535920468731
1,27.105922802540203,163.27500000000035,PEM,1.0004901401287492e-07,0.0,317.9066854762421,28.515063832316688,0.030994634600344226
1,27.105922802540203,163.52500000000035,PEM,1.0004901401287492e-07,0.0,322.34819051787446,29.577641520834884,0.03214961034873357
1,27.105922802540203,163.77500000000038,PEM,1.0004901401287492e-07,0.0,326.86946651700026,30.664576820468074,0.033331061761378344
1,27.105922802540203,164.02500000000038,PEM,1.0004901401287492e-07,0.0,331.4715710320871,31.776603708681282,0.03453978663987096
1,27.105922802540203,164.27500000000038,PEM,1.0004901401287492e-07,0.0,336.155704788638,32.91447726873231,0.035776605726882946
1,27.105922802540203,164.52500000000038,PEM,1.0004901401287492e-07,0.0,340.9233827782458,34.078974096837634,0.03704236314873656
1,27.105922802540203,164.77500000000038,PEM,1.0004901401287492e-07,0.0,345.7767656771138,35.27089270239452,0.038337926850428826
1,27.105922802540203,165.0250000000004,PEM,1.0004901401287492e-07,0.0,350.71929919847827,36.491053902941985,0.03966418902493694
1,27.105922802540203,165.2750000000004,PEM,1.0004901401287492e-07,0.0,356.63140186202924,38.083356410543054,0.041394952620155495
1,27.105922802540203,165.57656250000036,cCL,1.0004901401287492e-07,1.429268058132936e-05,58.96570749880493,11.9410497906022,0.01297940194630674
1,27.105922802540203,165.92968750000037,cCL,1.0004901401287492e-07,1.420596710571359e-05,59.5997703649745,12.191641412151226,0.013251784143642637
1,27.105922802540203,166.28281250000035,cCL,1.0004901401287492e-07,1.4156444510963561e-05,59.60080097024399,12.194484918163514,0.013254874911047298
1,27.105922802540203,166.63593750000035,cCL,1.0004901401287492e-07,1.4106953083718213e-05,59.601591933057854,12.196453825648955,0.0132570150278793
1,27.105922802540203,166.98906250000033,cCL,1.0004901401287492e-07,1.405748657881087e-05,59.60214355592515,12.197683628211724,0.013258351769795352
1,27.105922802540203,167.3421875000003,cCL,1.0004901401287492e-07,1.4008042221279695e-05,59.60245612582214,12.198232093802734,0.013258947928046449
1,27.105922802540203,167.6953125000003,cCL,1.0004901401287492e-07,1.3958618451982025e-05,59.60252991403261,12.198129762433373,0.013258836698297145
1,27.105922802540203,168.0484375000003,cCL,1.0004901401287492e-07,1.390921427850082e-05,59.60236517641933,12.197394476714718,0.013258037474689911
1,27.105922802540203,168.4015625000003,cCL,1.0004901401287492e-07,1.3859829022805595e-05,59.60196215382641,12.196037024122976,0.013256561982742365
1,27.105922802540203,168.75468750000027,cCL,1.0004901401287492e-07,1.3810462204574573e-05,59.6013210725287,12.194063740091245,0.013254417108794832
1,27.105922802540203,169.10781250000028,cCL,1.0004901401287492e-07,1.3761113480906745e-05,59.60044214469712,12.19147784744884,0.013251606355922653
1,27.105922802540203,169.46093750000026,cCL,1.0004901401287492e-07,1.3711782612890117e-05,59.59932556886672,12.188280193487147,0.013248130645094724
1,27.105922802540203,169.81406250000026,cCL,1.0004901401287492e-07,1.3662469446390158e-05,59.597971530401445,12.184469667376787,0.013243988768887811
1,27.105922802540203,170.16718750000024,cCL,1.0004901401287492e-07,1.3613173901099816e-05,59.59638020195341,12.180043431028519,0.013239177642422304
1,27.105922802540203,170.52031250000022,cCL,1.0004901401287492e-07,1.3563895964855364e-05,59.59455174391595,12.174997030039064,0.013233692423955504
1,27.105922802540203,170.87343750000022,cCL,1.0004901401287492e-07,1.3514635691674814e-05,59.592486304871244,12.169324418694757,0.013227526542059519
1,27.105922802540203,171.2265625000002,cCL,1.0004901401287492e-07,1.3465393202764308e-05,59.59018402203391,12.163017915152935,0.013220671646905364
1,27.105922802540203,171.5796875000002,cCL,1.0004901401287492e-07,1.3416168690226445e-05,59.587645021692865,12.156068091703494,0.013213117490982059
1,27.105922802540203,171.93281250000018,cCL,1.0004901401287492e-07,1.3366962423568409e-05,59.58486941965479,12.148463596451835,0.013204851735273734
1,27.105922802540203,172.2859375000002,cCL,1.0004901401287492e-07,1.3317774759450266e-05,59.58185732169299,12.140190894479753,0.013195859667912774
1,27.105922802540203,172.63906250000016,cCL,1.0004901401287492e-07,1.3268606155517556e-05,59.57860882400766,12.131233906552275,0.013186123811469865
1,27.105922802540203,172.99218750000017,cCL,1.0004901401287492e-07,1.3219457189723246e-05,59.57512401370479,12.121573509379411,0.01317562337976023
1,27.105922802540203,173.34531250000015,cCL,1.0004901401287492e-07,1.3170328587410949e-05,59.57140296930428,12.111186839581986,0.013164333521284767
1,27.105922802540203,173.69843750000013,cCL,1.0004901401287492e-07,1.3121221259870018e-05,59.56744576129251,12.100046307142751,0.013152224246894295
1,27.105922802540203,174.05156250000013,cCL,1.0004901401287492e-07,1.307213636060687e-05,59.56325245274172,12.0881181600158,0.013139258869582391
1,27.105922802540203,174.4046875000001,cCL,1.0004901401287492e-07,1.3023075370308877e-05,59.55882310003139,12.075360321831077,0.013125391654164214
1,27.105922802540203,174.7578125000001,cCL,1.0004901401287492e-07,1.2974040230917415e-05,59.55415775372928,12.061718985777663,0.01311056411497572
1,27.105922802540203,175.1109375000001,cCL,1.0004901401287492e-07,1.2925033569623005e-05,59.549256459733165,12.047122931811307,0.013094698838925334
1,27.105922802540203,175.4640625000001,cCL,1.0004901401287492e-07,1.2876059102347282e-05,59.54411926086539,12.03147330146662,0.013077688371159371
1,27.105922802540203,175.81718750000007,cCL,1.0004901401287492e-07,1.2827122439607853e-05,59.53874619932687,12.014623193824546,0.013059373036765812
