cooling_min,cv,x_mm,dx_mm,layer,material,node,capacity_J_m2K,k_W_mK,temperature_C
15.0,115,21.480674999999994,0.0056500000000000005,cell5_cCL,cCL,T5_C,1.31532,0.27,-3.3094714124339824
15.0,116,21.502249999999993,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-3.3193106564389474
15.0,117,21.539749999999994,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-3.336177454050844
15.0,118,21.577249999999992,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-3.353054469959666
15.0,119,21.61474999999999,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-3.3699416976977012
15.0,120,21.800166666666662,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-3.3786275712012355
15.0,121,22.133499999999998,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-3.3791401768334914
15.0,122,22.46683333333333,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-3.3796910734492265
15.0,123,22.800166666666666,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-3.38028026025604
15.0,124,23.1335,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-3.38090773640646
15.0,125,23.466833333333337,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-3.3815735009979413
15.0,126,23.8835,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.3852697743912294
15.0,127,24.3835,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.3933790087857503
15.0,128,24.8835,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.4029085499784593
15.0,129,25.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.413857889266282
15.0,130,25.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.426226442154899
15.0,131,26.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.440013548389942
15.0,132,26.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.4552184719922394
15.0,133,27.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.471840401297108
15.0,134,27.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.489878448997672
15.0,135,28.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.5093316521922553
15.0,136,28.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.530198972435752
15.0,137,29.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.5524792957950737
15.0,138,29.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.5761714329086054
15.0,139,30.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.601274119049709
15.0,140,30.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.6277860141942213
15.0,141,31.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.655705703092007
15.0,142,31.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.6850316953424844
15.0,143,32.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.715762425474189
15.0,144,32.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.747896253028369
15.0,145,33.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-3.781431462646527
20.0,0,0.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.442300609483894
20.0,1,0.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.416006010007163
20.0,2,1.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.390810219221919
20.0,3,1.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.36671458212243
20.0,4,2.2500000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.34372038497489
20.0,5,2.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.321828855248743
20.0,6,3.2500000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.301041161551172
20.0,7,3.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.28135841356471
20.0,8,4.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.262781661987997
20.0,9,4.750000000000001,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.245311898479706
20.0,10,5.250000000000001,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.228950055605608
20.0,11,5.750000000000002,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.21369700678877
20.0,12,6.250000000000002,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.199553566262942
20.0,13,6.750000000000003,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.186520489029096
20.0,14,7.250000000000003,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.174598470815116
20.0,15,7.7500000000000036,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.163788148038666
20.0,16,8.250000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.154090097773214
20.0,17,8.750000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.145504837717223
20.0,18,9.250000000000005,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.13803282616652
20.0,19,9.750000000000005,0.5,EP_L,EP,TEL_C,1975.0,15.0,-9.131674461989821
20.0,20,10.166666666666671,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-9.128776253436413
20.0,21,10.500000000000004,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-9.12825423451833
20.0,22,10.833333333333337,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-9.127762237157487
20.0,23,11.16666666666667,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-9.127300262061567
20.0,24,11.500000000000004,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-9.126868309895055
20.0,25,11.833333333333336,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-9.126466381279272
20.0,26,12.018750000000004,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-9.119655880362345
20.0,27,12.056250000000002,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-9.106414784927193
20.0,28,12.093750000000002,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-9.093181696478144
20.0,29,12.131250000000001,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-9.079956620086467
20.0,30,12.150850000000002,0.0017000000000000001,cell1_aCL,aCL,T1_C,0.39576,0.27,-9.073015216368205
20.0,31,12.152550000000002,0.0017000000000000001,cell1_aCL,aCL,T1_C,0.39576,0.27,-9.07234951048121
20.0,32,12.156400000000003,0.006,cell1_PEM,PEM,T1_C,13.545,0.24,-9.070695140646304
20.0,33,12.162400000000003,0.006,cell1_PEM,PEM,T1_C,13.545,0.24,-9.068057811303731
20.0,34,12.168225000000003,0.0056500000000000005,cell1_cCL,cCL,T1_C,1.31532,0.27,-9.065640654601651
20.0,35,12.173875000000002,0.0056500000000000005,cell1_cCL,cCL,T1_C,1.31532,0.27,-9.063438390311902
20.0,36,12.195450000000001,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-9.055761328137457
20.0,37,12.23295,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-9.04261702720602
20.0,38,12.27045,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-9.029480757709706
20.0,39,12.30795,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-9.016352524682688
20.0,40,12.493366666666665,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-9.0096082858804
20.0,41,12.826699999999999,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-9.009270192017986
20.0,42,13.160033333333331,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-9.0089622908574
20.0,43,13.493366666666665,0.3333333333333333,BP1,BP,T2_C,505.56,95.0,-9.008684582841529
20.0,44,13.826699999999997,0.3333333333333333,BP1,BP,T2_C,505.56,95.0,-9.008437068369812
20.0,45,14.160033333333331,0.3333333333333333,BP1,BP,T2_C,505.56,95.0,-9.008219747798275
20.0,46,14.345449999999998,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-9.004792996353473
20.0,47,14.382949999999997,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-8.998134665752943
20.0,48,14.420449999999995,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-8.99148438363438
20.0,49,14.457949999999995,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-8.984842152546342
20.0,50,14.477549999999995,0.0017000000000000001,cell2_aCL,aCL,T2_C,0.39576,0.27,-8.981357980801135
20.0,51,14.479249999999995,0.0017000000000000001,cell2_aCL,aCL,T2_C,0.39576,0.27,-8.981023857291383
20.0,52,14.483099999999997,0.006,cell2_PEM,PEM,T2_C,13.545,0.24,-8.980193567646761
20.0,53,14.489099999999997,0.006,cell2_PEM,PEM,T2_C,13.545,0.24,-8.97887284097271
20.0,54,14.494924999999997,0.0056500000000000005,cell2_cCL,cCL,T2_C,1.31532,0.27,-8.977665030696084
20.0,55,14.500574999999996,0.0056500000000000005,cell2_cCL,cCL,T2_C,1.31532,0.27,-8.976564834063971
20.0,56,14.522149999999996,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-8.972730386234893
20.0,57,14.559649999999996,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-8.966169276217364
20.0,58,14.597149999999994,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-8.9596162269318
20.0,59,14.634649999999993,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-8.953071240889507
20.0,60,14.820066666666659,0.3333333333333333,BP2,BP,T2_C,505.56,95.0,-8.94971103449441
20.0,61,15.153399999999992,0.3333333333333333,BP2,BP,T2_C,505.56,95.0,-8.949557820365712
20.0,62,15.486733333333326,0.3333333333333333,BP2,BP,T2_C,505.56,95.0,-8.949434884828083
20.0,63,15.820066666666664,0.3333333333333333,BP2,BP,T3_C,505.56,95.0,-8.949342228058356
20.0,64,16.153399999999998,0.3333333333333333,BP2,BP,T3_C,505.56,95.0,-8.949279850189804
20.0,65,16.486733333333333,0.3333333333333333,BP2,BP,T3_C,505.56,95.0,-8.94924775131216
20.0,66,16.672149999999995,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-8.949214425481706
20.0,67,16.709649999999996,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-8.949157660890894
20.0,68,16.747149999999994,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-8.949108963551357
20.0,69,16.784649999999996,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-8.949068333481762
20.0,70,16.804249999999996,0.0017000000000000001,cell3_aCL,aCL,T3_C,0.39576,0.27,-8.949051231989976
20.0,71,16.805949999999996,0.0017000000000000001,cell3_aCL,aCL,T3_C,0.39576,0.27,-8.949049634324396
20.0,72,16.809799999999996,0.006,cell3_PEM,PEM,T3_C,13.545,0.24,-8.949045769364822
20.0,73,16.815799999999996,0.006,cell3_PEM,PEM,T3_C,13.545,0.24,-8.949045374704603
20.0,74,16.821624999999994,0.0056500000000000005,cell3_cCL,cCL,T3_C,1.31532,0.27,-8.949050321355909
20.0,75,16.827274999999993,0.0056500000000000005,cell3_cCL,cCL,T3_C,1.31532,0.27,-8.9490552990145
20.0,76,16.84884999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-8.94907429288843
20.0,77,16.88634999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-8.949114900437909
20.0,78,16.92384999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-8.949163575255056
20.0,79,16.96134999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-8.94922031732122
20.0,80,17.14676666666666,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-8.949253631572052
20.0,81,17.480099999999997,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-8.949285729808913
20.0,82,17.81343333333333,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-8.949348107028236
20.0,83,18.146766666666664,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-8.94944076314028
20.0,84,18.4801,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-8.949563698011783
20.0,85,18.813433333333332,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-8.94971691146592
20.0,86,18.998849999999997,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-8.95307710535349
20.0,87,19.03635,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-8.959622067061485
20.0,88,19.073849999999997,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-8.96617509201052
20.0,89,19.111349999999995,0.0375,cell4_aGDL,aGDL,T4_C,3.7809375,0.3,-8.972736177689288
20.0,90,19.13095,0.0017000000000000001,cell4_aCL,aCL,T4_C,0.39576,0.27,-8.976186194741832
20.0,91,19.132649999999998,0.0017000000000000001,cell4_aCL,aCL,T4_C,0.39576,0.27,-8.976517127431876
20.0,92,19.136499999999998,0.006,cell4_PEM,PEM,T4_C,13.545,0.24,-8.977339698071152
20.0,93,19.142499999999995,0.006,cell4_PEM,PEM,T4_C,13.545,0.24,-8.978659636539618
20.0,94,19.148324999999993,0.0056500000000000005,cell4_cCL,cCL,T4_C,1.31532,0.27,-8.979877326151374
20.0,95,19.153974999999992,0.0056500000000000005,cell4_cCL,cCL,T4_C,1.31532,0.27,-8.980987464045597
20.0,96,19.175549999999994,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-8.98485984599074
20.0,97,19.213049999999992,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-8.991502056445697
20.0,98,19.25054999999999,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-8.998152317924422
20.0,99,19.28804999999999,0.0375,cell4_cGDL,cGDL,T4_C,3.7809375,0.3,-9.004810627878356
20.0,100,19.47346666666666,0.3333333333333333,BP4,BP,T4_C,505.56,95.0,-9.008237368706617
20.0,101,19.806799999999996,0.3333333333333333,BP4,BP,T4_C,505.56,95.0,-9.008454688673083
20.0,102,20.14013333333333,0.3333333333333333,BP4,BP,T4_C,505.56,95.0,-9.008702202514403
20.0,103,20.473466666666667,0.3333333333333333,BP4,BP,T5_C,505.56,95.0,-9.008979909874558
20.0,104,20.8068,0.3333333333333333,BP4,BP,T5_C,505.56,95.0,-9.009287810354106
20.0,105,21.140133333333335,0.3333333333333333,BP4,BP,T5_C,505.56,95.0,-9.009625903510166
20.0,106,21.32555,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-9.016370128913575
20.0,107,21.363049999999998,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-9.029498335867778
20.0,108,21.40055,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-9.042634579284545
20.0,109,21.438049999999997,0.0375,cell5_aGDL,aGDL,T5_C,3.7809375,0.3,-9.05577885412972
20.0,110,21.457649999999997,0.0017000000000000001,cell5_aCL,aCL,T5_C,0.39576,0.27,-9.062686247890134
20.0,111,21.459349999999997,0.0017000000000000001,cell5_aCL,aCL,T5_C,0.39576,0.27,-9.063348776478936
20.0,112,21.463199999999997,0.006,cell5_PEM,PEM,T5_C,13.545,0.24,-9.0649954600188
20.0,113,21.469199999999997,0.006,cell5_PEM,PEM,T5_C,13.545,0.24,-9.067632004496783
20.0,114,21.475024999999995,0.0056500000000000005,cell5_cCL,cCL,T5_C,1.31532,0.27,-9.07005899867061
20.0,115,21.480674999999994,0.0056500000000000005,cell5_cCL,cCL,T5_C,1.31532,0.27,-9.072271162096587
20.0,116,21.502249999999993,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-9.079985997641838
20.0,117,21.539749999999994,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-9.093211055347663
20.0,118,21.577249999999992,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-9.10644412509961
20.0,119,21.61474999999999,0.0375,cell5_cGDL,cGDL,T5_C,3.7809375,0.3,-9.119685201826425
20.0,120,21.800166666666662,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-9.126495693120834
20.0,121,22.133499999999998,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-9.126897621169032
20.0,122,22.46683333333333,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-9.127329572725838
20.0,123,22.800166666666666,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-9.127791547169934
20.0,124,23.1335,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-9.12828354383683
20.0,125,23.466833333333337,0.3333333333333333,BP5,BP,T5_C,505.56,95.0,-9.128805562018847
20.0,126,23.8835,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.131703766486783
20.0,127,24.3835,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.138062121707733
20.0,128,24.8835,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.145534122740202
20.0,129,25.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.154119370716039
20.0,130,25.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.16381740734008
20.0,131,26.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.174627714914596
20.0,132,26.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.186549716366944
20.0,133,27.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.199582775280373
20.0,134,27.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.213726195927965
20.0,135,28.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.228979223309832
20.0,136,28.883500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.245341043193363
20.0,137,29.383500000000005,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.262810782156734
20.0,138,29.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.28138750763549
20.0,139,30.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.301070227972353
20.0,140,30.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.32185789247016
20.0,141,31.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.34374939144795
20.0,142,31.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.366743556300175
20.0,143,32.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.390839159559114
20.0,144,32.88350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.416034914960388
20.0,145,33.38350000000001,0.5,EP_R,EP,TER_C,1975.0,15.0,-9.442329477511628
25.0,0,0.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.880950233180368
25.0,1,0.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.860332947680565
25.0,2,1.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.840577225123994
25.0,3,1.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.821684120104802
25.0,4,2.2500000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.80365464116915
25.0,5,2.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.786489750761362
25.0,6,3.2500000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.77019036517256
25.0,7,3.75,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.754757354491723
25.0,8,4.25,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.740191542559277
25.0,9,4.750000000000001,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.726493706923094
25.0,10,5.250000000000001,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.713664578796998
25.0,11,5.750000000000002,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.701704843021723
25.0,12,6.250000000000002,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.690615138028345
25.0,13,6.750000000000003,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.680396055804234
25.0,14,7.250000000000003,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.671048141861409
25.0,15,7.7500000000000036,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.66257189520746
25.0,16,8.250000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.654967768318887
25.0,17,8.750000000000004,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.648236167116945
25.0,18,9.250000000000005,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.642377450945986
25.0,19,9.750000000000005,0.5,EP_L,EP,TEL_C,1975.0,15.0,-13.637391932554262
25.0,20,10.166666666666671,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-13.635119481395918
25.0,21,10.500000000000004,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-13.634710172516652
25.0,22,10.833333333333337,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-13.63432440318655
25.0,23,11.16666666666667,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-13.633962173960498
25.0,24,11.500000000000004,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-13.63362348535951
25.0,25,11.833333333333336,0.3333333333333333,BP0,BP,T1_C,505.56,95.0,-13.633308337870755
25.0,26,12.018750000000004,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-13.627968304401787
25.0,27,12.056250000000002,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-13.61758611759176
25.0,28,12.093750000000002,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-13.607210208965157
25.0,29,12.131250000000001,0.0375,cell1_aGDL,aGDL,T1_C,3.7809375,0.3,-13.596840582498302
25.0,30,12.150850000000002,0.0017000000000000001,cell1_aCL,aCL,T1_C,0.39576,0.27,-13.591397909686282
25.0,31,12.152550000000002,0.0017000000000000001,cell1_aCL,aCL,T1_C,0.39576,0.27,-13.590875937549374
25.0,32,12.156400000000003,0.006,cell1_PEM,PEM,T1_C,13.545,0.24,-13.589578765667873
25.0,33,12.162400000000003,0.006,cell1_PEM,PEM,T1_C,13.545,0.24,-13.587510866826136
25.0,34,12.168225000000003,0.0056500000000000005,cell1_cCL,cCL,T1_C,1.31532,0.27,-13.585615602755855
25.0,35,12.173875000000002,0.0056500000000000005,cell1_cCL,cCL,T1_C,1.31532,0.27,-13.583888833292367
25.0,36,12.195450000000001,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-13.577869339358855
25.0,37,12.23295,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-13.56756304797825
25.0,38,12.27045,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-13.55726305395126
25.0,39,12.30795,0.0375,cell1_cGDL,cGDL,T1_C,3.7809375,0.3,-13.54696936122511
25.0,40,12.493366666666665,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-13.541681283099177
25.0,41,12.826699999999999,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-13.541416187688103
25.0,42,13.160033333333331,0.3333333333333333,BP1,BP,T1_C,505.56,95.0,-13.541174766018642
25.0,43,13.493366666666665,0.3333333333333333,BP1,BP,T2_C,505.56,95.0,-13.54095701843805
25.0,44,13.826699999999997,0.3333333333333333,BP1,BP,T2_C,505.56,95.0,-13.540762945259534
25.0,45,14.160033333333331,0.3333333333333333,BP1,BP,T2_C,505.56,95.0,-13.540592546762245
25.0,46,14.345449999999998,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-13.53790567136899
25.0,47,14.382949999999997,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-13.532684952872554
25.0,48,14.420449999999995,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-13.527470545095962
25.0,49,14.457949999999995,0.0375,cell2_aGDL,aGDL,T2_C,3.7809375,0.3,-13.522262450037505
25.0,50,14.477549999999995,0.0017000000000000001,cell2_aCL,aCL,T2_C,0.39576,0.27,-13.519530552064015
25.0,51,14.479249999999995,0.0017000000000000001,cell2_aCL,aCL,T2_C,0.39576,0.27,-13.519268569760634
25.0,52,14.483099999999997,0.006,cell2_PEM,PEM,T2_C,13.545,0.24,-13.518617549442627
25.0,53,14.489099999999997,0.006,cell2_PEM,PEM,T2_C,13.545,0.24,-13.517581983234042
25.0,54,14.494924999999997,0.0056500000000000005,cell2_cCL,cCL,T2_C,1.31532,0.27,-13.516634953440988
25.0,55,14.500574999999996,0.0056500000000000005,cell2_cCL,cCL,T2_C,1.31532,0.27,-13.515772302237409
25.0,56,14.522149999999996,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-13.512765756917915
25.0,57,14.559649999999996,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-13.507621267934631
25.0,58,14.597149999999994,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-13.502483099276265
25.0,59,14.634649999999993,0.0375,cell2_cGDL,cGDL,T2_C,3.7809375,0.3,-13.497351252911905
25.0,60,14.820066666666659,0.3333333333333333,BP2,BP,T2_C,505.56,95.0,-13.494716554707725
25.0,61,15.153399999999992,0.3333333333333333,BP2,BP,T2_C,505.56,95.0,-13.494596421316615
25.0,62,15.486733333333326,0.3333333333333333,BP2,BP,T2_C,505.56,95.0,-13.494500029011853
25.0,63,15.820066666666664,0.3333333333333333,BP2,BP,T3_C,505.56,95.0,-13.494427377932087
25.0,64,16.153399999999998,0.3333333333333333,BP2,BP,T3_C,505.56,95.0,-13.494378468181825
25.0,65,16.486733333333333,0.3333333333333333,BP2,BP,T3_C,505.56,95.0,-13.494353299831417
25.0,66,16.672149999999995,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-13.494327169462299
25.0,67,16.709649999999996,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-13.494282661057994
25.0,68,16.747149999999994,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-13.49424447809032
25.0,69,16.784649999999996,0.0375,cell3_aGDL,aGDL,T3_C,3.7809375,0.3,-13.494212620573911
25.0,70,16.804249999999996,0.0017000000000000001,cell3_aCL,aCL,T3_C,0.39576,0.27,-13.49419921151797
25.0,71,16.805949999999996,0.0017000000000000001,cell3_aCL,aCL,T3_C,0.39576,0.27,-13.494197958809345
25.0,72,16.809799999999996,0.006,cell3_PEM,PEM,T3_C,13.545,0.24,-13.49419492834539
25.0,73,16.815799999999996,0.006,cell3_PEM,PEM,T3_C,13.545,0.24,-13.494194618905407
25.0,74,16.821624999999994,0.0056500000000000005,cell3_cCL,cCL,T3_C,1.31532,0.27,-13.494198497524145
25.0,75,16.827274999999993,0.0056500000000000005,cell3_cCL,cCL,T3_C,1.31532,0.27,-13.49420240045464
25.0,76,16.84884999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-13.494217293351944
25.0,77,16.88634999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-13.494249133295053
25.0,78,16.92384999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-13.494287298687649
25.0,79,16.96134999999999,0.0375,cell3_cGDL,cGDL,T3_C,3.7809375,0.3,-13.494331789515101
25.0,80,17.14676666666666,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-13.494357910848187
25.0,81,17.480099999999997,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-13.494383078698533
25.0,82,17.81343333333333,0.3333333333333333,BP3,BP,T3_C,505.56,95.0,-13.494431987942104
25.0,83,18.146766666666664,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-13.494504638508538
25.0,84,18.4801,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-13.49460103029335
25.0,85,18.813433333333332,0.3333333333333333,BP3,BP,T4_C,505.56,95.0,-13.494721163157887
