model,condition,parameter,multiplier,kind,t_s,V_model_V,T_model_C,ice_max_bulk,ice_pore_max_bulk,ice_mem_max_bulk,water_ice_kg_m2,model_valid,ever_invalid
bp,minus25,all_phase_rates,1.0,common_phase_timescale,33.3999999999999,0.54236795369447,-17.499788312747825,0.1254679363872502,0.041265843989899804,0.1254679363872502,0.002463885354132221,1,0
bp,minus25,all_phase_rates,1.0,common_phase_timescale,33.5999999999999,0.5425298894920313,-17.423944504855854,0.12683202900008306,0.041615697536716074,0.12683202900008306,0.002497266625856997,1,0
bp,minus25,all_phase_rates,1.0,common_phase_timescale,33.7999999999999,0.542494062102135,-17.34814697379258,0.12819527806999884,0.041964692852514904,0.12819527806999884,0.002530782766618637,1,0
bp,minus25,all_phase_rates,1.0,common_phase_timescale,33.9999999999999,0.5429443229715827,-17.272770957328305,0.12955762066376678,0.0423128220322147,0.12955762066376678,0.0025644308989413375,1,0
bp,minus25,all_phase_rates,1.0,common_phase_timescale,34.1999999999999,0.5429048725589644,-17.197527224780515,0.1309186693179015,0.0426600622521313,0.1309186693179015,0.0025982101453523167,1,0
bp,minus25,all_phase_rates,1.0,common_phase_timescale,34.3999999999999,0.5432541163508307,-17.122590183535237,0.13227850948996459,0.0430063903365197,0.13227850948996459,0.002632113635377718,1,0
bp,minus25,all_phase_rates,1.0,common_phase_timescale,34.5999999999999,0.5434060054793616,-17.04793473176244,0.13363686496741595,0.04335179568719405,0.13363686496741595,0.00266614089684024,1,0
bp,minus25,all_phase_rates,1.0,common_phase_timescale,34.7999999999999,0.5435568193580949,-16.973471455472804,0.13499374394540023,0.043696255988812736,0.13499374394540023,0.002700286291720054,1,0
bp,minus25,all_phase_rates,1.0,common_phase_timescale,34.9999999999999,0.5434156566173295,-16.89894669131712,0.13634935935123038,0.04403977170001047,0.13634935935123038,0.002734544907210675,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,0.0,0.769731108516351,-20.000000000000057,0.0,0.0,0.0,0.0,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,0.2,0.7697630119801604,-19.9981318283981,2.514192044268161e-05,8.288827242709659e-06,2.514192044268161e-05,1.3715190474687763e-07,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,0.4,0.7628034787100384,-19.996574260192176,7.606832019162859e-05,3.038420930530456e-05,7.606832019162859e-05,4.836232607019088e-07,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,0.6,0.7627969714990627,-19.994959557163213,0.00014401957715236448,6.602348642105052e-05,0.00014401957715236448,1.0085441874231218e-06,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,0.8,0.7697415700087151,-19.993571246290855,0.00021897380337105522,0.00011319931417545049,0.00021897380337105522,1.6632944977255111e-06,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,1.0,0.7697252874689678,-19.992237962149233,0.00029275040066425306,0.00016875187019613157,0.00029275040066425306,2.3909659586560825e-06,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,1.2,0.7627513823714408,-19.990677951612156,0.0003664739833502091,0.00023172481876242715,0.0003664739833502091,3.180375590124808e-06,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,1.4,0.7627331249001291,-19.98906319406251,0.0004432097050716397,0.00030271618806124346,0.0004432097050716397,4.046534186120775e-06,1,0
bp,minus20,all_phase_rates,10.0,common_phase_timescale,1.6,0.7627112918603633,-19.98746580823712,0.0005207594716742298,0.0003809650788391763,0.0005207594716742298,4.978490379026903e-06,1,0
