工况初温_摄氏度,时间_s,电流密度_A每m2,实验电压_V,模型电压_V,电压相对误差_pct,实验温度_摄氏度,模型温度_摄氏度,温度相对误差_pct_摄氏口径,温度相对误差_pct_开尔文口径,MEA平均温度_摄氏度,局部最高温度_摄氏度,模型最大冰体积分数,孔隙最大冰体积分数,膜最大冰体积分数,最大冰所在层,孔隙最大冰饱和度,膜平均未冻含水量_lambda,活化损失_V,欧姆损失_V,浓差损失_V,极限电流密度_A每m2,累计产水_kg每m2,累计排水_kg每m2,冰库存_kg每m2,冰库存与累计产水质量比,累计反应热_J每m2,累计相变热_J每m2,累计吸附等效热_J每m2,累计散热_J每m2,水质量守恒残差_kg每m2,冰质量收支残差_kg每m2,离散能量守恒残差_J每m2,相变潜热重建残差_J每m2,物理状态有效,曾有内部步失效,累计凝结_kg每m2,采样段平均凝结速率_kg每m2每s,累计蒸发_kg每m2,采样段平均蒸发速率_kg每m2每s,累计凝华_kg每m2,采样段平均凝华速率_kg每m2每s,累计升华_kg每m2,采样段平均升华速率_kg每m2每s,累计冻结_kg每m2,采样段平均冻结速率_kg每m2每s,累计融化_kg每m2,采样段平均融化速率_kg每m2每s
-20.0,13.2,1850.0,0.485,0.5838683623325325,20.385229346913917,-18.9377574074209,-19.019608372724946,0.43221044362925404,0.03219788491273676,-18.670197873504435,-18.492436564177098,0.007616311418951592,0.0053746741459128064,0.007616311418951592,PEM,0.012775550620187322,3.2644196930700606,0.6345885135098734,0.038908532872521516,3.534315595045477e-05,288075.44189313037,0.000660879929522723,1.7443674695095043e-05,0.00011163501618520689,0.1689187569454983,6060.1357642143785,-6.370725874475362,-43.037933617203464,203.24216511660495,1.961050679483156e-17,1.3552527156068805e-20,1.2135839710936125e-07,2.1316282072803006e-14,1,0,0.0,0.0,2.296750999753936e-07,4.069057953862481e-08,0.0,0.0,1.8362687381571423e-11,3.3820818438960238e-12,0.00011163503454789426,3.627057548068711e-05,0.0,0.0
-20.0,13.4,1890.0,0.485,0.5823653972608989,20.07533964142245,-18.879828857805,-18.966431002535273,0.4587019584898052,0.03405910506185352,-18.60794361138963,-18.42554846234964,0.008105264214391962,0.005602443467084447,0.008105264214391962,PEM,0.013316956185130608,3.278624885699453,0.6354126372782355,0.03952727138718434,3.6134084584629384e-05,287958.38370873616,0.0006957661812716996,1.7733328829281236e-05,0.00011921931288164567,0.17134968052592087,6395.568648375055,-4.564755796785769,-43.74164281709719,218.86550582272014,1.9319127460976082e-17,0.0,1.1741710181922826e-07,3.4638958368304884e-14,1,0,0.0,0.0,2.3785126007975437e-07,4.08808005218036e-08,0.0,0.0,1.9042722491165958e-11,3.4001755479726546e-12,0.00011921933192436816,3.792148688236928e-05,0.0,0.0
-20.0,13.6,1950.0,0.484,0.5800352278748273,19.841989230336225,-18.8204059050561,-18.911577094032197,0.4844273255105772,0.03584765245292801,-18.5409538579826,-18.352576413210897,0.008609792868109097,0.005834757721809965,0.008609792868109097,PEM,0.013869165014998729,3.293002299034499,0.6366542705311701,0.04054993204692703,3.731289812195279e-05,287826.72503402486,0.0007315852205005943,1.802435570914947e-05,0.00012713704223770377,0.17378295607271702,6740.708670179461,-2.6509854177519494,-44.448687044097866,235.33762732630908,2.0379612710938466e-17,2.710505431213761e-20,1.1283430012554163e-07,3.3306690738754696e-14,1,0,0.0,0.0,2.460665391790908e-07,4.1076395496682286e-08,0.0,0.0,1.9726481742235904e-11,3.4187962553497456e-12,0.00012713706196418548,3.9588650199086745e-05,0.0,0.0
-20.0,13.8,1990.0,0.489,0.5786042763889312,18.323982901621925,-18.7601828747876,-18.855451122748292,0.5078215313600529,0.037449709676783606,-18.47542353864469,-18.282197756430662,0.00913031140028357,0.00607115640777194,0.00913031140028357,PEM,0.01443108250005215,3.3075470988716393,0.6374245134511499,0.04114745762025271,3.810754518426217e-05,287705.8784102447,0.0007683370472094096,1.831678214074109e-05,0.00013539350237660666,0.1762162879798054,7095.574689954956,-0.6277131117885698,-45.15912687100678,252.68339187268214,1.911583955363505e-17,2.710505431213761e-20,1.1000577160302782e-07,5.295763827461997e-14,1,0,0.0,0.0,2.5432303928102375e-07,4.128250050966456e-08,0.0,0.0,2.041416610258138e-11,3.438421801727361e-12,0.00013539352279077273,4.1282304132936055e-05,0.0,0.0
-20.0,14.0,2000.0,0.496,0.5784534980169918,16.623689116328983,-18.7003224217948,-18.799045984201484,0.527924386435298,0.038798855375377694,-18.415107522563346,-18.21976898538648,0.009665770564464589,0.006311056731830768,0.009665770564464589,PEM,0.015001323346400683,3.3222355636758194,0.6375476728434134,0.04111946945823521,3.8322766377813976e-05,287603.9176567962,0.0008055552676581838,1.8610603995137762e-05,0.00014399137919081546,0.1787479828782082,7455.258009418652,1.5059687180388717,-45.87295895514592,270.92131526018994,2.0210206121487606e-17,5.421010862427522e-20,1.1217588280487689e-07,5.639932965095795e-14,1,0,0.0,0.0,2.626174645200512e-07,4.147212619513737e-08,0.0,0.0,2.1105428462915735e-11,3.4563118016717866e-12,0.00014399140029624388,4.298938752735588e-05,0.0,0.0
-20.0,14.2,2010.0,0.502,0.5783063146062087,15.20046107693401,-18.6411501570276,-18.742522649556918,0.5438102889327429,0.03983063559159665,-18.355517284346377,-18.158705245192095,0.010214189028414172,0.006553984908881286,0.010214189028414172,PEM,0.015578761371241468,3.337033475277639,0.637675239250201,0.0410846571040728,3.8537902703574956e-05,287502.8977175384,0.000842960045602942,1.8905813840829403e-05,0.0001529260312588198,0.18141551554728408,7816.804422010976,3.7485252970126743,-46.59015382636239,290.05772828181625,1.972231514386913e-17,5.421010862427522e-20,1.1800835864050896e-07,4.04121180963557e-14,1,0,0.0,0.0,2.7095616189445047e-07,4.169348687199652e-08,0.0,0.0,2.1799932452142414e-11,3.4725199461334062e-12,0.00015292605305875222,4.4673263812541884e-05,0.0,0.0
-20.0,14.4,2000.0,0.507,0.578996249462058,14.200443680879282,-18.5825330917902,-18.68638024991168,0.5588428531703166,0.04079357012218812,-18.29966708393158,-18.102965429270483,0.010773931361875062,0.006799515991038648,0.010773931361875062,PEM,0.016162386477391603,3.351913803349752,0.6373808711596685,0.04063976193538326,3.836556408798412e-05,287416.0984717285,0.0008803648235477005,1.920251277376978e-05,0.0001621901897361544,0.18423065687990486,8178.241720413434,6.0972332024784945,-47.31068833574278,310.0941049824158,1.8736368793265124e-17,2.710505431213761e-20,1.1408866384954308e-07,4.529709940470639e-14,1,0,0.0,0.0,2.7946780556326365e-07,4.2558218344065696e-08,0.0,0.0,2.2497540683458606e-11,3.488041156580944e-12,0.00016219021223369507,4.632079587471401e-05,0.0,0.0
-20.0,14.6,1990.0,0.512,0.5796835574389682,13.219444812298464,-18.5244667780002,-18.630748130777107,0.5737350178582623,0.04174025732299362,-18.24493226468047,-18.048791480205125,0.011343176542642717,0.007047206633749,0.011343176542642717,PEM,0.0167511448389565,3.3668471652446725,0.6370909633405135,0.040194407125134016,3.819254749193509e-05,287331.2061546916,0.0009175830439964748,1.9501523374900576e-05,0.00017177427687593025,0.18720297634073346,8537.601870881324,8.546704108579238,-48.03448673046153,331.0252744022748,1.9596954267675493e-17,0.0,1.1670493904603063e-07,5.3290705182007514e-14,1,0,0.0,0.0,2.890599438236897e-07,4.79606913021304e-08,0.0,0.0,2.322688415337447e-11,3.646717349579332e-12,0.0001717743001028144,4.792043934559679e-05,0.0,0.0
-20.0,14.8,1990.0,0.517,0.579951763312553,12.176356540145655,-18.4669961897243,-18.575314044284568,0.5865483127166137,0.042530460588159166,-18.188804084215263,-17.99249015298693,0.011920906803341439,0.007296715232171371,0.011920906803341439,PEM,0.017344224464395937,3.3818085935282958,0.6370161536984615,0.039950998091845165,3.821301346651878e-05,287241.2975305972,0.0009547079856972576,1.9802614469668806e-05,0.000181670247840829,0.19028881140880863,8895.871167773515,11.09525905465855,-48.761549258680205,352.84444559913965,1.9085346367533895e-17,0.0,1.1409639455450815e-07,4.440892098500626e-14,1,0,0.0,0.0,2.993304617373568e-07,5.135258956833519e-08,0.0,0.0,2.4084807381538604e-11,4.289616140820646e-12,0.0001816702719256364,4.947985911410975e-05,0.0,0.0
-20.0,15.0,2000.0,0.521,0.5798032293477308,11.286608320101871,-18.4097608264111,-18.519737865644288,0.5973843998853611,0.04317222893013148,-18.130665239360724,-17.93323633546632,0.012507069608695581,0.0075478676123719455,0.012507069608695581,PEM,0.01794121134388387,3.3967802805346166,0.6371540443695538,0.039908847833208035,3.842754008177396e-05,287145.33751030266,0.0009919262061460316,2.0105077426889154e-05,0.0001918744673999991,0.19343623165829665,9255.016803252047,13.743215415578401,-49.49194075548441,375.54878603175234,1.9471593391481856e-17,0.0,1.1168043556608609e-07,3.197442310920451e-14,1,0,0.0,0.0,3.0964151481941305e-07,5.15552654102815e-08,0.0,0.0,2.4946611359643532e-11,4.309019890524657e-12,0.00019187449234661048,5.102110210487056e-05,0.0,0.0
-20.0,15.2,2000.0,0.526,0.5800667292055897,10.278845856575975,-18.3530378325231,-18.464246627585254,0.605942166506534,0.04364604433119469,-18.07402445597438,-17.876071459093623,0.013101879731369904,0.007800573512096512,0.013101879731369904,PEM,0.0185418909248788,3.4117559922319596,0.6370781674165792,0.03967049363411185,3.844820265826807e-05,287055.8979190558,0.001029237705342797,2.0408919833193783e-05,0.0002023822877813365,0.1966331846674148,9615.039228853022,16.489004619662133,-50.225677035562676,399.1392315260333,2.25920627691667e-17,0.0,1.1201331062693498e-07,2.842170943040401e-14,1,0,0.0,0.0,3.199940070676085e-07,5.176246124097742e-08,0.0,0.0,2.5812384023151566e-11,4.328863317540186e-12,0.00020238231359372052,5.2539106235550406e-05,0.0,0.0
-20.0,15.4,1990.0,0.53,0.5807374775221256,9.573108966438781,-18.2968607981815,-18.409196918711757,0.6139639021652479,0.044078766650505946,-18.019783511008967,-17.822279124531576,0.013704876078110644,0.008054659971801279,0.013704876078110644,PEM,0.01914585208414851,3.4267209877191327,0.6367922442120034,0.03923813588188739,3.8274396284087196e-05,286973.65474708605,0.0010664559257915719,2.0714132624695184e-05,0.0002131888262417238,0.19990401955288065,9973.9754542475,19.331020996676678,-50.962740850754706,423.6139193301248,2.198558717893262e-17,2.710505431213761e-20,1.0887623602684471e-07,1.4210854715202004e-14,1,0,0.0,0.0,3.3038555281961554e-07,5.1957728760034935e-08,0.0,0.0,2.6681903460695397e-11,4.347597187719132e-12,0.00021318885292362724,5.403269664953332e-05,0.0,0.0
-20.0,15.6,1990.0,0.534,0.5809906845224513,8.799753655889747,-18.2408500768948,-18.354361468268024,0.6222922226470382,0.04453013609258985,-17.9644364514713,-17.766749553579928,0.014315450503929489,0.008309901980316453,0.014315450503929489,PEM,0.019752559972228315,3.4416594090990635,0.636722830689002,0.03900516536387883,3.829448968248175e-05,286885.8433433503,0.0011035808674923547,2.1020708168929976e-05,0.00022428671392135354,0.20323541348718366,10331.828425676977,22.266824393287987,-51.70311622747324,448.9672467147391,1.9244588561617704e-17,-2.710505431213761e-20,1.0808372508108732e-07,1.7763568394002505e-14,1,0,0.0,0.0,3.408153022781666e-07,5.2148747292755373e-08,0.0,0.0,2.7555082772888714e-11,4.3658965609666e-12,0.00022428674147643635,5.548944276404574e-05,0.0,0.0
-20.0,15.8,2000.0,0.538,0.5808308040918639,7.961116002205186,-18.185156048898,-18.299383123804347,0.6281335975297703,0.044801107923825176,-17.90707580356974,-17.70830406133163,0.014933739286659066,0.008566182269583777,0.014933739286659066,PEM,0.020361735844030848,3.4565658034411593,0.6368660652406671,0.038969844846140314,3.850910415595595e-05,286791.6349173374,0.0011407990879411295,2.132865613624734e-05,0.00023566898520418822,0.2065823751923878,10690.561972725076,25.294065277529736,-52.44681704467136,475.1964132640645,1.9596954267675493e-17,-8.131516293641283e-20,1.0118424143001903e-07,-3.552713678800501e-15,1,0,0.0,0.0,3.512880246199622e-07,5.2363611708977836e-08,0.0,0.0,2.84321464804504e-11,4.385318537808411e-12,0.00023566901363633477,5.691136079949182e-05,0.0,0.0
-20.0,16.0,2000.0,0.54,0.5810780010836581,7.607037237714465,-18.1297802088295,-18.24448746081373,0.6327007314096612,0.04497966948587806,-17.85119540781824,-17.65187590827273,0.015560067587410742,0.008823465598159518,0.015560067587410742,PEM,0.020973295930971043,3.4714368878095185,0.6367950432049042,0.038743741904123205,3.852948103345835e-05,286703.66844849003,0.001178110587137895,2.1638010236754287e-05,0.0002473320951461915,0.20993962523251808,11050.17681865567,28.411465112902167,-53.19385077314898,502.3023652004016,2.199575157429967e-17,5.421010862427522e-20,1.0139797268493567e-07,-1.0658141036401503e-14,1,0,0.0,0.0,3.6183910870477875e-07,5.2755420424082913e-08,0.0,0.0,2.9313182553113615e-11,4.405180363316084e-12,0.000247332124459374,5.8315554115196456e-05,0.0,0.0
-20.0,16.2,2010.0,0.545,0.5809134259668635,6.589619443461178,-18.07458404113,-18.189484417671764,0.6357013598780551,0.045045648993587296,-17.793872843751956,-17.593514309520344,0.01619436725457936,0.00908167744565337,0.01619436725457936,PEM,0.021587063098771973,3.4862568571739763,0.6369385603528216,0.03871291620255135,3.874448294490367e-05,286609.0984641493,0.0012155153650826533,2.1949028157459433e-05,0.0002592764741997214,0.21330579739902422,11410.674572092817,31.618431247716845,-53.944195934334005,530.2846064433379,2.0538854905022275e-17,5.421010862427522e-20,1.0381813808635343e-07,1.7763568394002505e-14,1,0,0.0,0.0,3.7277164625799714e-07,5.466268776609215e-08,0.0,0.0,3.019813248390588e-11,4.424749653961328e-12,0.0002592765043978538,5.972189969239907e-05,0.0,0.0
-20.0,16.4,2000.0,0.549,0.5815586243932427,5.93053267636478,-18.0196740285984,-18.13483712806044,0.639096463561271,0.045138930083501796,-17.739942480621323,-17.539789673906682,0.01683659808698117,0.009340765247856469,0.01683659808698117,PEM,0.022202912402796454,3.5010206988355494,0.6366567527298173,0.03830224573621217,3.857017435805083e-05,286527.55224493064,0.0012529201430274116,2.2262664096683852e-05,0.00027149896645454845,0.21669295362953436,11771.075640595187,34.91157426833147,-54.6977956213748,559.1434369131902,1.9366561306022323e-17,1.0842021724855044e-19,1.0462917998665944e-07,2.842170943040401e-14,1,0,0.0,0.0,3.850429610321244e-07,6.13565738706366e-08,0.0,0.0,3.11667803074204e-11,4.843239117572621e-12,0.00027149899762132865,6.111246611737451e-05,0.0,0.0
-20.0,16.6,1990.0,0.552,0.5821973365651886,5.470531986447196,-17.9651575039938,-18.080692838078363,0.6431078272421366,0.04527515543419096,-17.687098425718148,-17.487613155812852,0.01748591381041892,0.009600573650558492,0.01748591381041892,PEM,0.02282047456752672,3.515715251170183,0.6363787078485207,0.03789562635550313,3.839533887352581e-05,286446.8892882676,0.0012901383634761866,2.2577951623071584e-05,0.00028399466703942275,0.2201272941564339,12129.423460265118,38.2919074722282,-55.45464430640685,588.8737445693386,1.8685546816429865e-17,2.168404344971009e-19,1.0538519745750818e-07,4.263256414560601e-14,1,0,0.0,0.0,3.97595437737686e-07,6.276238352780702e-08,0.0,0.0,3.2220548852712395e-11,5.268842726459907e-12,0.0002839946992599714,6.247850819321289e-05,0.0,0.0
-20.0,16.8,2000.0,0.555,0.5820210302494284,4.868654098996101,-17.9107954783297,-18.02647017550163,0.6458378541136509,0.04532011349459772,-17.630950988679103,-17.43073640467071,0.0181420100932683,0.00986097419766722,0.0181420100932683,PEM,0.023439444254022387,3.5303351773455254,0.6365289908118965,0.03787106387354297,3.861016490826252e-05,286353.5925259493,0.0013273565839249607,2.2894587934650202e-05,0.0002967556692620733,0.2235689134750619,12487.67925978019,41.75737232301854,-56.21474830503339,619.4694915888415,1.9451264600747753e-17,2.710505431213761e-19,1.0780206594063202e-07,7.105427357601002e-14,1,0,0.0,0.0,4.1019497627221404e-07,6.299769267264043e-08,0.0,0.0,3.3278838063029723e-11,5.291446051586662e-12,0.0002967557025409111,6.380501640469858e-05,0.0,0.0
-20.0,17.0,2000.0,0.558,0.5822474582042075,4.345422617241485,-17.8567000534508,-17.972309297095393,0.6474278186817067,0.04528487181950988,-17.575976611473067,-17.375328366815836,0.018805325632628375,0.010121972331845063,0.018805325632628375,PEM,0.02405983439944156,3.544884992612577,0.6364630597179768,0.037661575086772175,3.863033384938179e-05,286266.43289439776,0.0013646680831217262,2.3212580092229583e-05,0.0003097764379002561,0.22699764267339764,12846.82242046608,45.30610570464402,-56.978117084774865,650.930494101365,1.9969648764467385e-17,2.168404344971009e-19,1.0554606433288427e-07,2.1316282072803006e-14,1,0,0.0,0.0,4.2284441572310866e-07,6.324719725447331e-08,0.0,0.0,3.4341919492845864e-11,5.315407149080724e-12,0.0003097764722421754,6.51038485063217e-05,0.0,0.0
-20.0,17.2,2000.0,0.561,0.5824686112495959,3.826846925061652,-17.8030414302596,-17.918311577778894,0.6474744664884633,0.04514255746962846,-17.52146551869535,-17.320622043170772,0.019475743320886325,0.010383528208403763,0.019475743320886325,PEM,0.024681550293329597,3.559361095149572,0.6363995188121271,0.03745556884359262,3.86504124759266e-05,286179.24643620336,0.0014019795823184916,2.3531917706112303e-05,0.0003230534739991075,0.230426661039432,13205.87631150747,48.936966468346164,-57.74472871996106,683.2556020999947,2.190088388420719e-17,2.710505431213761e-19,1.0705412023526151e-07,3.552713678800501e-14,1,0,0.0,0.0,4.355420854796959e-07,6.348834878293653e-08,0.0,0.0,3.540963829656912e-11,5.3385940186162874e-12,0.0003230535094087455,6.638518583285088e-05,0.0,0.0
-20.0,17.4,2000.0,0.564,0.5826857322167641,3.3130730880787542,-17.7496455656364,-17.864458522508755,0.6468464761608305,0.044954110234746145,-17.467126693960438,-17.26611166672086,0.020153098386213725,0.010645575107166313,0.020153098386213725,PEM,0.02530443334244429,3.5737538734414276,0.6363368532651374,0.037252892494191704,3.867046253778235e-05,286092.14159023407,0.001439291081515257,2.3852593129912828e-05,0.00033658482686471224,0.23385459076864593,13564.842591209606,52.64932281946939,-58.514564376253624,716.4425479172212,2.4536850416062572e-17,3.2526065174565133e-19,1.1240433650527848e-07,3.552713678800501e-14,1,0,0.0,0.0,4.482879365497873e-07,6.372925535045714e-08,0.0,0.0,3.648198817705342e-11,5.361749402421523e-12,0.0003365848633467001,6.765676968977313e-05,0.0,0.0
-20.0,17.6,2000.0,0.567,0.5828987302001061,2.8040088536342376,-17.6964564674006,-17.810749568102835,0.6458530322880079,0.04474124692956107,-17.41295945904315,-17.211796271685614,0.020837249094215048,0.010908052672612219,0.020837249094215048,PEM,0.025928340082272922,3.5880540620206474,0.6362750374112934,0.0370536616239716,3.8690486977921676e-05,286005.0974733495,0.0014766025807120226,2.417459862392943e-05,0.0003503687200573403,0.23728031132682387,13923.722900249875,56.44260109226127,-59.287602722966724,750.4890584711346,2.3489917693256257e-17,3.2526065174565133e-19,1.1326051208015997e-07,7.105427357601002e-14,1,0,0.0,0.0,4.6108291938902105e-07,6.397491419616784e-08,0.0,0.0,3.7558971254699403e-11,5.3849153882298465e-12,0.0003503687576163112,6.891947134805463e-05,0.0,0.0
-20.0,17.8,2000.0,0.57,0.5831076638298054,2.2995901455799017,-17.6434773320284,-17.75718430873789,0.6444703307044647,0.04450257297628832,-17.358963037771474,-17.15766301411267,0.021528063548137452,0.011170906032631746,0.021528063548137452,PEM,0.026553140082319338,3.602259647405292,0.6362140467912981,0.03685784088098864,3.871048761339254e-05,285918.1018729121,0.001513914079908788,2.449793580886116e-05,0.00036440030900214795,0.24070078602089673,14282.518875903244,60.31517707787515,-60.0638229307708,785.3928679539445,2.5078951502305324e-17,3.2526065174565133e-19,1.1306678970868234e-07,8.526512829121202e-14,1,0,0.0,0.0,4.7393858919927645e-07,6.42783490512772e-08,0.0,0.0,3.864058895763247e-11,5.408088514665339e-12,0.00036440034764273656,7.015795013212703e-05,0.0,0.0
-20.0,18.0,1990.0,0.573,0.5837114650462173,1.8693656276121011,-17.5908835498837,-17.704033334686784,0.6432296847524339,0.04427538581867452,-17.307035696556056,-17.106320464861653,0.02222525601205503,0.01143407193147945,0.02222525601205503,PEM,0.02717868298426301,3.6163668111146703,0.6359402973127487,0.036482632651228177,3.853482426529981e-05,285837.9513417825,0.0015511323003575624,2.4822672996881406e-05,0.00037867529966748584,0.24412830522592738,14640.255779298626,64.265421103671,-60.84319303804891,821.15105022553,2.4946814362533654e-17,4.336808689942018e-19,1.1471547622932121e-07,1.1368683772161603e-13,1,0,0.0,0.0,4.869466042063555e-07,6.504007503539526e-08,0.0,0.0,3.972673497983959e-11,5.430730111035629e-12,0.0003786753393942204,7.137495875741939e-05,0.0,0.0
-20.0,18.2,1990.0,0.576,0.5839107091792565,1.3733870102875894,-17.538679352748,-17.65109141723414,0.6409380217589015,0.04397773314636191,-17.254004117583094,-17.053420051678472,0.022928363001711704,0.011697452716515658,0.022928363001711704,PEM,0.027804736668684712,3.6303693251371896,0.6358833093127597,0.03629356414826091,3.855445611789408e-05,285751.73777826957,0.0015882572420583452,2.514925716822473e-05,0.000393188437298797,0.24755966910576382,14996.936512076829,68.29033610368926,-61.62566295672995,857.7580956202235,2.1412992906588713e-17,4.336808689942018e-19,1.146165686805034e-07,1.2789769243681803e-13,1,0,0.0,0.0,5.006246316870026e-07,6.839013740323595e-08,0.0,0.0,4.081729677857233e-11,5.452808993663723e-12,0.0003931884781160933,7.256569360936488e-05,0.0,0.0
-20.0,18.4,1990.0,0.579,0.5841068216657115,0.8820071961505225,-17.4867562797198,-17.598273418720623,0.6377234131761524,0.04361876090519864,-17.200846250024114,-17.000200271772883,0.02363742674963404,0.011961011118424346,0.02363742674963404,PEM,0.028431212546765734,3.64426893941846,0.6358255610386337,0.03610812758330708,3.857414266973774e-05,285665.56281675486,0.001625382183759128,2.54783613858051e-05,0.0004079334273651205,0.2509769280364979,15353.538443868936,72.38639996787404,-62.411191918228354,895.2106101620079,1.8133281334820062e-17,4.336808689942018e-19,1.1496535989863332e-07,1.1368683772161603e-13,1,0,0.0,0.0,5.155577581208946e-07,7.466563216946049e-08,0.0,0.0,4.203503981015211e-11,6.08871515789891e-12,0.0004079334694001599,7.372495642033311e-05,0.0,0.0
-20.0,18.6,2000.0,0.581,0.5839025771972524,0.49958299436357984,-17.435007153861,-17.545325860824732,0.6327425391351289,0.04314127448526613,-17.1459538774929,-16.94456625599497,0.024352627647916823,0.0122247457097606,0.024352627647916823,PEM,0.029058107225482764,3.6580688531643246,0.6359822275974109,0.03610624279237936,3.878976730647791e-05,285572.4971649207,0.001662600404207903,2.5808838198727495e-05,0.00042290525550518353,0.25436373913710447,15711.038242478236,76.55479379089337,-63.199815914121,933.507010511722,1.8275582869958784e-17,4.87890977618477e-19,1.1470160643511917e-07,1.1368683772161603e-13,1,0,0.0,0.0,5.305901089147748e-07,7.516175396939965e-08,0.0,0.0,4.3303691160310265e-11,6.343256750790696e-12,0.0004229052988088742,7.485914704357047e-05,0.0,0.0
-20.0,18.8,1990.0,0.584,0.5844877820258481,0.08352431949453658,-17.3834382620672,-17.492722834724958,0.6286706404694914,0.042728248726169774,-17.094386761451233,-16.89343510698086,0.02507410900951049,0.012488675724401346,0.02507410900951049,PEM,0.029685466423582944,3.671772430635825,0.6357096804024602,0.03574864706485755,3.8613724745043416e-05,285492.2848994126,0.0016998186246566774,2.614060604659867e-05,0.0004381006484073084,0.25773376173931156,16068.461725757432,80.7945422826508,-63.99152297346277,972.6476594353886,1.8326404846794042e-17,3.7947076036992655e-19,1.1549889222806087e-07,1.5631940186722204e-13,1,0,0.0,0.0,5.456798431527188e-07,7.54486711897205e-08,0.0,0.0,4.45778730926761e-11,6.370909661829183e-12,0.0004381006929851811,7.597697088153479e-05,0.0,0.0
-20.0,19.0,2000.0,0.587,0.5842768613067267,0.46390778420327605,-17.3322242155644,-17.44007495395863,0.6222556150489899,0.042159204169264004,-17.040112947788145,-16.83866865896391,0.025801459001863907,0.012752738995306698,0.025801459001863907,PEM,0.030313142370588773,3.685374918896995,0.635869341344826,0.035751187457523835,3.8829466248701476e-05,285399.0528082501,0.0017370368451054515,2.6473647986838075e-05,0.00045351610401415867,0.2610860588778281,16425.811137102726,85.10451770855988,-64.78627744967338,1012.6288965988757,1.8326404846794042e-17,4.336808689942018e-19,1.1899328455911018e-07,1.7053025658242404e-13,1,0,0.0,0.0,5.608249989534679e-07,7.572577900374541e-08,0.0,0.0,4.5857402570449487e-11,6.3976473888669705e-12,0.0004535161498715608,7.707728443189882e-05,0.0,0.0
-20.0,19.2,2000.0,0.589,0.5844597265344039,0.7708443914424525,-17.2813135531451,-17.387482478711036,0.6143568036042789,0.04149352038354528,-16.98697414174609,-16.785306263518805,0.026534945685382477,0.013016944350611707,0.026534945685382477,PEM,0.030941156050895428,3.6988827857040434,0.6358119356520942,0.03557855792550604,3.8849447236275934e-05,285311.9566544316,0.001774348344302217,2.6807966791326147e-05,0.0004691461616702493,0.2644047676301952,16784.061256669855,89.48289237912047,-65.58407748483327,1053.4506191807216,1.9844287888273748e-17,3.2526065174565133e-19,1.1984661796304863e-07,1.7053025658242404e-13,1,0,0.0,0.0,5.760287251138558e-07,7.601863080194006e-08,0.0,0.0,4.714258272938593e-11,6.4259007946822234e-12,0.0004691462088128317,7.815029470635478e-05,0.0,0.0
-20.0,19.4,2000.0,0.591,0.584638220459346,1.0764432386893363,-17.2306589946743,-17.33504803443887,0.6058331245301445,0.040789820478006535,-16.934286352006723,-16.732624763713375,0.02727437375095942,0.013281274445627112,0.02727437375095942,PEM,0.03156946623633732,3.7122945683513895,0.6357566852094558,0.03540872182036963,3.8869352591751135e-05,285224.7492364136,0.0018116598434989824,2.7143548480281664e-05,0.00048498850306274,0.26770395380958967,17142.239333364087,93.92892795061928,-66.38489287686293,1095.1117477562798,2.2534464528753406e-17,2.710505431213761e-19,1.2104601410101168e-07,1.5631940186722204e-13,1,0,0.0,0.0,5.912890844676389e-07,7.630179676891567e-08,0.0,0.0,4.8433231528458485e-11,6.453243995362815e-12,0.0004849885514959713,7.92117134156982e-05,0.0,0.0
-20.0,19.6,2000.0,0.594,0.5848135940304836,1.5465329915010717,-17.1802653092875,-17.282753325769107,0.5965450162530616,0.040039115017032854,-16.88175789980903,-16.680118967415297,0.028019531602201775,0.013545688718895645,0.028019531602201775,PEM,0.03219797651270655,3.725609450764326,0.6357020922855847,0.03524150279720286,3.888924377495975e-05,285137.5402147554,0.001848971342695748,2.748038332624439e-05,0.000501039165883682,0.27098265630941637,17500.346673883636,98.44132665127631,-67.18869925239754,1137.6100850861988,2.0681156440160997e-17,2.168404344971009e-19,1.2393002180033363e-07,1.5631940186722204e-13,1,0,0.0,0.0,6.066062047070223e-07,7.658560119691597e-08,0.0,0.0,4.972934199169287e-11,6.480552316171837e-12,0.0005010392156130237,8.025332058526116e-05,0.0,0.0
-20.0,19.8,2000.0,0.596,0.5849858153758744,1.8480175543834938,-17.1301908810118,-17.23059790237204,0.5861407036131626,0.039218458019228915,-16.82938694265232,-16.627785650173166,0.02877025316579374,0.013810152933754974,0.02877025316579374,PEM,0.03282660549977412,3.7388271673796933,0.6356481343114111,0.03507695256689579,3.890912301170003e-05,285050.3168024108,0.0018862828418925134,2.781846446107968e-05,0.0005172941793607424,0.2742399855801792,17858.384534507637,103.01878013903742,-67.99547396618236,1180.9434244530719,2.2842784521553972e-17,3.2526065174565133e-19,1.241476184077328e-07,1.4210854715202004e-13,1,0,0.0,0.0,6.219826208926503e-07,7.68820809281403e-08,0.0,0.0,5.103091691149038e-11,6.5078745989875605e-12,0.0005172942303916589,8.127507389317627e-05,0.0,0.0
