t_s,j_A_m2,T_model_C,T_MEA_C,T_min_C,T_max_C,ice_max_bulk,ice_pore_max_bulk,ice_mem_max_bulk,s_ice_pore_max,s_liquid_pore_max,gas_porosity_min,ice_max_x_um,ice_max_layer,water_produced_kg_m2,water_stored_kg_m2,water_initial_kg_m2,water_vapor_kg_m2,water_liquid_pore_kg_m2,water_unfrozen_mem_kg_m2,water_ice_kg_m2,water_out_kg_m2,water_balance_kg_m2,heat_gen_J_m2,heat_phase_J_m2,heat_loss_J_m2,heat_sensible_integral_J_m2,energy_balance_J_m2,H2_balance_mol_m2,O2_balance_mol_m2,model_valid,thermal_iterations_max,ever_invalid,min_gas_porosity_all_steps,min_kappa_all_steps,max_j_over_jlim_all_steps,V_model_V,E_rev_V,eta_act_V,eta_ohm_V,eta_con_V,j_lim_A_m2,j_over_jlim,lambda_mean,lambda_min,kappa_min_S_m,cO2_cCL_mol_m3,active_area_factor,phase_cond_kg_m2,rate_cond_kg_m2_s,phase_evap_kg_m2,rate_evap_kg_m2_s,phase_dep_kg_m2,rate_dep_kg_m2_s,phase_sub_kg_m2,rate_sub_kg_m2_s,phase_frz_kg_m2,rate_frz_kg_m2_s,phase_mlt_kg_m2,rate_mlt_kg_m2_s,phase_frz_pore_kg_m2,rate_frz_pore_kg_m2_s,phase_frz_mem_kg_m2,rate_frz_mem_kg_m2_s,phase_mlt_pore_kg_m2,rate_mlt_pore_kg_m2_s,phase_mlt_mem_kg_m2,rate_mlt_mem_kg_m2_s,heat_adsorption_J_m2,phase_heat_balance_J_m2,ice_balance_kg_m2,ice_to_produced_water_ratio,I_exp_A,I_consistent_25cm2_A,V_exp_V,T_exp_C,V_rel_error_pct,T_rel_error_pct,T_rel_error_K_pct
17.6,2000.0,-6.516405607433455,-6.516405607433455,-6.888616888629315,-6.393772701196838,0.008885745773171841,0.006112062210997819,0.008885745773171841,0.014528315215112476,0.0483718556178657,0.3916,164.89999999999992,PEM,0.0014766025807120226,0.0028449196111154226,0.0013931999999999998,2.9124785350823115e-09,0.0009461570849798309,0.0017241590494554574,0.00017460056420159884,2.4882969596619404e-05,1.9620671190198613e-17,8235.011110121519,-3.9679569702319974,7530.32092035983,700.7222327001115,-9.134510037256405e-08,7.516279265651349e-12,-1.0846185061197389e-13,1,4,0,0.3916,0.5282180734297399,0.006860967588284107,0.9534099287809712,1.2466923885813173,0.26406803057829065,0.029174959348517174,3.946987353823831e-05,292185.86780800583,0.006844958022795928,3.7126594518851364,3.2928242640543925,0.771698928271308,9.548414608104853,0.9519726608169157,0.0,0.0,8.931827510900151e-07,1.6936183969725868e-07,0.0,0.0,7.981212773974395e-11,1.5320722772634305e-11,0.00017460064401372667,2.960974056728746e-05,0.0,0.0,0.0001334363654685605,2.1961322900017612e-05,4.1164278545166114e-05,7.648417667270322e-06,0.0,0.0,0.0,0.0,-59.98154877984105,4.04121180963557e-14,-8.131516293641283e-20,0.11824479144375183,62.0,5.0,0.567,-17.6964564674006,68.14989925590322,63.17677711672049,4.376549530439541
17.8,2000.0,-6.515184921303842,-6.515184921303842,-6.887217918089277,-6.392634707447826,0.009129389214935436,0.006214610781453111,0.009129389214935436,0.0147720722164324,0.04863325024995485,0.3916,164.89999999999992,PEM,0.001513914079908788,0.002881873290260531,0.0013931999999999998,2.9152383948335596e-09,0.0009679498962173293,0.0017332537369664273,0.00018066674183837963,2.524078964827796e-05,2.1080955991265027e-17,8445.618809318466,-2.8388371393976675,7741.993273376398,700.7866987073647,-9.530594979878515e-08,7.503928034502394e-12,-1.0835082830951137e-13,1,4,0,0.3916,0.5282180734297399,0.006860967588284107,0.9535425230192194,1.246691364553156,0.2641027975651276,0.029006559564826596,3.948440398260914e-05,292079.9535737306,0.006847440146196593,3.7322431889888605,3.309550356366777,0.7765237233544751,9.548341392669943,0.9511536265791767,0.0,0.0,9.271427739995729e-07,1.6980011454778956e-07,0.0,0.0,8.299888642109599e-11,1.5933793406760246e-11,0.0001806668248372661,3.0330904117697256e-05,0.0,0.0,0.0001379306114816791,2.2471230065592996e-05,4.273621335558697e-05,7.859674052104294e-06,0.0,0.0,0.0,0.0,-60.79119778446619,5.062616992290714e-14,-5.421010862427522e-20,0.11933751342696056,62.0,5.0,0.57,-17.6434773320284,67.2881619331964,63.07312442612004,4.355384862399648
18.0,1990.0,-6.5244032121190685,-6.5244032121190685,-6.8968669844342685,-6.401267963501482,0.009377581744043833,0.006317731979547973,0.009377581744043833,0.015017190348343173,0.04887441266730673,0.3916,164.89999999999992,PEM,0.0015511323003575624,0.0029187319831746744,0.0013931999999999998,2.9164778400153576e-09,0.0009895137857693227,0.0017423355881598167,0.00018687969276769522,2.5600317182908823e-05,2.104029840979682e-17,8655.578472815077,-1.665018644568106,7953.617108912319,700.296345160969,-9.722134564071894e-08,7.41835759487941e-12,-1.0930839566825057e-13,1,4,0,0.3916,0.5282180734297399,0.006860967588284107,0.9540107017027722,1.246699197074236,0.2639487057976647,0.02870049072793267,3.929884586634724e-05,291977.6164632405,0.006815590948734721,3.751799285443188,3.3268718393429655,0.7813820708746458,9.548926491360124,0.9503304870504146,0.0,0.0,9.610809492768223e-07,1.696908763862473e-07,0.0,0.0,8.618352642255632e-11,1.592320000730173e-11,0.00018687977895122168,3.1064770569778016e-05,0.0,0.0,0.0001425285844625371,2.2989864904290094e-05,4.435119448868456e-05,8.074905665487991e-06,0.0,0.0,0.0,0.0,-61.60516631986317,4.374278717023117e-14,-2.710505431213761e-20,0.12047953145235663,61.8,4.9750000000000005,0.573,-17.5908835498837,66.49401425877353,62.91031548462382,4.330301533158081
18.2,1990.0,-6.53913732092974,-6.53913732092974,-6.910758415498719,-6.4164152554154725,0.009630674003960914,0.0064215737521502465,0.009630674003960914,0.015264021279178147,0.04910528806475507,0.3916,164.89999999999992,PEM,0.0015882572420583452,0.0029554957247264492,0.0013931999999999998,2.916588708455604e-09,0.0010108455200991025,0.0017513975681715146,0.00019324971986712348,2.5961517331914426e-05,1.8661829893906745e-17,8864.90893361564,-0.44297825388395107,8165.018494962662,699.4474603025201,-9.657378541305661e-08,7.364442389246051e-12,-1.1018269630014288e-13,1,4,0,0.3916,0.5282180734297399,0.006860967588284107,0.954075614648253,1.2467125463032016,0.264052627684501,0.028544992104603952,3.931186584371789e-05,291864.73704752064,0.006818226895549884,3.771312592961918,3.3440403223598376,0.7861000480605208,9.54942460524473,0.9495020730442135,0.0,0.0,9.94968749004536e-07,1.6943899863856883e-07,0.0,0.0,8.93630060266638e-11,1.5897398020537426e-11,0.00019324980923012957,3.185015139453956e-05,0.0,0.0,0.00014723763114234565,2.3545233399042832e-05,4.6012178087783845e-05,8.304917995496455e-06,0.0,0.0,0.0,0.0,-62.42343952153,4.196643033083092e-14,-5.421010862427522e-20,0.12167406812304299,61.8,4.9750000000000005,0.576,-17.538679352748,65.63812754309949,62.715908139884135,4.303229608127497
18.4,1990.0,-6.55006380526487,-6.55006380526487,-6.920953650139211,-6.427708161685587,0.00988876049820202,0.006526125156049815,0.00988876049820202,0.015512538997028322,0.049334358252294014,0.3916,164.89999999999992,PEM,0.001625382183759128,0.002992257793795431,0.0013931999999999998,2.917389394539272e-09,0.0010320404428026996,0.001760438397738638,0.00019977603586469932,2.6324389963710728e-05,1.4098016374100575e-17,9074.210991923894,0.8270171817014188,8376.22444954391,698.8135594613643,-1.0032090358436108e-07,7.2420264229933196e-12,-1.100161628464491e-13,1,4,0,0.3916,0.5282180734297399,0.006860967588284107,0.9541520700081828,1.2467224825065786,0.2641405811533032,0.028390506124523148,3.93252205695196e-05,291753.6584185677,0.00682082278174906,3.7907803568876783,3.360806152021664,0.7907495184345459,9.549774616297954,0.9486684834883493,0.0,0.0,1.028808158053711e-06,1.6919704524587583e-07,0.0,0.0,9.253752214339066e-11,1.587258058363438e-11,0.00019977612840222153,3.2631595860459945e-05,0.0,0.0,0.00015205697452089765,2.4096716892760092e-05,4.771915388132379e-05,8.534878967699752e-06,0.0,0.0,0.0,0.0,-63.24601664382272,6.117328865684613e-14,-8.131516293641283e-20,0.12291019174497421,61.8,4.9750000000000005,0.579,-17.4867562797198,64.79310362835629,62.5427168967793,4.277772711990116
18.6,2000.0,-6.548262543598582,-6.548262543598582,-6.9179124090836694,-6.42688577552633,0.01015170902342359,0.0066312876830622825,0.01015170902342359,0.015762509348852583,0.04957175471993065,0.3916,164.89999999999992,PEM,0.001662600404207903,0.0030291114516261095,0.0013931999999999998,2.920733771762162e-09,0.0010531972324972863,0.0017694592013808032,0.0002064520970142487,2.6688952581804868e-05,1.1502707423713399e-17,9284.075944287548,2.142736275012676,8587.34921539647,698.8694650659006,-1.0018993634730577e-07,7.1093408937628055e-12,-1.1056433546485778e-13,1,4,0,0.3916,0.5282180734297399,0.006860967588284107,0.9538986799706949,1.2467214952547512,0.2644079704904293,0.028375305791062833,3.9539002564181e-05,291640.71636819735,0.0068577530082424894,3.8102049986666735,3.3767685343894103,0.7953327103676715,9.549385782692188,0.9478305142056039,0.0,0.0,1.0626186293954248e-06,1.6905235670856666e-07,0.0,0.0,9.570877299463104e-11,1.5856254256201643e-11,0.00020645219272302177,3.3380321604000696e-05,0.0,0.0,0.00015698169266900518,2.4623590740537313e-05,4.947050005401641e-05,8.756730863462978e-06,0.0,0.0,0.0,0.0,-64.07289744351971,5.240252676230739e-14,-8.131516293641283e-20,0.12417421317337325,62.0,5.0,0.581,-17.435007153861,64.18221686242597,62.44187062379001,4.257374387434865
18.8,1990.0,-6.549092743332096,-6.549092743332096,-6.919445085102836,-6.4269995530899,0.010419128034791595,0.006736888912863361,0.010419128034791595,0.016013522493138487,0.04979391157153214,0.3916,164.89999999999992,PEM,0.0016998186246566774,0.0030659633500753204,0.0013931999999999998,2.932117346601107e-09,0.0010742307813787458,0.0017784629147458769,0.0002132667218333512,2.7055274581369497e-05,1.2708882340603522e-17,9493.889404749229,3.500261656816619,8798.533670593977,698.8559957139316,-9.81362973107025e-08,6.985939604575719e-12,-1.1111250808326645e-13,1,4,0,0.3916,0.5282180734297399,0.006860967588284107,0.9543848298089708,1.246721800594974,0.26421899355736966,0.028078623443430057,3.935378520355976e-05,291543.3924103526,0.006825742074095917,3.8295928396767374,3.3933999025640396,0.8000930296852976,9.549662850786309,0.9469895468922739,0.0,0.0,1.0964768979569068e-06,1.69291342807411e-07,0.0,0.0,9.887950943166062e-11,1.585368218514795e-11,0.00021326682071286072,3.40731399491949e-05,0.0,0.0,0.00016200360342909933,2.510955380047084e-05,5.1263217283761195e-05,8.96358614872396e-06,0.0,0.0,0.0,0.0,-64.90407730312357,4.263256414560601e-14,-1.0842021724855044e-19,0.12546439881280036,62.0,4.9750000000000005,0.584,-17.3834382620672,63.42205989879638,62.325676631975504,4.236028918368285
19.0,2000.0,-6.547686624214691,-6.547686624214691,-6.916831820774007,-6.426539237897259,0.010691161213822038,0.006843009680505763,0.010691161213822038,0.016265770574056957,0.05001551832411232,0.3916,164.89999999999992,PEM,0.0017370368451054515,0.003102813119846893,0.0013931999999999998,3.0054184432126126e-09,0.001095139250541654,0.0017874444409072476,0.00022022642297954835,2.7423725258570578e-05,1.2346352239178682e-17,9703.662447991937,4.900708013443754,9009.671760812264,698.8913950910182,-1.0209987522102892e-07,6.914455119577667e-12,-1.1089740237224532e-13,1,4,0,0.3916,0.5282180734297399,0.006861610638584184,0.9541268960330841,1.2467211469411632,0.264488314289795,0.028066369041914903,3.956757636917659e-05,291431.21131871926,0.006862682932792435,3.8489329046237026,3.409593964546328,0.8047318129236045,9.54930243516705,0.9461449467389529,0.0,0.0,1.1308158620872622e-06,1.7169482065177725e-07,0.0,0.0,1.020478530872706e-10,1.584171827804997e-11,0.0002202265250274015,3.479852157270404e-05,0.0,0.0,0.0001671273613896287,2.5618789802646997e-05,5.309916363777259e-05,9.179731770057011e-06,0.0,0.0,0.0,0.0,-65.73953191768275,3.552713678800501e-14,-8.131516293641283e-20,0.12678281615044204,61.9,5.0,0.587,-17.3322242155644,62.54291244175199,62.222467568041004,4.215710795811656
19.2,2000.0,-6.538994784289912,-6.538994784289912,-6.908204406813297,-6.417807719666712,0.010967549978983571,0.006949508603001005,0.010967549978983571,0.016518917525555038,0.050238550008787235,0.3916,164.89999999999992,PEM,0.001774348344302217,0.003139751954913601,0.0013931999999999998,3.2215630520905e-09,0.001116020737004292,0.0017964075094148988,0.00022732048693135796,2.7796389388630402e-05,1.4579131088141017e-17,9913.980982460267,6.335087061095718,9220.927453444932,699.3886159714532,-1.0497751645743847e-07,6.795911056123316e-12,-1.1105699693203519e-13,1,4,0,0.3916,0.5282180734297399,0.0068650541281536324,0.9542694279993044,1.2467134125646824,0.2644926942533363,0.027911707721751052,3.958259029071043e-05,291330.55073782837,0.0068650541281536324,3.86823322440762,3.4256397735748942,0.8094435028555211,9.548952487108613,0.9452978457217599,0.0,0.0,1.167811614016503e-06,1.849787596462049e-07,0.0,0.0,1.0529435061619097e-10,1.623248764460189e-11,0.0002273205922257087,3.5470335991536084e-05,0.0,0.0,0.00017234508140761819,2.6088600089947455e-05,5.497551081809026e-05,9.381735901588389e-06,0.0,0.0,0.0,0.0,-66.57923510828756,1.2434497875801753e-14,-1.3552527156068805e-19,0.128114914786225,62.0,5.0,0.589,-17.2813135531451,62.01518302195321,62.161471324615526,4.198371796889034
19.4,2000.0,-6.532636993003962,-6.532636993003962,-6.901830212015909,-6.411438527594555,0.011248146659100657,0.007056493653039023,0.011248146659100657,0.016773219997715767,0.05045294959434647,0.3916,164.89999999999992,PEM,0.0018116598434989824,0.003176687594004089,0.0013931999999999998,3.225278098600485e-09,0.0011367862345267408,0.0018053512171666822,0.00023454691703256745,2.8172249494909915e-05,1.671704224701087e-17,10124.244948556665,7.8061645895441485,9432.298746875507,699.7523661655323,-1.0517032933421433e-07,6.705122568284594e-12,-1.1274314815068465e-13,1,4,0,0.3916,0.5282180734297399,0.006867440304291266,0.9544009182620496,1.246707774458219,0.2645071759602317,0.027760082894733237,3.959734120431129e-05,291229.3243743608,0.006867440304291266,3.887491854364087,3.441938049262833,0.8141922635563338,9.548698380137495,0.9444485434685684,0.0,0.0,1.2060930496119354e-06,1.9140717797716275e-07,0.0,0.0,1.0888553637357778e-10,1.7955928786934124e-11,0.0002345470259181039,3.613216846197608e-05,0.0,0.0,0.0001776553206139556,2.6551196031687218e-05,5.6891705304148033e-05,9.580972430288894e-06,0.0,0.0,0.0,0.0,-67.42318209464963,2.398081733190338e-14,-5.421010862427522e-20,0.1294652072099644,62.0,5.0,0.591,-17.2306589946743,61.489157066336666,62.087132041652694,4.180231927624303
19.6,2000.0,-6.527936865176912,-6.527936865176912,-6.89703386851204,-6.406766859896891,0.011532978576472775,0.007163863688722956,0.011532978576472775,0.017028437577187912,0.05066160195373609,0.3916,164.89999999999992,PEM,0.001848971342695748,0.003213621530497985,0.0013931999999999998,3.2286689592355185e-09,0.0011574375319296222,0.0018142736968562723,0.00024190707304313082,2.8549812197776855e-05,1.3925221652860698e-17,10334.458227899062,9.317597400349147,9643.75565219611,700.0201730003192,-1.0298208508174866e-07,6.583317224695406e-12,-1.1412398803756219e-13,1,4,0,0.3916,0.5282180734297399,0.006869845069593501,0.954523718680801,1.246703632917252,0.2645289611103288,0.027611341177682432,3.9611948439893196e-05,291127.3805652713,0.006869845069593501,3.9067047735923173,3.458305457469843,0.8189339713645777,9.548501851649549,0.9435968985011178,0.0,0.0,1.2443736050547458e-06,1.9140277721404927e-07,0.0,0.0,1.124768370979582e-10,1.7956503621901878e-11,0.00024190718551996796,3.680079800931983e-05,0.0,0.0,0.00018305901587070144,2.7018476283728753e-05,5.8848169649266284e-05,9.782321725591113e-06,0.0,0.0,0.0,0.0,-68.27138696210973,3.197442310920451e-14,-5.421010862427522e-20,0.1308333274059495,62.1,5.0,0.594,-17.1802653092875,60.69422873414159,62.00328255904193,4.161557793925038
19.8,2000.0,-6.524453238474166,-6.524453238474166,-6.893394431603042,-6.403341267016742,0.011822077156310873,0.007271604004545555,0.011822077156310873,0.01728453530911708,0.05086527450865551,0.3916,164.89999999999992,PEM,0.0018862828418925134,0.003250553773090673,0.0013931999999999998,3.2318241950311192e-09,0.0011779753050645968,0.0018231734303574933,0.0002494018058443875,2.892906880185764e-05,1.7309965310088882e-17,10544.62392920476,10.869690864556942,9855.27623307923,700.2173868887894,-1.0129588190466166e-07,6.459929813296128e-12,-1.1517869991095608e-13,1,4,0,0.3916,0.5282180734297399,0.0068722636524397975,0.9546394868534488,1.2467005899085364,0.26455615242196745,0.02746532418196813,3.9626451152016986e-05,291024.9229582393,0.0068722636524397975,3.9258687130867647,3.474671750754442,0.8236543891810142,9.548347540687955,0.9427428163921737,0.0,0.0,1.2826492184888761e-06,1.9137806717065214e-07,0.0,0.0,1.1606781993406394e-10,1.7954914180528724e-11,0.0002494019219122075,3.7473681961197825e-05,0.0,0.0,0.00018855673425038623,2.7488591898424054e-05,6.0845187661821024e-05,9.985090062773735e-06,0.0,0.0,0.0,0.0,-69.12383834935878,5.5067062021407764e-14,-5.421010862427522e-20,0.13221866853974132,62.0,5.0,0.596,-17.1301908810118,60.174410545880676,61.91254794652471,4.142545719033988
20.0,1990.0,-6.531604694853115,-6.531604694853115,-6.900946245453156,-6.409913915411039,0.012115530248694946,0.007379759130253842,0.012115530248694946,0.017541619040299123,0.05105131523482503,0.3916,164.89999999999992,PEM,0.0019235010623412877,0.0032873910600109404,0.0013931999999999998,3.2332118069999675e-09,0.001198305485109573,0.0018320474091043399,0.0002570349325852205,2.9310002330364884e-05,1.7757198706239152e-17,10754.15108164959,12.46376465500084,10066.78171621092,699.8331299893244,-1.0434450814500451e-07,6.3672261907399275e-12,-1.1542156119759284e-13,1,4,0,0.3916,0.5282180734297399,0.0068722636524397975,0.9550829483652709,1.246706602943739,0.264395366021564,0.027188848423700757,3.944013320340738e-05,290925.8573331233,0.006840230766154828,3.9449771944537892,3.4916570366948365,0.828403442925024,9.548859130356695,0.9418859485322362,0.0,0.0,1.3209083441294683e-06,1.9129562820296142e-07,0.0,0.0,1.1965725348279496e-10,1.794716774365521e-11,0.00025703505224247415,3.81656516513334e-05,0.0,0.0,0.0001941512175576705,2.7972416536421416e-05,6.288383468480333e-05,1.0193235114911573e-05,0.0,0.0,0.0,0.0,-69.98051885197144,3.907985046680551e-14,-1.6263032587282567e-19,0.1336286928130714,61.9,4.9750000000000005,0.599,-17.0805443528141,59.44623511941083,61.75997345320553,4.1195618709384
20.2,2000.0,-6.53484580757771,-6.53484580757771,-6.902761484465373,-6.41420300260387,0.012413697207475942,0.007488456126820512,0.012413697207475942,0.01779999079348826,0.05124246366520374,0.3916,164.89999999999992,PEM,0.0019607192827900623,0.0033242267024067313,0.0013931999999999998,3.2349173309081295e-09,0.0012185170477798859,0.001840890418149948,0.0002648160015595664,2.9692580383348267e-05,1.7462431240594656e-17,10963.651609870201,14.103079868574401,10278.158238497981,699.5964511370952,-1.0370058589614928e-07,6.2246596765902495e-12,-1.1649708975269846e-13,1,4,0,0.3916,0.5282180734297399,0.00687621678328877,0.9547974479681607,1.2467101362027475,0.26468571889885767,0.02718731540741065,3.965392831854315e-05,290812.1664895482,0.0068772913600637815,3.964018988264316,3.5078096445103495,0.8329406046717587,9.548658987970143,0.9410252980024426,0.0,0.0,1.359127153836478e-06,1.9109404853504956e-07,0.0,0.0,1.232425733859745e-10,1.7926599515897766e-11,0.00026481612480214,3.890536279832938e-05,0.0,0.0,0.00019984924543006735,2.849013936198437e-05,6.496687937207227e-05,1.0415223436344741e-05,0.0,0.0,0.0,0.0,-70.84141226067237,3.552713678800501e-15,-2.168404344971009e-19,0.135060640186462,62.0,5.0,0.601,-17.0312068954266,58.86812778172391,61.63016603754302,4.098239321143147
20.4,2000.0,-6.529539680879623,-6.529539680879623,-6.897309306113414,-6.40895770862835,0.012716277344238379,0.007597534295152929,0.012716277344238379,0.01805926858843102,0.051437112879112,0.3914727165459914,164.89999999999992,PEM,0.0019980307819868278,0.0033611539441778917,0.0013931999999999998,3.2392042376049225e-09,0.0012387118057108335,0.0018497073497966568,0.00027273154946616356,3.007683780895654e-05,2.0623558199747705e-17,11173.707906966622,15.783052368927764,10489.590606618267,699.9003526168779,-1.0040457709692419e-07,6.1595173406203685e-12,-1.1762119056513143e-13,1,4,0,0.3914727165459914,0.5282180734297399,0.006879694405637352,0.95491260427381,1.2467054738906822,0.26470579589987786,0.027047405104863174,3.9668612131241075e-05,290710.5871390395,0.006879694405637352,3.983004629191768,3.523644920399979,0.8375235805950586,9.548425467964059,0.9401621541033195,0.0,0.0,1.3973413005408712e-06,1.9107073352196673e-07,0.0,0.0,1.2682711927966996e-10,1.792272946847734e-11,0.0002727316762932831,3.95777574557157e-05,0.0,0.0,0.0002056409827735595,2.895868671746082e-05,6.709069351972305e-05,1.061907073825393e-05,0.0,0.0,0.0,0.0,-71.70652221383408,-3.375077994860476e-14,-2.710505431213761e-19,0.13650017403383607,61.9,5.0,0.603,-16.9821706775262,58.36029921622057,61.550617969464525,4.0803839515259375
20.6,2000.0,-6.525580578823337,-6.525580578823337,-6.893187349894674,-6.40505424287511,0.013023083359298426,0.007706939191167582,0.013023083359298426,0.018319323012045596,0.051624367195716614,0.39128441126129043,164.89999999999992,PEM,0.002035342281183593,0.0033980794626356815,0.0013931999999999998,3.2506586656587718e-09,0.0012587999813448,0.001858498073497556,0.00028077815713466,3.0462818547929132e-05,1.762506156646748e-17,11383.719680916856,17.502420203636586,10701.094947506623,700.1271535155895,-9.827999747358263e-08,6.058084589533053e-12,-1.1819017986525182e-13,1,4,0,0.39128441126129043,0.5282180734297399,0.006882101502230637,0.9550207028117571,1.2467020088049559,0.26473167286914956,0.026909950003856806,3.9683120192478284e-05,290608.90766457847,0.006882101502230637,4.001933836127381,3.539665307118065,0.8421373937915737,9.548253709237777,0.9392969492499793,0.0,0.0,1.4356064156770757e-06,1.913255756810197e-07,0.0,0.0,1.3041150158790417e-10,1.7921911541170795e-11,0.00028077828754616193,4.023305626439354e-05,0.0,0.0,0.00021152399798434984,2.9415076053951323e-05,6.92542895618115e-05,1.081798021044208e-05,0.0,0.0,0.0,0.0,-72.5758309485394,-4.618527782440651e-14,-3.2526065174565133e-19,0.13795132137253188,62.0,5.0,0.605,-16.9334243695405,57.854661621778035,61.46331399712973,4.062127426809563
20.8,2000.0,-6.522605585293661,-6.522605585293661,-6.890003730502542,-6.4021565054639495,0.013334118754354444,0.007816678157271596,0.013334118754354444,0.018580171517165664,0.05180660723582435,0.39109788172800036,164.89999999999992,PEM,0.0020726537803803587,0.0034350029343765596,0.0013931999999999998,3.311468095695471e-09,0.0012787819254770167,0.0018672611782918525,0.0002889565191395954,3.085084600381783e-05,1.8892222855559915e-17,11593.689502600017,19.26050110518621,10912.653719199883,700.2962844041555,-1.0116309567820281e-07,5.9878629832255115e-12,-1.1843304115188857e-13,1,4,0,0.39109788172800036,0.5282180734297399,0.006884518941235929,0.955122898888627,1.2466994304764691,0.264761929751501,0.026774904297411892,3.96975389293096e-05,290506.86287180934,0.006884518941235929,4.020803570826556,3.5557223097083677,0.8467436729107264,9.548116089197004,0.9384296309880976,0.0,0.0,1.4742955841039043e-06,1.934458421341438e-07,0.0,0.0,1.3399536420281966e-10,1.7919313074577517e-11,0.0002889566531349599,4.089182794398997e-05,0.0,0.0,0.00021749876664091505,2.987384328282619e-05,7.14578864940442e-05,1.1017984661163578e-05,0.0,0.0,0.0,0.0,-73.44931973111261,-3.907985046680551e-14,-2.710505431213761e-19,0.13941379012493257,62.1,5.0,0.607,-16.8848441698689,57.35138367193196,61.370057551770074,4.043561268018814
21.0,1990.0,-6.5300429738569505,-6.5300429738569505,-6.897790975439989,-6.409034115116754,0.013649462811541965,0.007926793955076731,0.013649462811541965,0.018841915747745974,0.0519718383275909,0.39091800318553116,164.89999999999992,PEM,0.0021098720008291333,0.0034718293644847784,0.0013931999999999998,3.5369110466253234e-09,0.001298561348059489,0.0018759938279791063,0.00029727065153513664,3.124263634437309e-05,1.83772268236293e-17,11803.027128743657,21.054056213573272,11124.191501248582,699.8896836091324,-9.951691026799381e-08,5.841466199640877e-12,-1.1905060270933632e-13,1,4,0,0.39091800318553116,0.5282180734297399,0.006884518941235929,0.9555505303097162,1.2467057119765916,0.26460324554045256,0.02651242534313492,3.9510783288031515e-05,290408.3925407179,0.006852419045434384,4.039607726053199,3.5724307733976834,0.8513869213027526,9.54863729161948,0.9375598646982749,0.0,0.0,1.5152570102532351e-06,2.048071307466547e-07,0.0,0.0,1.3758712853279777e-10,1.795882164989061e-11,0.00029727078912226556,4.157067993652845e-05,0.0,0.0,0.0002235681945434756,3.03471395128028e-05,7.370259457878922e-05,1.122354042372511e-05,0.0,0.0,0.0,0.0,-74.32694664509397,-4.618527782440651e-14,-3.7947076036992655e-19,0.14089511184484926,61.8,4.9750000000000005,0.609,-16.836635370647,56.90484898353303,61.21527353831377,4.0210905161711334
21.2,2000.0,-6.533560332558352,-6.533560332558352,-6.899859449754615,-6.4135998377997225,0.013969490331521428,0.008037415347689892,0.013969490331521428,0.01910486177249796,0.05214302796161162,0.3907353060617801,164.89999999999992,PEM,0.002147090221277908,0.0035086522498038444,0.0013931999999999998,3.5384088219604314e-09,0.0013182269972864718,0.0018846908869305672,0.00030573082717798327,3.16379714740805e-05,1.725236706967559e-17,12012.342971558379,22.88802923932008,11335.596624086069,699.634376612402,-9.922769095283002e-08,5.735301122911096e-12,-1.1889100814954645e-13,1,4,0,0.3907353060617801,0.5282180734297399,0.006888460266303808,0.9552562540162451,1.2467094886325671,0.26489557672222946,0.026517933024337203,3.9724869755394857e-05,290295.27974224446,0.006889536756422,4.058335243175209,3.58829088280482,0.8558150289763082,9.548445264979089,0.9366866419789569,0.0,0.0,1.5578923203772175e-06,2.131765506199124e-07,0.0,0.0,1.4158640414695705e-10,1.9996378070796494e-11,0.00030573096876438776,4.230089821061118e-05,0.0,0.0,0.00022973957393136328,3.085689693943855e-05,7.599139483302375e-05,1.1444001271172696e-05,0.0,0.0,0.0,0.0,-75.20868994030187,1.7763568394002505e-14,-3.2526065174565133e-19,0.14239309748056048,62.0,5.0,0.611,-16.788728988147,56.34308576370625,61.08365119735325,4.000280001386987
21.4,2000.0,-6.528500520482908,-6.528500520482908,-6.894601288892147,-6.408617694897941,0.01429386763445966,0.008148380827797778,0.01429386763445966,0.019368625690035127,0.052318773960278786,0.3905503559707069,164.89999999999992,PEM,0.0021844017204746733,0.00354556676603779,0.0013931999999999998,3.541934849708358e-09,0.0013378830210931346,0.0018933577335754808,0.00031432246943432487,3.2034954436902835e-05,1.977991338428242e-17,12222.218333832721,24.76173487391042,11547.053394325285,699.9266742785256,-1.0282019502483308e-07,5.6527005298789845e-12,-1.1973061431191923e-13,1,4,0,0.3905503559707069,0.5282180734297399,0.006891934328709322,0.9553593455135777,1.246705057343573,0.2649175628026907,0.02638840954298137,3.9739484323153035e-05,290194.29156031256,0.006891934328709322,4.076997703650906,3.6038232319128145,0.860289856024674,9.548219119001578,0.9358112533090718,0.0,0.0,1.6005185369419285e-06,2.1313108282355567e-07,0.0,0.0,1.455849188511874e-10,1.999257352115178e-11,0.0003143226150192441,4.295823127428184e-05,0.0,0.0,0.00023600231095847137,3.131368513554055e-05,7.832030406077193e-05,1.1644546138740947e-05,0.0,0.0,0.0,0.0,-76.09458062472854,7.105427357601002e-15,-3.7947076036992655e-19,0.14389407703177517,61.9,5.0,0.614,-16.741004635948,55.59598461133187,61.00293463592834,3.9828961932342812
