t_s,x_um,dx_um,layer,T_C,lambda_unfrozen,mv_kg_m3,ml_kg_m3,mi_kg_m3,ice_bulk,gas_porosity
8.2,107.8124999999981,9.375,aGDL,-24.7354347189017,0.0,1.1690759976892083e-06,0.0,0.0,0.0,0.8
8.2,117.18749999999794,9.375,aGDL,-24.729966053351347,0.0,1.270703277318183e-06,0.0,0.0,0.0,0.8
8.2,126.56249999999777,9.375,aGDL,-24.725190887288136,0.0,1.372327390293461e-06,0.0,0.0,0.0,0.8
8.2,135.9374999999976,9.375,aGDL,-24.721109196158125,0.0,1.4739487558775316e-06,0.0,0.0,0.0,0.8
8.2,145.31249999999744,9.375,aGDL,-24.717720958942436,0.0,1.5755677932603713e-06,0.0,0.0,0.0,0.8
8.2,150.28333333333075,0.5666666666666668,aCL,-24.716302071196054,0.0,8.005009453579284e-07,0.0,0.0,0.0,0.3916
8.2,150.84999999999752,0.5666666666666668,aCL,-24.71616114706285,0.0,8.09279976362297e-07,0.0,0.0,0.0,0.3916
8.2,151.4166666666643,0.5666666666666668,aCL,-24.71602227342143,0.0,8.180589998522128e-07,0.0,0.0,0.0,0.3916
8.2,151.98333333333105,0.5666666666666668,aCL,-24.715885450190342,0.0,8.268380159340022e-07,0.0,0.0,0.0,0.3916
8.2,152.54999999999782,0.5666666666666668,aCL,-24.71575067728935,0.0,8.35617024713986e-07,0.0,0.0,0.0,0.3916
8.2,153.1166666666646,0.5666666666666668,aCL,-24.715617954639328,0.0,8.443960262984806e-07,0.0,0.0,0.0,0.3916
8.2,153.89999999999804,1.0,PEM,-24.71544657022997,2.8552629736358144,0.0,110.498677079706,0.0,0.0,0.0
8.2,154.8999999999982,1.0,PEM,-24.715232325381322,2.883741695420497,0.0,111.60080361277322,0.0,0.0,0.0
8.2,155.8999999999983,1.0,PEM,-24.715022602553262,2.9107501359134207,0.0,112.64603025984937,0.0,0.0,0.0
8.2,156.89999999999844,1.0,PEM,-24.714817397527582,2.9369154482610456,0.0,113.65862784770245,0.0,0.0,0.0
8.2,157.89999999999858,1.0,PEM,-24.714616706207607,2.9626790385107715,0.0,114.65567879036685,0.0,0.0,0.0
8.2,158.8999999999987,1.0,PEM,-24.714420524569505,2.9885074241861918,0.0,115.65523731600561,0.0,0.0,0.0
8.2,159.89999999999884,1.0,PEM,-24.714228868795004,3.014880942443393,0.0,116.67589247255928,0.02257837173354737,2.4541708406029747e-05,0.0
8.2,160.89999999999898,1.0,PEM,-24.714041899529462,3.0423795422008935,0.0,117.74008828317457,0.12955892606795086,0.00014082491963907703,0.0
8.2,161.89999999999912,1.0,PEM,-24.713859868104777,3.0716787900446954,0.0,118.8739691747297,0.3026203300161116,0.00032893514132186044,0.0
8.2,162.89999999999924,1.0,PEM,-24.713682965154618,3.1035074370751117,0.0,120.1057378148068,0.4896234135415082,0.0005321993625451175,0.0
8.2,163.89999999999938,1.0,PEM,-24.713511345506703,3.138676402281871,0.0,121.46677676830839,0.6911260218249008,0.0007512239367661965,0.0
8.2,164.89999999999952,1.0,PEM,-24.713345191046784,3.1820947520353458,0.0,123.14706690376786,0.9250606487091021,0.0010055007051185893,0.0
8.2,166.1062499999995,1.4125,cCL,-24.713084136366774,0.0,7.178167049696553e-06,4.187604391119339,0.4783246634663105,0.0005199181124633809,0.4159501784621636
8.2,167.51874999999936,1.4125,cCL,-24.712750874882488,0.0,7.07300250743972e-06,5.199232777826842,1.307830848777048,0.0014215552704098348,0.414026694448957
8.2,168.9312499999992,1.4125,cCL,-24.71243996404823,0.0,6.990101499071935e-06,5.655891716265799,1.4571015714648097,0.0015838060559400105,0.413403172008438
8.2,170.34374999999906,1.4125,cCL,-24.712149031025206,0.0,6.91248204113675e-06,5.90263435422946,1.5133624417901856,0.0016449591758588974,0.41309278390067705
8.2,171.75624999999891,1.4125,cCL,-24.711877615686888,0.0,6.83799931098172e-06,6.000606886926164,1.5335061950304005,0.0016668545598156528,0.4129719263624812
8.2,173.16874999999877,1.4125,cCL,-24.71162546876485,0.0,6.7660836003788026e-06,5.966856147933696,1.5306595376391854,0.0016637603669991145,0.4130091122108457
8.2,174.58124999999862,1.4125,cCL,-24.711392370955508,0.0,6.696911509007966e-06,5.790069011927388,1.503051295127963,0.001633751407747786,0.4132176940347498
8.2,175.99374999999847,1.4125,cCL,-24.711178040919407,0.0,6.631628787154094e-06,5.418763284714234,1.4307370533054342,0.0015551489709841675,0.4136713527616277
8.2,181.3874999999983,9.375,cGDL,-24.709742341120148,0.0,1.256826934875313e-05,0.7894541585001766,0.055285872285034364,6.009333944025474e-05,0.7991424782176303
8.2,190.76249999999814,9.375,cGDL,-24.70877521347552,0.0,8.106135082388048e-06,0.0,0.0,0.0,0.8
8.2,200.13749999999797,9.375,cGDL,-24.70950478865069,0.0,4.798855126466947e-06,0.0,0.0,0.0,0.8
8.2,209.5124999999978,9.375,cGDL,-24.711935378141817,0.0,4.443509102740926e-06,0.0,0.0,0.0,0.8
8.2,218.88749999999763,9.375,cGDL,-24.716067020712416,0.0,4.088157334729552e-06,0.0,0.0,0.0,0.8
8.2,228.2624999999975,9.375,cGDL,-24.721899776494553,0.0,3.732796097771562e-06,0.0,0.0,0.0,0.8
8.2,237.63749999999732,9.375,cGDL,-24.729433726989214,0.0,3.377421666515003e-06,0.0,0.0,0.0,0.8
8.2,247.01249999999715,9.375,cGDL,-24.738668975066503,0.0,3.0220303146680783e-06,0.0,0.0,0.0,0.8
8.2,256.387499999997,9.375,cGDL,-24.749605644966095,0.0,2.6666183147498564e-06,0.0,0.0,0.0,0.8
8.2,265.7624999999968,9.375,cGDL,-24.762243882297867,0.0,2.3111819378407895e-06,0.0,0.0,0.0,0.8
8.2,275.13749999999663,9.375,cGDL,-24.77658385404223,0.0,1.9557174533330126e-06,0.0,0.0,0.0,0.8
8.2,284.51249999999646,9.375,cGDL,-24.792625748550478,0.0,1.600221128680386e-06,0.0,0.0,0.0,0.8
8.2,293.8874999999963,9.375,cGDL,-24.810369775545553,0.0,1.2446892291482355e-06,0.0,0.0,0.0,0.8
8.2,303.2624999999962,9.375,cGDL,-24.82981616612227,0.0,8.891180175627583e-07,0.0,0.0,0.0,0.8
8.2,312.637499999996,9.375,cGDL,-24.850965172748175,0.0,5.335037540600569e-07,0.0,0.0,0.0,0.8
8.2,322.01249999999584,9.375,cGDL,-24.873817069263765,0.0,1.7784269583475604e-07,0.0,0.0,0.0,0.8
8.2,451.69999999999584,250.0,cBP,-24.886366814784708,0.0,0.0,0.0,0.0,0.0,0.0
8.2,701.6999999999961,250.0,cBP,-24.886843986603907,0.0,0.0,0.0,0.0,0.0,0.0
8.2,951.6999999999963,250.0,cBP,-24.887254180497763,0.0,0.0,0.0,0.0,0.0,0.0
8.2,1201.6999999999964,250.0,cBP,-24.887597619996313,0.0,0.0,0.0,0.0,0.0,0.0
8.2,1451.6999999999966,250.0,cBP,-24.887874492501567,0.0,0.0,0.0,0.0,0.0,0.0
8.2,1701.6999999999969,250.0,cBP,-24.888084949304584,0.0,0.0,0.0,0.0,0.0,0.0
8.2,1951.699999999997,250.0,cBP,-24.888229105599947,0.0,0.0,0.0,0.0,0.0,0.0
8.2,2201.6999999999975,250.0,cBP,-24.888307040497693,0.0,0.0,0.0,0.0,0.0,0.0
8.4,-1875.0,250.0,aBP,-24.832163993812173,0.0,0.0,0.0,0.0,0.0,0.0
8.4,-1625.0000000000002,250.0,aBP,-24.83204726182896,0.0,0.0,0.0,0.0,0.0,0.0
8.4,-1375.0,250.0,aBP,-24.831831416519663,0.0,0.0,0.0,0.0,0.0,0.0
8.4,-1125.0000000000002,250.0,aBP,-24.831516373586766,0.0,0.0,0.0,0.0,0.0,0.0
8.4,-874.9999999999999,250.0,aBP,-24.831102011794485,0.0,0.0,0.0,0.0,0.0,0.0
8.4,-625.0000000000001,250.0,aBP,-24.830588172967907,0.0,0.0,0.0,0.0,0.0,0.0
8.4,-374.9999999999999,250.0,aBP,-24.829974661992964,0.0,0.0,0.0,0.0,0.0,0.0
8.4,-125.00000000000011,250.0,aBP,-24.829261246817367,0.0,0.0,0.0,0.0,0.0,0.0
8.4,4.687499999999917,9.375,aGDL,-24.821375074659414,0.0,5.062461669598841e-08,0.0,0.0,0.0,0.8
8.4,14.062499999999753,9.375,aGDL,-24.807168328328316,0.0,1.5186952493677036e-07,0.0,0.0,0.0,0.8
8.4,23.437499999999588,9.375,aGDL,-24.793713540219898,0.0,2.5310601069530764e-07,0.0,0.0,0.0,0.8
8.4,32.812499999999424,9.375,aGDL,-24.781010661704016,0.0,3.5433452950241816e-07,0.0,0.0,0.0,0.8
8.4,42.187499999999254,9.375,aGDL,-24.76905964691656,0.0,4.5555553667639667e-07,0.0,0.0,0.0,0.8
8.4,51.56249999999909,9.375,aGDL,-24.757860452759758,0.0,5.567694873352859e-07,0.0,0.0,0.0,0.8
8.4,60.93749999999893,9.375,aGDL,-24.747413038902096,0.0,6.579768364091356e-07,0.0,0.0,0.0,0.8
8.4,70.31249999999876,9.375,aGDL,-24.73771736777823,0.0,7.591780386522485e-07,0.0,0.0,0.0,0.8
8.4,79.6874999999986,9.375,aGDL,-24.728773404588907,0.0,8.603735486554175e-07,0.0,0.0,0.0,0.8
8.4,89.06249999999844,9.375,aGDL,-24.720581117301293,0.0,9.615638208581505e-07,0.0,0.0,0.0,0.8
8.4,98.43749999999827,9.375,aGDL,-24.71314047664879,0.0,1.0627493095608875e-06,0.0,0.0,0.0,0.8
8.4,107.8124999999981,9.375,aGDL,-24.706451456130992,0.0,1.163930468937208e-06,0.0,0.0,0.0,0.8
8.4,117.18749999999794,9.375,aGDL,-24.700514032013672,0.0,1.2651077530460322e-06,0.0,0.0,0.0,0.8
8.4,126.56249999999777,9.375,aGDL,-24.69532818332911,0.0,1.3662816158438117e-06,0.0,0.0,0.0,0.8
8.4,135.9374999999976,9.375,aGDL,-24.69089389187573,0.0,1.4674525111967185e-06,0.0,0.0,0.0,0.8
8.4,145.31249999999744,9.375,aGDL,-24.68721114221833,0.0,1.5686208928928234e-06,0.0,0.0,0.0,0.8
8.4,150.28333333333075,0.5666666666666668,aCL,-24.685667772884386,0.0,7.96970646380163e-07,0.0,0.0,0.0,0.3916
8.4,150.84999999999752,0.5666666666666668,aCL,-24.685514501750333,0.0,8.057107301005158e-07,0.0,0.0,0.0,0.3916
8.4,151.4166666666643,0.5666666666666668,aCL,-24.685363477561054,0.0,8.144508056962353e-07,0.0,0.0,0.0,0.3916
8.4,151.98333333333105,0.5666666666666668,aCL,-24.68521470025894,0.0,8.231908732838705e-07,0.0,0.0,0.0,0.3916
8.4,152.54999999999782,0.5666666666666668,aCL,-24.6850681697872,0.0,8.319309329799669e-07,0.0,0.0,0.0,0.3916
8.4,153.1166666666646,0.5666666666666668,aCL,-24.684923886089933,0.0,8.406709849010661e-07,0.0,0.0,0.0,0.3916
8.4,153.89999999999804,1.0,PEM,-24.684737596489555,2.843160144914708,0.0,110.03029760819918,0.0,0.0,0.0
8.4,154.8999999999982,1.0,PEM,-24.68450557799332,2.8739892746685896,0.0,111.2233849296744,0.0,0.0,0.0
8.4,155.8999999999983,1.0,PEM,-24.68427872569353,2.903584960544731,0.0,112.36873797308107,0.0,0.0,0.0
8.4,156.89999999999844,1.0,PEM,-24.684057035652444,2.9325298930956825,0.0,113.48890686280289,0.0,0.0,0.0
8.4,157.89999999999858,1.0,PEM,-24.683840504022754,2.9612457553487928,0.0,114.60021073199827,0.0,0.0,0.0
8.4,158.8999999999987,1.0,PEM,-24.683629127003684,2.990197965731019,0.0,115.72066127379041,0.0,0.0,0.0
8.4,159.89999999999884,1.0,PEM,-24.683422934265394,3.0198729116266025,0.0,116.8690816799495,0.03480544757909624,3.7832008238148085e-05,0.0
8.4,160.89999999999898,1.0,PEM,-24.683222136164318,3.0508906585877584,0.0,118.06946848734624,0.1623365455987346,0.0001764527669551463,0.0
8.4,161.89999999999912,1.0,PEM,-24.683027016462262,3.0839545014409917,0.0,119.34903920576637,0.35730337716231336,0.0003883732360459928,0.0
8.4,162.89999999999924,1.0,PEM,-24.682837787124072,3.1198173883809317,0.0,120.73693293034205,0.5680886793084428,0.0006174876949004812,0.0
8.4,163.89999999999938,1.0,PEM,-24.68265462240953,3.159300424287054,0.0,122.26492641990897,0.7958229681747911,0.0008650249654073817,0.0
8.4,164.89999999999952,1.0,PEM,-24.68247772840604,3.2079647077611004,0.0,124.14823419035457,1.0621151703585157,0.0011544730112592562,0.0
8.4,166.1062499999995,1.4125,cCL,-24.68220153822523,0.0,7.213437167534861e-06,4.863344183210099,0.5605888463754902,0.0006093357025820546,0.4151781954254886
8.4,167.51874999999936,1.4125,cCL,-24.68184991919071,0.0,7.109988243338547e-06,5.713873541224555,1.4067845603634843,0.0015291136525690046,0.4133992969118506
8.4,168.9312499999992,1.4125,cCL,-24.681522513904838,0.0,7.027365416498906e-06,6.110022051196455,1.563744051710072,0.001699721795337035,0.41282853875901
8.4,170.34374999999906,1.4125,cCL,-24.681216846016724,0.0,6.949594793291738e-06,6.326846809839185,1.6241947142413502,0.0017654290372188589,0.4125438166094082
8.4,171.75624999999891,1.4125,cCL,-24.68093242669562,0.0,6.874851748336295e-06,6.4052180765287074,1.6459330375398693,0.001789057649499858,0.41244102510148123
8.4,173.16874999999877,1.4125,cCL,-24.680668984490808,0.0,6.802684681458699e-06,6.354781681661787,1.6423218876016887,0.0017851324865235747,0.4124958961178585
8.4,174.58124999999862,1.4125,cCL,-24.680426280879658,0.0,6.733328046401784e-06,6.161066737360451,1.611354739968437,0.0017514725434439533,0.41272522772184855
8.4,175.99374999999847,1.4125,cCL,-24.68020401601973,0.0,6.667957771653252e-06,5.772169668899831,1.5321507639486514,0.0016653812651615777,0.4132041443218083
8.4,181.3874999999983,9.375,cGDL,-24.678721948244885,0.0,1.2646728506027353e-05,1.0473627878134484,0.07195875679573259,7.821603999536151e-05,0.7988638417500921
8.4,190.76249999999814,9.375,cGDL,-24.677812861290903,0.0,1.2312646659351379e-05,4.8234704939130796e-06,8.893575519070635e-09,9.666929912033299e-12,0.7999999951181407
8.4,200.13749999999797,9.375,cGDL,-24.67874123372593,0.0,4.856680143141142e-06,0.0,0.0,0.0,0.8
8.4,209.5124999999978,9.375,cGDL,-24.681513176764156,0.0,4.497067187946504e-06,0.0,0.0,0.0,0.8
8.4,218.88749999999763,9.375,cGDL,-24.686128728464325,0.0,4.137447107900787e-06,0.0,0.0,0.0,0.8
8.4,228.2624999999975,9.375,cGDL,-24.69258794362284,0.0,3.7778158521485543e-06,0.0,0.0,0.0,0.8
8.4,237.63749999999732,9.375,cGDL,-24.700890893757474,0.0,3.418169369022577e-06,0.0,0.0,0.0,0.8
8.4,247.01249999999715,9.375,cGDL,-24.711037667107234,0.0,3.0585036057733774e-06,0.0,0.0,0.0,0.8
8.4,256.387499999997,9.375,cGDL,-24.723028368632924,0.0,2.6988145082986308e-06,0.0,0.0,0.0,0.8
8.4,265.7624999999968,9.375,cGDL,-24.736863120017176,0.0,2.3390980208723925e-06,0.0,0.0,0.0,0.8
8.4,275.13749999999663,9.375,cGDL,-24.75254205966459,0.0,1.9793500858740962e-06,0.0,0.0,0.0,0.8
8.4,284.51249999999646,9.375,cGDL,-24.770065342701997,0.0,1.6195666435172904e-06,0.0,0.0,0.0,0.8
8.4,293.8874999999963,9.375,cGDL,-24.7894331409787,0.0,1.2597436315780515e-06,0.0,0.0,0.0,0.8
8.4,303.2624999999962,9.375,cGDL,-24.810645643066863,0.0,8.998769851230451e-07,0.0,0.0,0.0,0.8
8.4,312.637499999996,9.375,cGDL,-24.833703054261548,0.0,5.399626362371762e-07,0.0,0.0,0.0,0.8
8.4,322.01249999999584,9.375,cGDL,-24.85860559658113,0.0,1.799965137507893e-07,0.0,0.0,0.0,0.8
8.4,451.69999999999584,250.0,cBP,-24.872276065950928,0.0,0.0,0.0,0.0,0.0,0.0
8.4,701.6999999999961,250.0,cBP,-24.872796084795425,0.0,0.0,0.0,0.0,0.0,0.0
8.4,951.6999999999963,250.0,cBP,-24.87324330573901,0.0,0.0,0.0,0.0,0.0,0.0
8.4,1201.6999999999964,250.0,cBP,-24.87361790967921,0.0,0.0,0.0,0.0,0.0,0.0
8.4,1451.6999999999966,250.0,cBP,-24.873920048612604,0.0,0.0,0.0,0.0,0.0,0.0
8.4,1701.6999999999969,250.0,cBP,-24.874149845643046,0.0,0.0,0.0,0.0,0.0,0.0
8.4,1951.699999999997,250.0,cBP,-24.874307394988904,0.0,0.0,0.0,0.0,0.0,0.0
8.4,2201.6999999999975,250.0,cBP,-24.874392761989014,0.0,0.0,0.0,0.0,0.0,0.0
8.6,-1875.0,250.0,aBP,-24.811337818440506,0.0,0.0,0.0,0.0,0.0,0.0
8.6,-1625.0000000000002,250.0,aBP,-24.811209537027366,0.0,0.0,0.0,0.0,0.0,0.0
8.6,-1375.0,250.0,aBP,-24.810972772316546,0.0,0.0,0.0,0.0,0.0,0.0
8.6,-1125.0000000000002,250.0,aBP,-24.810627415681466,0.0,0.0,0.0,0.0,0.0,0.0
8.6,-874.9999999999999,250.0,aBP,-24.810173309878166,0.0,0.0,0.0,0.0,0.0,0.0
8.6,-625.0000000000001,250.0,aBP,-24.809610249037206,0.0,0.0,0.0,0.0,0.0,0.0
8.6,-374.9999999999999,250.0,aBP,-24.80893797865457,0.0,0.0,0.0,0.0,0.0,0.0
8.6,-125.00000000000011,250.0,aBP,-24.808156195582256,0.0,0.0,0.0,0.0,0.0,0.0
8.6,4.687499999999917,9.375,aGDL,-24.79951338984378,0.0,5.0406463214012264e-08,0.0,0.0,0.0,0.8
8.6,14.062499999999753,9.375,aGDL,-24.783945232079958,0.0,1.5121467532078375e-07,0.0,0.0,0.0,0.8
8.6,23.437499999999588,9.375,aGDL,-24.76920281314662,0.0,2.520137077794919e-07,0.0,0.0,0.0,0.8
8.6,32.812499999999424,9.375,aGDL,-24.755286069307573,0.0,3.528040584462368e-07,0.0,0.0,0.0,0.8
8.6,42.187499999999254,9.375,aGDL,-24.74219494040915,0.0,4.5358622491932143e-07,0.0,0.0,0.0,0.8
8.6,51.56249999999909,9.375,aGDL,-24.72992936988001,0.0,5.543607045541471e-07,0.0,0.0,0.0,0.8
8.6,60.93749999999893,9.375,aGDL,-24.71848930473118,0.0,6.551279944780922e-07,0.0,0.0,0.0,0.8
8.6,70.31249999999876,9.375,aGDL,-24.707874695555915,0.0,7.558885916053748e-07,0.0,0.0,0.0,0.8
8.6,79.6874999999986,9.375,aGDL,-24.698085496529842,0.0,8.56642992651901e-07,0.0,0.0,0.0,0.8
8.6,89.06249999999844,9.375,aGDL,-24.689121665411022,0.0,9.573916941500994e-07,0.0,0.0,0.0,0.8
8.6,98.43749999999827,9.375,aGDL,-24.68098316353965,0.0,1.0581351924637428e-06,0.0,0.0,0.0,0.8
8.6,107.8124999999981,9.375,aGDL,-24.673669955838278,0.0,1.1588739838027594e-06,0.0,0.0,0.0,0.8
8.6,117.18749999999794,9.375,aGDL,-24.667182010811842,0.0,1.2596085642380306e-06,0.0,0.0,0.0,0.8
8.6,126.56249999999777,9.375,aGDL,-24.661519300547383,0.0,1.3603394297161824e-06,0.0,0.0,0.0,0.8
8.6,135.9374999999976,9.375,aGDL,-24.65668180071424,0.0,1.4610670760743668e-06,0.0,0.0,0.0,0.8
8.6,145.31249999999744,9.375,aGDL,-24.652669490564165,0.0,1.5617919990550359e-06,0.0,0.0,0.0,0.8
8.6,150.28333333333075,0.5666666666666668,aCL,-24.650991373740567,0.0,7.935001796166137e-07,0.0,0.0,0.0,0.3916
8.6,150.84999999999752,0.5666666666666668,aCL,-24.650824732527695,0.0,8.022019363183628e-07,0.0,0.0,0.0,0.3916
8.6,151.4166666666643,0.5666666666666668,aCL,-24.650660546035652,0.0,8.109036842422026e-07,0.0,0.0,0.0,0.3916
8.6,151.98333333333105,0.5666666666666668,aCL,-24.65049881418517,0.0,8.196054235148305e-07,0.0,0.0,0.0,0.3916
8.6,152.54999999999782,0.5666666666666668,aCL,-24.650339536898144,0.0,8.283071542629396e-07,0.0,0.0,0.0,0.3916
8.6,153.1166666666646,0.5666666666666668,aCL,-24.65018271409781,0.0,8.370088766132179e-07,0.0,0.0,0.0,0.3916
8.6,153.89999999999804,1.0,PEM,-24.64998025114727,2.831298984513417,0.0,109.57127070066922,0.0,0.0,0.0
8.6,154.8999999999982,1.0,PEM,-24.64972862086495,2.86474022520261,0.0,110.865446715341,0.0,0.0,0.0
8.6,155.8999999999983,1.0,PEM,-24.649482531290943,2.8970263328104786,0.0,112.11491907976551,0.0,0.0,0.0
8.6,156.89999999999844,1.0,PEM,-24.64924197728942,2.9287854107845908,0.0,113.34399539736364,0.0,0.0,0.0
8.6,157.89999999999858,1.0,PEM,-24.649006953816865,2.9604700319518904,0.0,114.57019023653814,0.0,0.0,0.0
8.6,158.8999999999987,1.0,PEM,-24.64877745586719,2.9925661912110275,0.0,115.81231159986676,0.0,0.0,0.0
8.6,159.89999999999884,1.0,PEM,-24.648553531433635,3.025569391700268,0.0,117.08953545880037,0.05077078139195408,5.518563194777617e-05,0.0
8.6,160.89999999999898,1.0,PEM,-24.648335449740046,3.060140419357172,0.0,118.42743422912255,0.20129579726064767,0.00021879977963113877,0.0
8.6,161.89999999999912,1.0,PEM,-24.648123528232134,3.0970114558898216,0.0,119.85434334293609,0.4207768531682054,0.00045736614474804933,0.0
8.6,162.89999999999924,1.0,PEM,-24.647918001033588,3.1369795198300636,0.0,121.40110741742345,0.6581372418432763,0.0007153665672209524,0.0
8.6,163.89999999999938,1.0,PEM,-24.647719062079517,3.18092981653622,0.0,123.10198389995169,0.9151046657681241,0.0009946789845305696,0.0
8.6,164.89999999999952,1.0,PEM,-24.647526943565822,3.2351500882412134,0.0,125.20030841493494,1.2174508349446036,0.0013233161249397865,0.0
8.6,166.1062499999995,1.4125,cCL,-24.647228244593293,0.0,7.239177796851079e-06,5.510412067754414,0.6546682207229654,0.0007115958920901798,0.4144223313121983
8.6,167.51874999999936,1.4125,cCL,-24.64684841852656,0.0,7.136832912791437e-06,6.238529427772871,1.5149937670152571,0.0016467323554513664,0.41275172276801037
8.6,168.9312499999992,1.4125,cCL,-24.646494831668548,0.0,7.054517496983546e-06,6.57200531655529,1.6785002606909183,0.0018244568050988243,0.4122371539862595
8.6,170.34374999999906,1.4125,cCL,-24.646164815744186,0.0,6.976684475019108e-06,6.752008147107586,1.742516635939379,0.0018940398216732383,0.41198574992872317
8.6,171.75624999999891,1.4125,cCL,-24.645857836767675,0.0,6.9017442813828965e-06,6.804772719603543,1.7654287760390335,0.0019189443217815581,0.4119075478806391
8.6,173.16874999999877,1.4125,cCL,-24.645573592535726,0.0,6.829344508428458e-06,6.7339324806049055,1.7607135463529102,0.0019138190721227286,0.41198422892726627
8.6,174.58124999999862,1.4125,cCL,-24.645311818352383,0.0,6.759768431561415e-06,6.522507618361207,1.726077839016883,0.0018761715641487859,0.4122354369021531
8.6,175.99374999999847,1.4125,cCL,-24.64507218750208,0.0,6.694206214627572e-06,6.119088737977864,1.6397070024922167,0.0017822902201002355,0.41273681206477064
8.6,181.3874999999983,9.375,cGDL,-24.643475454403983,0.0,1.2704707213652104e-05,1.358718998182461,0.09377543773268185,0.00010192982362248027,0.7985256267438701
8.6,190.76249999999814,9.375,cGDL,-24.6425338125741,0.0,1.2373318358441085e-05,0.00015905530891945055,1.1598310821556592e-06,1.260685958864847e-09,0.7999998380773858
8.6,200.13749999999797,9.375,cGDL,-24.64360870590329,0.0,4.893631063130173e-06,0.0,0.0,0.0,0.8
8.6,209.5124999999978,9.375,cGDL,-24.646707794903023,0.0,4.531296660568917e-06,0.0,0.0,0.0,0.8
8.6,218.88749999999763,9.375,cGDL,-24.651831122048378,0.0,4.168954253627614e-06,0.0,0.0,0.0,0.8
8.6,228.2624999999975,9.375,cGDL,-24.65897875211749,0.0,3.806599365715683e-06,0.0,0.0,0.0,0.8
8.6,237.63749999999732,9.375,cGDL,-24.668150771542287,0.0,3.444227519252988e-06,0.0,0.0,0.0,0.8
8.6,247.01249999999715,9.375,cGDL,-24.67934728840902,0.0,3.081834235337967e-06,0.0,0.0,0.0,0.8
8.6,256.387499999997,9.375,cGDL,-24.692568432458586,0.0,2.7194150334155306e-06,0.0,0.0,0.0,0.8
8.6,265.7624999999968,9.375,cGDL,-24.70781435508701,0.0,2.3569654309446664e-06,0.0,0.0,0.0,0.8
8.6,275.13749999999663,9.375,cGDL,-24.725085229345666,0.0,1.994480943065705e-06,0.0,0.0,0.0,0.8
8.6,284.51249999999646,9.375,cGDL,-24.74438124994211,0.0,1.6319570822671857e-06,0.0,0.0,0.0,0.8
8.6,293.8874999999963,9.375,cGDL,-24.765702633240267,0.0,1.2693893580522617e-06,0.0,0.0,0.0,0.8
8.6,303.2624999999962,9.375,cGDL,-24.78904961726107,0.0,9.067732766045902e-07,0.0,0.0,0.0,0.8
8.6,312.637499999996,9.375,cGDL,-24.814422461682966,0.0,5.441043404536513e-07,0.0,0.0,0.0,0.8
8.6,322.01249999999584,9.375,cGDL,-24.84182144784242,0.0,1.8137804813943437e-07,0.0,0.0,0.0,0.8
8.6,451.69999999999584,250.0,cBP,-24.856860358128188,0.0,0.0,0.0,0.0,0.0,0.0
8.6,701.6999999999961,250.0,cBP,-24.85743237747718,0.0,0.0,0.0,0.0,0.0,0.0
8.6,951.6999999999963,250.0,cBP,-24.857924292942585,0.0,0.0,0.0,0.0,0.0,0.0
8.6,1201.6999999999964,250.0,cBP,-24.858336334055053,0.0,0.0,0.0,0.0,0.0,0.0
8.6,1451.6999999999966,250.0,cBP,-24.858668693447726,0.0,0.0,0.0,0.0,0.0,0.0
8.6,1701.6999999999969,250.0,cBP,-24.858921526872905,0.0,0.0,0.0,0.0,0.0,0.0
8.6,1951.699999999997,250.0,cBP,-24.859094953216243,0.0,0.0,0.0,0.0,0.0,0.0
8.6,2201.6999999999975,250.0,cBP,-24.85918905450808,0.0,0.0,0.0,0.0,0.0,0.0
8.8,-1875.0,250.0,aBP,-24.788292651430623,0.0,0.0,0.0,0.0,0.0,0.0
8.8,-1625.0000000000002,250.0,aBP,-24.788149229152822,0.0,0.0,0.0,0.0,0.0,0.0
8.8,-1375.0,250.0,aBP,-24.787884589265587,0.0,0.0,0.0,0.0,0.0,0.0
8.8,-1125.0000000000002,250.0,aBP,-24.787498586224842,0.0,0.0,0.0,0.0,0.0,0.0
8.8,-874.9999999999999,250.0,aBP,-24.786991008074267,0.0,0.0,0.0,0.0,0.0,0.0
8.8,-625.0000000000001,250.0,aBP,-24.78636157643217,0.0,0.0,0.0,0.0,0.0,0.0
8.8,-374.9999999999999,250.0,aBP,-24.785609946476768,0.0,0.0,0.0,0.0,0.0,0.0
8.8,-125.00000000000011,250.0,aBP,-24.78473570693012,0.0,0.0,0.0,0.0,0.0,0.0
8.8,4.687499999999917,9.375,aGDL,-24.775068543679623,0.0,5.016301876418921e-08,0.0,0.0,0.0,0.8
8.8,14.062499999999753,9.375,aGDL,-24.757656472285873,0.0,1.5048381594036148e-07,0.0,0.0,0.0,0.8
8.8,23.437499999999588,9.375,aGDL,-24.741169237573956,0.0,2.5079440959412806e-07,0.0,0.0,0.0,0.8
8.8,32.812499999999424,9.375,aGDL,-24.725606752828185,0.0,3.510953539219428e-07,0.0,0.0,0.0,0.8
8.8,42.187499999999254,9.375,aGDL,-24.710968936152852,0.0,4.513872027949617e-07,0.0,0.0,0.0,0.8
8.8,51.56249999999909,9.375,aGDL,-24.697255710472547,0.0,5.516705097778344e-07,0.0,0.0,0.0,0.8
8.8,60.93749999999893,9.375,aGDL,-24.684467003531722,0.0,6.51945828147471e-07,0.0,0.0,0.0,0.8
