model,condition,kf_s_inv,j0_A_m2,training_objective,t_s,j_A_m2,T_model_C,T_MEA_C,T_min_C,T_max_C,ice_max_bulk,ice_pore_max_bulk,ice_mem_max_bulk,s_ice_pore_max,s_liquid_pore_max,gas_porosity_min,ice_max_x_um,ice_max_layer,water_produced_kg_m2,water_stored_kg_m2,water_initial_kg_m2,water_vapor_kg_m2,water_liquid_pore_kg_m2,water_unfrozen_mem_kg_m2,water_ice_kg_m2,water_out_kg_m2,water_balance_kg_m2,heat_gen_J_m2,heat_phase_J_m2,heat_loss_J_m2,heat_sensible_integral_J_m2,energy_balance_J_m2,H2_balance_mol_m2,O2_balance_mol_m2,model_valid,thermal_iterations_max,ever_invalid,min_gas_porosity_all_steps,min_kappa_all_steps,max_j_over_jlim_all_steps,V_model_V,E_rev_V,eta_act_V,eta_ohm_V,eta_con_V,j_lim_A_m2,j_over_jlim,lambda_mean,lambda_min,kappa_min_S_m,cO2_cCL_mol_m3,active_area_factor,phase_cond_kg_m2,rate_cond_kg_m2_s,phase_evap_kg_m2,rate_evap_kg_m2_s,phase_dep_kg_m2,rate_dep_kg_m2_s,phase_sub_kg_m2,rate_sub_kg_m2_s,phase_frz_kg_m2,rate_frz_kg_m2_s,phase_mlt_kg_m2,rate_mlt_kg_m2_s,phase_frz_pore_kg_m2,rate_frz_pore_kg_m2_s,phase_frz_mem_kg_m2,rate_frz_mem_kg_m2_s,phase_mlt_pore_kg_m2,rate_mlt_pore_kg_m2_s,phase_mlt_mem_kg_m2,rate_mlt_mem_kg_m2_s,heat_adsorption_J_m2,phase_heat_balance_J_m2,ice_balance_kg_m2,ice_to_produced_water_ratio,I_exp_A,I_consistent_25cm2_A,V_exp_V,T_exp_C,V_rel_error_pct,T_rel_error_pct,T_rel_error_K_pct
main,minus20,0.0001,167.62575178920932,0.7417074167995229,2.0,70.0,-19.723840070372802,-19.723840070372802,-19.72972592103713,-19.72200681700849,8.549261850631861e-09,8.549261850631861e-09,7.479312936392014e-09,2.032151616503889e-08,0.002594193715456876,0.3916,172.46249999999995,cCL,1.2219515986940974e-05,0.0014030577841130584,0.0013931999999999998,1.2696371130336488e-09,1.0347621233255926e-05,0.0013927087923231224,1.0091956728675998e-10,2.361731873884401e-06,2.032879073410321e-18,51.18689280470675,-5.90747011072592,31.338662451923796,13.940760242635253,5.782219147931755e-10,3.926457683295359e-13,-4.8896433776923764e-15,1,3,0,0.3916,0.5308207401604975,0.00024008629666166366,1.0866500908146863,1.258492482029477,0.17020049199383658,0.0016405883080911946,1.3109128629563911e-06,291555.1888526106,0.00024009176538918327,2.9989422745975935,2.981785203977229,0.5309636776197736,10.09649985106893,0.9999999374524654,0.0,0.0,1.435454462879127e-08,1.4176377623214472e-08,0.0,0.0,7.794633366117356e-13,4.0220861400486284e-13,1.0169903062337173e-10,8.728510984983079e-11,0.0,0.0,7.893881432156701e-11,7.208784434347878e-11,2.27602163018047e-11,1.5197265506352028e-11,0.0,0.0,0.0,0.0,-5.871615467263245,-1.7763568394002505e-15,-1.2924697071141057e-26,8.25888418122395e-06,2.0,0.17500000000000002,0.8,-19.9826430118958,35.831261351835785,1.295138692959337,0.10222603127114771
main,minus20,0.0001,167.62575178920932,0.7417074167995229,2.2,60.0,-19.722363336340408,-19.722363336340408,-19.728976816467167,-19.72016803110327,1.0344428456575666e-08,1.0344428456575666e-08,8.484765701997991e-09,2.4588610545699227e-08,0.002851526426603312,0.3916,172.46249999999995,cCL,1.343213971083588e-05,0.0014040330781436973,0.0013931999999999998,1.5171297997217861e-09,1.127535446527649e-05,0.0013927560867955527,1.1975306832040323e-10,2.599061567140486e-06,2.0883597314554775e-18,56.25730616419081,-6.501406792726905,35.715381184381464,14.04051818786333,7.808864666003501e-10,4.1133665484166526e-13,-4.38971775595931e-15,1,3,0,0.3916,0.5308207401604975,0.00024008629666166366,1.0936188142828107,1.2584906543567518,0.16346461087303693,0.001406105547805913,1.1236530983243766e-06,291549.0260555346,0.00020579729183719218,2.9990441145468414,2.9819188428144914,0.5310155679776903,10.096563403938852,0.9999999248728647,0.0,0.0,1.809192476177865e-08,1.868690066493689e-08,0.0,0.0,8.599259107397502e-13,4.023128706400728e-13,1.2061299423114298e-10,9.456981803885616e-11,0.0,0.0,9.47387367612021e-11,7.899961219817538e-11,2.587425746994085e-11,1.5570205840680733e-11,0.0,0.0,0.0,0.0,-6.456214780631271,-1.7763568394002505e-15,0.0,8.915412651924465e-06,2.1,0.15,0.8,-19.9812337391118,36.70235178535133,1.2955676618940362,0.1022521089764404
main,minus20,0.0001,167.62575178920932,0.7417074167995229,2.4,60.0,-19.7276222352493,-19.7276222352493,-19.734139850742906,-19.725455844745,1.2297866452345373e-08,1.2297866452345373e-08,9.476197187946714e-09,2.9231914552758196e-08,0.003088929056216638,0.3916,172.46249999999995,cCL,1.4551484686738868e-05,0.001404914490705913,0.0013931999999999998,1.5174494203597376e-09,1.2107090658478047e-05,0.0013928057427980071,1.3980000744659443e-10,2.836993980828319e-06,2.5457575229727997e-18,60.89404259313339,-7.096231938339185,40.02252388657468,13.775286770341998,2.1224764168437105e-09,4.393968912677626e-13,-4.953990776629391e-15,1,3,0,0.3916,0.5308207401604975,0.00024008629666166366,1.0935979326057739,1.25849534823516,0.1634901083570148,0.0014061836005135522,1.1236718576747551e-06,291538.0857497479,0.0002058050146199531,2.9991510396167254,2.982403581208512,0.5310698740432371,10.09682208554506,0.9999999113067174,0.0,0.0,2.2203477355950436e-08,2.055776297085895e-08,0.0,0.0,9.406032405841252e-13,4.033866492218759e-13,1.4074061068717856e-10,1.0063808228017806e-10,0.0,0.0,1.1177191714916818e-10,8.516590193983051e-11,2.8968693538010355e-11,1.547218034034754e-11,0.0,0.0,0.0,0.0,-7.0407675307236905,-1.7763568394002505e-15,0.0,9.60726760575831e-06,2.0,0.15,0.8,-19.9798283691447,36.69974157572173,1.2623038057968834,0.09961921353955472
main,minus20,0.0001,167.62575178920932,0.7417074167995229,2.6,60.0,-19.731479006050904,-19.731479006050904,-19.73783320415785,-19.72937869947708,1.4406945734003146e-08,1.4406945734003146e-08,1.0459729630625339e-08,3.424517645353731e-08,0.0033261412833699108,0.3916,172.46249999999995,cCL,1.5670829662641856e-05,0.0014057958975521945,0.0013931999999999998,1.5170461354314104e-09,1.2937243931397388e-05,0.0013928569755404553,1.610342063502193e-10,3.07493211045043e-06,3.2619238798763106e-18,65.53098860142546,-7.691069170453386,44.26237319716832,13.577546238301291,4.497543670822779e-09,4.721313400998794e-13,-4.358546943500352e-15,1,3,0,0.3916,0.5308207401604975,0.00024008629666166366,1.0935823463144194,1.2584988405362676,0.1635091456283709,0.0014062248953679917,1.1236981094288235e-06,291526.74104948965,0.00020581302347771378,2.9992613599062357,2.982715169086701,0.5310989790215436,10.096980577643237,0.9999998967787099,0.0,0.0,2.63132512259035e-08,2.0548869349765307e-08,0.0,0.0,1.0229453387504862e-12,4.1171049083180434e-13,1.6205715168896982e-10,1.065827050089562e-10,0.0,0.0,1.3000918687034665e-10,9.118634860589231e-11,3.20479648186231e-11,1.5396356403063725e-11,0.0,0.0,0.0,0.0,-7.625337206036517,-2.6645352591003757e-15,-2.5849394142282115e-26,1.0276048544775738e-05,2.0,0.15,0.8,-19.9784650696349,36.697793289302425,1.236261458140688,0.09755680615987497
main,minus20,0.0001,167.62575178920932,0.7417074167995229,2.8,60.0,-19.734354626726628,-19.734354626726628,-19.74058698195182,-19.73230359713284,1.6671429248128636e-08,1.6671429248128636e-08,1.1442180019676155e-08,3.9627832774253946e-08,0.0035630407606464308,0.3916,172.46249999999995,cCL,1.6790174638544843e-05,0.001406677296786985,0.0013931999999999998,1.5167435178520568e-09,1.3765297087312553e-05,0.0013929102994840147,1.834721399745062e-10,3.3128778515635034e-06,3.859082107690592e-18,70.16809067677076,-8.285925281397462,48.452065918138594,13.430099481150924,3.9162202369880106e-09,5.176559051203733e-13,-5.637959717141872e-15,1,3,0,0.3916,0.5308207401604975,0.00024008629666166366,1.093570743281898,1.2585014443984597,0.16352334010433847,0.0014062372854757121,1.1237267474538412e-06,291515.9314341222,0.00020582065516909498,2.9993761832127794,2.9829466566648914,0.5311204854658279,10.097098738610155,0.9999998812933083,0.0,0.0,3.042165570265243e-08,2.054202238374466e-08,0.0,0.0,1.109064884268766e-12,4.305977275914e-13,1.84581204858775e-10,1.1262026584902608e-10,0.0,0.0,1.4944719130771667e-10,9.71900221868502e-11,3.5134013551058285e-11,1.5430243662175933e-11,0.0,0.0,0.0,0.0,-8.209929575784512,-3.552713678800501e-15,-5.169878828456423e-26,1.0927351497185334e-05,2.0,0.15,0.8,-19.9771055344316,36.69634291023724,1.2151455439156558,0.09588345080045196
main,minus20,0.0001,167.62575178920932,0.7417074167995229,3.0,60.0,-19.73649886005356,-19.73649886005356,-19.742640363755584,-19.73448457829963,1.9090987381987425e-08,1.9090987381987425e-08,1.2427806808204196e-08,4.5379100028493994e-08,0.003799450075487695,0.3916,172.46249999999995,cCL,1.790951961444783e-05,0.001407558687535577,0.0013931999999999998,1.51651554167475e-09,1.4590652881028465e-05,0.001392966311016349,2.071226579563387e-10,3.550832078875457e-06,4.830205381717648e-18,74.80530889300802,-8.880802389924101,52.604360100236576,13.320146407528474,4.681133702888474e-09,5.361884981153198e-13,-7.200837148779726e-15,1,3,0,0.3916,0.5308207401604975,0.00024008629666166366,1.0935621109455047,1.2585033859839516,0.1635339245745298,0.0014062267068025087,1.1237571146791595e-06,291505.53372331115,0.00020582799658599383,2.9994967937475225,2.9831319171352995,0.5311393792302264,10.097186834557906,0.9999998648559457,0.0,0.0,3.452899509852095e-08,2.0536696979342587e-08,0.0,0.0,1.2015474176125776e-12,4.624126667190571e-13,2.0832420537395135e-10,1.1871500257588162e-10,0.0,0.0,1.7008185434154077e-10,1.0317331516912045e-10,3.824235103241052e-11,1.554168740676117e-11,0.0,0.0,0.0,0.0,-8.794545994427946,-3.552713678800501e-15,-7.754818242684634e-26,1.1564947715808652e-05,2.2,0.15,0.8,-19.9756733431688,36.695263868188086,1.1973287658762912,0.09447027519478102
main,minus20,0.0001,167.62575178920932,0.7417074167995229,3.2,60.0,-19.738097887898903,-19.738097887898903,-19.74417164197439,-19.73611101393243,2.1665155894789057e-08,2.1665155894789057e-08,1.3419644458189355e-08,5.149787472020218e-08,0.004035123153017017,0.3916,172.46249999999995,cCL,1.902886459035082e-05,0.0014084400688999306,0.0013931999999999998,1.5163435441665815e-09,1.5412638356482987e-05,0.0013930256822109292,2.319889741127378e-10,3.788795690425562e-06,5.557806683409092e-18,79.44261346866615,-9.475702693402521,56.728766106021006,13.238144674195782,4.95315788384687e-09,5.720085863303304e-13,-7.153782774493855e-15,1,3,0,0.3916,0.5308207401604975,0.00024008629666166366,1.0935556947588383,1.2585048338816807,0.1635418180075478,0.0014061973265866803,1.1237887079209348e-06,291495.45955620805,0.00020583511006088385,2.9996246386970924,2.9832905935035887,0.5311581074445696,10.097252517953057,0.9999998474731661,0.0,0.0,3.863549646537981e-08,2.053250683429427e-08,0.0,0.0,1.3035086362346429e-12,5.09806093110326e-13,2.3329248274897255e-10,1.248413868751059e-10,0.0,0.0,1.9190825616039936e-10,1.0913200909429282e-10,4.1384226588573134e-11,1.5709377780813047e-11,0.0,0.0,0.0,0.0,-9.379188084989243,-1.7763568394002505e-15,-1.0339757656912846e-25,1.2191424927705621e-05,2.1,0.15,0.8,-19.9742068055476,36.69446184485478,1.182069055093191,0.09325888335120262
main,minus20,0.0001,167.62575178920932,0.7417074167995229,3.4,60.0,-19.739290500796585,-19.739290500796585,-19.745313725930004,-19.737324072001428,2.439328490273286e-08,2.439328490273286e-08,1.4420047351904432e-08,5.798261208160889e-08,0.004269732886912742,0.3916,172.46249999999995,cCL,2.0148209566253806e-05,0.0014093214399356867,0.0013931999999999998,1.5162140597380422e-09,1.6230512691517684e-05,0.0013930891529597533,2.580703560799757e-10,4.02676963057317e-06,6.218915898741073e-18,84.07998218456443,-10.07062851931144,60.8323733162933,13.176980353992633,5.032944727645372e-09,5.898276658755641e-13,-7.950996631922447e-15,1,3,0,0.3916,0.5308207401604975,0.00024008629666166366,1.0935509325188473,1.2585059137673957,0.16354770545664546,0.0014061519707666017,1.1238211362918951e-06,291485.64715072926,0.00020584203917585548,2.9997613112828456,2.983435202917332,0.5311780129661545,10.09730149370027,0.9999998291527601,0.0,0.0,4.274132932043189e-08,2.052916427526044e-08,0.0,0.0,1.41865040842063e-12,5.757088609299366e-13,2.5948900648839644e-10,1.3098261869711967e-10,0.0,0.0,2.1492051838927843e-10,1.1506131114439552e-10,4.4568488099117906e-11,1.5921307552723885e-11,0.0,0.0,0.0,0.0,-9.963857741655126,-1.7763568394002505e-15,-1.0339757656912846e-25,1.280859995183975e-05,2.0,0.15,0.8,-19.9728209222263,36.6938665648559,1.1692410518227647,0.09223991762621608
main,minus20,0.0001,167.62575178920932,0.7417074167995229,3.6,60.0,-19.740180165212195,-19.740180165212195,-19.746165697755515,-19.738228991393328,2.7274480890922906e-08,2.7274480890922906e-08,1.5431009983311913e-08,6.483118823608963e-08,0.004502862052906856,0.3916,172.46249999999995,cCL,2.1267554542156794e-05,0.0014102027996205772,0.0013931999999999998,1.5161173984235827e-09,1.704347861754448e-05,0.0013931575195224644,2.8536316982889634e-10,4.264754921586286e-06,6.828779620764169e-18,88.71739844596762,-10.665582400308278,64.92046633213552,13.131349720862064,7.338243790400156e-09,6.268351723098808e-13,-8.793530140160932e-15,1,3,0,0.3916,0.5308207401604975,0.00024008629666166366,1.0935474054018741,1.2585067193306405,0.1635520976207418,0.0014060924539343804,1.1238540902952313e-06,291476.05513590074,0.00020584881311099464,2.9999085261034986,2.983574043817624,0.5311998630025969,10.097338014900437,0.9999998099038886,0.0,0.0,4.684662034461201e-08,2.0526455120900597e-08,0.0,0.0,1.5513142088102498e-12,6.633190019480983e-13,2.8691448403770674e-10,1.3712738774655136e-10,0.0,0.0,2.39111704255733e-10,1.2095592933227267e-10,4.780277978197364e-11,1.6171458414278665e-11,0.0,0.0,0.0,0.0,-10.54855716831468,0.0,-1.550963648536927e-25,1.3417770682719828e-05,2.1,0.15,0.8,-19.9714388687345,36.69342567523426,1.1579471316127448,0.09134213516696749
main,minus20,0.0001,167.62575178920932,0.7417074167995229,3.8,70.0,-19.73304087669345,-19.73304087669345,-19.738537812054602,-19.731306296187483,3.0313351169309694e-08,3.0313351169309694e-08,1.6470165205806203e-08,7.205455471668575e-08,0.004753773497075599,0.3916,172.46249999999995,cCL,2.24801782660517e-05,0.0014111774227118386,0.0013931999999999998,1.5164748735032998e-09,1.794166474291872e-05,0.001393233927532212,3.139618341593032e-10,4.502755554219472e-06,6.579751934271405e-18,93.78860253359942,-11.260575335064516,69.05889862652779,13.46912858062652,8.619409186394478e-09,6.638311862011692e-13,-9.967395832310988e-15,1,3,0,0.3916,0.5308207401604975,0.00024008629666166366,1.0866136946646159,1.2585008121652796,0.17024567791887393,0.0016401283145048007,1.311267284902449e-06,291465.5788084314,0.000240165580739152,3.000073056701577,2.983203868967859,0.5311858640536252,10.096877062977558,0.9999997896895463,0.0,0.0,5.09520274896458e-08,2.052703572516897e-08,0.0,0.0,1.7065801723183785e-12,7.763298175406445e-13,3.156684143316217e-10,1.43769651469575e-10,0.0,0.0,2.645333722282691e-10,1.2710833986268074e-10,5.1135042103352474e-11,1.6661311606894184e-11,0.0,0.0,0.0,0.0,-11.133295737557846,0.0,-1.550963648536927e-25,1.3966163010078558e-05,2.1,0.17500000000000002,0.8,-19.9700224187202,35.82671183307698,1.1866864095485297,0.09360200766692447
main,minus20,0.0001,167.62575178920932,0.7417074167995229,4.0,60.0,-19.72924152743687,-19.72924152743687,-19.735563604923556,-19.7271641291496,3.3517963395397145e-08,3.3517963395397145e-08,1.7554203682352062e-08,7.967188827049475e-08,0.0050019003187409435,0.3916,172.46249999999995,cCL,2.3692801989946607e-05,0.0014121520230158955,0.0013931999999999998,1.5171345790188007e-09,1.882740735851625e-05,0.0013933227545124172,3.4401038311326833e-10,4.740778974057633e-06,6.670384459627615e-18,98.85941292709815,-11.855625509727775,73.31571462836952,13.688072798092577,9.091721153708932e-09,6.828268419439842e-13,-1.0001222940092536e-14,1,3,0,0.3916,0.5308207401604975,0.00024008629666166366,1.093591592340283,1.2584968823195926,0.1634985677416167,0.0014055982765940188,1.1239610989004226e-06,291461.05571773497,0.00020585940667869847,3.000264329268772,2.9831999540889678,0.5312315592685858,10.096845681718756,0.9999997684455775,0.0,0.0,5.506006768023669e-08,2.0540200952954425e-08,0.0,0.0,1.8907535824571264e-12,9.208670506937386e-13,3.459011366957256e-10,1.5116361182051927e-10,0.0,0.0,2.912723241453348e-10,1.3369475958532838e-10,5.462881255039069e-11,1.7468852235191073e-11,0.0,0.0,0.0,0.0,-11.718085375507036,1.7763568394002505e-15,-1.550963648536927e-25,1.4519615841943884e-05,2.0,0.15,0.8,-19.9686481269663,36.698949042535375,1.1989124051223523,0.09455933375752323
main,minus20,0.0001,167.62575178920932,0.7417074167995229,4.2,60.0,-19.732752607537066,-19.732752607537066,-19.739052851238398,-19.73067416631676,3.687336023602475e-08,3.687336023602475e-08,1.86421612491975e-08,8.764763545525255e-08,0.005226792646136655,0.3916,172.46249999999995,cCL,2.4812146965849594e-05,0.0014130333325931073,0.0013931999999999998,1.5168274281639564e-09,1.9612671254179754e-05,0.0013934187692687759,3.752427232735444e-10,4.978814372749509e-06,7.399679827213568e-18,103.49642046300595,-12.450702819471646,77.53338957770515,13.512328078854978,1.3025825751356024e-08,7.131665050175151e-13,-1.0391535722187317e-14,1,3,0,0.3916,0.5308207401604975,0.00024008629666166366,1.0935778582504447,1.2584999935359737,0.16351543860431866,0.0014055726989277357,1.1239822826214442e-06,291451.5457338481,0.0002058661238145968,3.0004710793901297,2.983633891833271,0.5312930900303573,10.097032515277762,0.9999997462976562,0.0,0.0,5.916789503001007e-08,2.0539136748866858e-08,0.0,0.0,2.110957755480207e-12,1.1010208651154017e-12,3.7735368102902473e-10,1.5726272166649558e-10,0.0,0.0,3.1917872652332024e-10,1.3953201188992708e-10,5.8174954505704404e-11,1.7730709776568544e-11,0.0,0.0,0.0,0.0,-12.302902985474718,1.7763568394002505e-15,-1.550963648536927e-25,1.5123347600270659e-05,1.9,0.15,0.8,-19.9673537812431,36.69723228130559,1.174923709352088,0.09266084275907831
main,minus20,0.0001,167.62575178920932,0.7417074167995229,4.4,60.0,-19.735307342839718,-19.735307342839718,-19.741499342044847,-19.733272693350045,4.037473437515344e-08,4.037473437515344e-08,1.97380204525564e-08,9.597036932529934e-08,0.005447542353461665,0.3916,172.46249999999995,cCL,2.5931491941752582e-05,0.0014139146257103345,0.0013931999999999998,1.5165898270576527e-09,2.039072786171539e-05,0.0013935219736452475,4.076135445875505e-10,5.216866231426043e-06,8.153539150269895e-18,108.13356582071964,-13.04582107325422,81.70648909533554,13.38125566774528,1.561539875183371e-08,7.606057710746184e-13,-1.054169772307656e-14,1,3,0,0.3916,0.5308207401604975,0.00024008629666166366,1.0935676177812823,1.258502306824466,0.16352804958054193,0.0014055154532627869,1.1240093788450188e-06,291441.5176574375,0.00020587320736685307,3.0006933110362786,2.983949380734175,0.5313370230260573,10.09713747802667,0.9999997232798465,0.0,0.0,6.327449472028191e-08,2.0532998451359203e-08,0.0,0.0,2.3747320433480133e-12,1.318871439339031e-12,4.0998827663089873e-10,1.6317297800936985e-10,0.0,0.0,3.4821770984747487e-10,1.4519491662077303e-10,6.177056678342368e-11,1.7978061388596347e-11,0.0,0.0,0.0,0.0,-12.887764879501885,3.552713678800501e-15,-2.0679515313825692e-25,1.57188620501718e-05,2.0,0.15,0.801,-19.9660629951806,36.52529560315634,1.1557393783470569,0.0911415056858404
main,minus20,0.0001,167.62575178920932,0.7417074167995229,4.6,70.0,-19.729412194170152,-19.729412194170152,-19.73506294662718,-19.72764484723254,4.402469184856945e-08,4.402469184856945e-08,2.086360342513767e-08,1.046462844035404e-07,0.005683073465539616,0.3916,172.46249999999995,cCL,2.7144115665647483e-05,0.0014148891762491241,0.0013931999999999998,1.5168516295465288e-09,2.1251424351343138e-05,0.0013936357938236325,4.41222518985893e-10,5.4549394165311124e-06,7.948557177034354e-18,113.20455005413542,-13.640993478569253,85.90825273823793,13.655303855399904,1.80716739350828e-08,7.932797214255105e-13,-9.636388909051163e-15,1,3,0,0.3916,0.5308207401604975,0.00024008629666166366,1.086628910049773,1.2584975261487918,0.17022786348883248,0.0016394411676722933,1.311442513834197e-06,291430.9040199424,0.0002401941559197509,3.0009384018596745,2.9837134733088435,0.53134004844341,10.096727612107479,0.9999996993615378,0.0,0.0,6.738070212181152e-08,2.053103700764812e-08,0.0,0.0,2.689813716463918e-12,1.5754083655795295e-12,4.439123327023571e-10,1.696202803572924e-10,0.0,0.0,3.784362027139046e-10,1.5109246433214915e-10,6.547612998845238e-11,1.8527816025143595e-11,0.0,0.0,0.0,0.0,-13.472682190562772,3.552713678800501e-15,-1.550963648536927e-25,1.62548128080771e-05,2.0,0.17500000000000002,0.801,-19.964737756968,35.659039956276274,1.1787060048695845,0.09294599563696504
main,minus20,0.0001,167.62575178920932,0.7417074167995229,4.8,60.0,-19.726539951446995,-19.726539951446995,-19.7329764921175,-19.724416278983796,4.782889915715678e-08,4.782889915715678e-08,2.2038072367533977e-08,1.1368884991004701e-07,0.005912476796591271,0.3916,172.46249999999995,cCL,2.835673938954239e-05,0.0014158636973479427,0.0013931999999999998,1.517433978976593e-09,2.20968553532488e-05,0.0013937648483060912,4.762546236341641e-10,5.693042041607532e-06,8.009543549236664e-18,118.27519336065404,-14.236239810423765,90.21221285660693,13.826740714216804,2.059346115856897e-08,8.250180053015477e-13,-1.0008270254213691e-14,1,3,0,0.3916,0.5308207401604975,0.00024008629666166366,1.0936030892688873,1.2584944358784491,0.16348523716163774,0.0014049853413142315,1.1241066098832941e-06,291426.5063204948,0.00020588381186581329,3.001216296955408,2.983821507505672,0.5314011267277629,10.09673440446215,0.9999996744865217,0.0,0.0,7.148916503371535e-08,2.0542314559519148e-08,0.0,0.0,3.024645437467978e-12,1.6741586050202985e-12,4.792792690716323e-10,1.7683468184637602e-10,0.0,0.0,4.0991480714128444e-10,1.573930221368991e-10,6.93644619303477e-11,1.9441659709476602e-11,0.0,0.0,0.0,0.0,-14.05766821476833,3.552713678800501e-15,-2.0679515313825692e-25,1.679511233967192e-05,2.0,0.15,0.801,-19.9634161918419,36.5297240036064,1.1865516308361408,0.09355797484687803
main,minus20,0.0001,167.62575178920932,0.7417074167995229,5.0,70.0,-19.722941239938393,-19.722941239938393,-19.728866222035208,-19.721094496447705,5.1776163316271755e-08,5.1776163316271755e-08,2.3238003062610753e-08,1.2307146022408307e-07,0.006135074929242034,0.3916,172.46249999999995,cCL,2.95693631134373e-05,0.0014168381962562594,0.0013931999999999998,1.5175010108861223e-09,2.2929856696208694e-05,0.0013939063094841832,5.125748568424439e-10,5.931166857185341e-06,7.637696085392026e-18,123.34579311393918,-14.83153990051826,94.52688486014175,13.987368377798385,2.451922398449824e-08,8.476904074516955e-13,-1.0333097225090349e-14,1,3,0,0.3916,0.5308207401604975,0.00024008629666166366,1.0866554122830718,1.2584916665210326,0.17019609037479266,0.0016388523204836898,1.3115426843839233e-06,291416.2531827896,0.00024020623158617306,3.0015209075886813,2.9838468600080263,0.5314396610619614,10.096461478405404,0.999999648738393,0.0,0.0,7.55976996155122e-08,2.0542672908984178e-08,0.0,0.0,3.3594855069003496e-12,1.6742003471618564e-12,5.159343423493445e-10,1.832753663885608e-10,0.0,0.0,4.4256021082663723e-10,1.6322701842676382e-10,7.337413152270708e-11,2.0048347961796826e-11,0.0,0.0,0.0,0.0,-14.642708247737959,3.552713678800501e-15,-2.0679515313825692e-25,1.7334660028897036e-05,2.0,0.17500000000000002,0.801,-19.9620982843207,35.66234859963443,1.198055640123529,0.09445832236125994
main,minus20,0.0001,167.62575178920932,0.7417074167995229,5.2,70.0,-19.713878367565854,-19.713878367565854,-19.720058731385507,-19.711938377035494,5.5874440308805815e-08,5.5874440308805815e-08,2.44992561648093e-08,1.328130266432275e-07,0.00636946836858272,0.3916,172.46249999999995,cCL,3.0875265585324124e-05,0.001417905937489074,0.0013931999999999998,1.5183668314472713e-09,2.3837769533027323e-05,0.001394066099193563,5.503956521412643e-10,6.169328096258572e-06,8.532162877692567e-18,128.85228738765642,-15.426932545735424,98.97729933141535,14.44805553602437,2.5518730240037257e-08,8.841989640462344e-13,-1.0438156415604194e-14,1,3,0,0.3916,0.5308207401604975,0.00024021105902125516,1.0866918211484806,1.2584835294049848,0.17015205327916422,0.001638343360852468,1.311616487504713e-06,291410.39669537457,0.00024021105902125516,3.00186498534359,2.983602082454762,0.531480476261774,10.096046444002782,0.9999996220363457,0.0,0.0,7.970837920888464e-08,2.0553397966862198e-08,0.0,0.0,3.694524711752131e-12,1.6751960242589042e-12,5.540901768530168e-10,1.9077917251836108e-10,0.0,0.0,4.76485962567827e-10,1.696287587059486e-10,7.760421428518948e-11,2.115041381241198e-11,0.0,0.0,0.0,0.0,-15.227835973390992,3.552713678800501e-15,-3.101927297073854e-25,1.7826426484340355e-05,2.2,0.17500000000000002,0.801,-19.9607077658005,35.666894026027535,1.2365763836167583,0.0974880872949116
main,minus20,0.0001,167.62575178920932,0.7417074167995229,5.4,70.0,-19.707187308201554,-19.707187308201554,-19.71365121839827,-19.705132620796604,6.012051961261599e-08,6.012051961261599e-08,2.581670756891684e-08,1.4290591778610882e-07,0.006594919651404348,0.3916,172.46249999999995,cCL,3.218116805721095e-05,0.0014189736427688015,0.0013931999999999998,1.5190413710668538e-09,2.4726381170273178e-05,0.0013942451528376582,5.897194990359942e-10,6.407525288418889e-06,9.647705269226481e-18,134.35835472211014,-16.02241409404994,103.54445163465476,14.791489020049848,2.6644414674592554e-08,9.175629006596964e-13,-1.0044374186557459e-14,1,3,0,0.3916,0.5308207401604975,0.00024021572587590423,1.086719082159573,1.2584774705181065,0.17011919838594405,0.0016378782952205977,1.3116773690250817e-06,291404.73524269636,0.00024021572587590423,3.002250544439403,2.9835979945138704,0.5315513645830646,10.095771373997657,0.9999995943932627,0.0,0.0,8.382164847790978e-08,2.0566346345125697e-08,0.0,0.0,4.029803974675398e-12,1.6763963146163356e-12,5.937493030106699e-10,1.982956307882653e-10,0.0,0.0,5.116903469589365e-10,1.760219219555473e-10,8.205895605173311e-11,2.227370883271814e-11,0.0,0.0,0.0,0.0,-15.81304662877011,3.552713678800501e-15,-3.101927297073854e-25,1.8324987395970345e-05,2.0,0.17500000000000002,0.801,-19.9593211229018,35.670297398198855,1.2632384295422907,0.09958258172001513
