cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
2,170.34375,156.639688659,4.67824412147,4.20696882733e-05,177.035320831,25.1829770053,0.0273728010928
2,171.75625,156.639688659,4.67824412147,4.18309400415e-05,177.034164286,25.1691050631,0.0273577228947
2,173.16875,156.639688659,4.67824412147,4.16091650485e-05,177.032693477,25.0740567635,0.0272544095256
2,174.58125,156.639688659,4.67824412147,4.14049961296e-05,177.030908247,24.89411179,0.0270588171631
2,175.99375,156.639688659,4.67824412147,4.12215488482e-05,177.028804084,24.6136316101,0.0267539474023
2,181.3875,156.639688659,4.67824412147,0.000113572831483,177.021084299,22.2579618281,0.0241934367697
2,190.7625,156.639688659,4.67824412147,0.000113305834818,177.01076743,18.7837615435,0.0204171321125
2,200.1375,156.639688659,4.67824412147,0.000112913027203,177.001299394,15.814496468,0.0171896700739
2,209.5125,156.639688659,4.67824412147,0.000112408900407,176.992638142,13.2850507715,0.0144402725778
2,218.8875,156.639688659,4.67824412147,0.000111808944272,176.984742044,11.1239858895,0.0120912890104
2,228.2625,156.639688659,4.67824412147,0.000111124092628,176.977581191,9.28119919889,0.0100882599988
2,237.6375,156.639688659,4.67824412147,0.000110363348893,176.971131265,7.71529030234,0.00838618511124
2,247.0125,156.639688659,4.67824412147,0.000109534642784,176.965371396,6.38944615169,0.00694505016488
2,256.3875,156.639688659,4.67824412147,0.000108644884356,176.960283824,5.27129824682,0.00572967200742
2,265.7625,156.639688659,4.67824412147,0.000107700014009,176.955853611,4.33279783053,0.00470956285927
2,275.1375,156.639688659,4.67824412147,0.000106705077185,176.952068332,3.5499589623,0.00385865104598
2,284.5125,156.639688659,4.67824412147,0.000105664300255,176.948917789,2.90258725512,0.00315498614687
2,293.8875,156.639688659,4.67824412147,0.000104581145189,176.946393805,2.37411423959,0.00258055895608
2,303.2625,156.639688659,4.67824412147,0.000103458297915,176.944490195,1.95178971462,0.00212151055937
2,312.6375,156.639688659,4.67824412147,0.000102297448641,176.943203259,1.62803738863,0.0017696058572
2,322.0125,156.639688659,4.67824412147,0.000101097933439,176.942535036,1.40825027107,0.00153070681638
3,4.6875,156.639688659,6.54296574758,1.6279123086e-07,0,0,0
3,14.0625,156.639688659,6.54296574758,4.883736926e-07,0,0,0
3,23.4375,156.639688659,6.54296574758,8.13956154402e-07,0,0,0
3,32.8125,156.639688659,6.54296574758,1.13953861631e-06,0,0,0
3,42.1875,156.639688659,6.54296574758,1.46512107835e-06,0,0,0
3,51.5625,156.639688659,6.54296574758,1.79070354058e-06,0,0,0
3,60.9375,156.639688659,6.54296574758,2.11628600303e-06,0,0,0
3,70.3125,156.639688659,6.54296574758,2.44186846575e-06,0,0,0
3,79.6875,156.639688659,6.54296574758,2.76745092877e-06,0,0,0
3,89.0625,156.639688659,6.54296574758,3.09303339214e-06,0,0,0
3,98.4375,156.639688659,6.54296574758,3.4186158559e-06,0,0,0
3,107.8125,156.639688659,6.54296574758,3.74419832008e-06,0,0,0
3,117.1875,156.639688659,6.54296574758,4.06978078474e-06,0,0,0
3,126.5625,156.639688659,6.54296574758,4.3953632499e-06,0,0,0
3,135.9375,156.639688659,6.54296574758,4.72094571561e-06,0,0,0
