cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
1,166.10625,79.0368783891,-4.08638712597,2.4267459189e-05,41.3186738986,32.4684684227,0.0352918135029
1,167.51875,79.0368783891,-4.08638712597,2.39105613254e-05,41.8495174827,34.1185067282,0.0370853334002
1,168.93125,79.0368783891,-4.08638712597,2.37063458552e-05,41.8584132734,34.247791918,0.0372258607804
1,170.34375,79.0368783891,-4.08638712597,2.35085041221e-05,41.8593139501,34.2953206749,0.0372775224727
1,171.75625,79.0368783891,-4.08638712597,2.33149838169e-05,41.8524019029,34.2872719367,0.0372687738443
1,173.16875,79.0368783891,-4.08638712597,2.31252372403e-05,41.8378304126,34.2301020051,0.0372066326143
1,174.58125,79.0368783891,-4.08638712597,2.29393530744e-05,41.8157256964,34.1217720202,0.0370888826306
1,175.99375,79.0368783891,-4.08638712597,2.27581946451e-05,41.7861918133,33.9495924595,0.0369017309342
1,181.3875,79.0368783891,-4.08638712597,4.75029799705e-05,41.634632031,32.3109064235,0.0351205504604
1,190.7625,79.0368783891,-4.08638712597,4.67275635259e-05,41.3470646584,30.5508438315,0.0332074389473
1,200.1375,79.0368783891,-4.08638712597,4.58884758795e-05,41.0680694248,29.3154473877,0.0318646167257
1,209.5125,79.0368783891,-4.08638712597,4.50137805381e-05,40.8025093654,28.2046010852,0.0306571750927
1,218.8875,79.0368783891,-4.08638712597,4.41206381126e-05,40.5528113111,26.9625626037,0.0293071332649
1,228.2625,79.0368783891,-4.08638712597,4.32115021892e-05,40.3205310388,25.5450837387,0.0277663953681
1,237.6375,79.0368783891,-4.08638712597,4.22811802644e-05,40.1067942251,24.0253311959,0.0261144904303
1,247.0125,79.0368783891,-4.08638712597,4.13254092843e-05,39.9124687388,22.4661398218,0.0244197171976
1,256.3875,79.0368783891,-4.08638712597,4.03412513717e-05,39.7382621873,20.9126283081,0.0227311177262
1,265.7625,79.0368783891,-4.08638712597,3.93266092437e-05,39.5847640996,19.3988190691,0.0210856729012
1,275.1375,79.0368783891,-4.08638712597,3.82799244253e-05,39.4524626323,17.9518759114,0.0195129085993
1,284.5125,79.0368783891,-4.08638712597,3.71999717781e-05,39.3417510666,16.5951475029,0.0180382038075
1,293.8875,79.0368783891,-4.08638712597,3.60856957365e-05,39.2529303777,15.3508442761,0.0166857003001
1,303.2625,79.0368783891,-4.08638712597,3.49360241168e-05,39.1862108019,14.2435289739,0.0154820967107
1,312.6375,79.0368783891,-4.08638712597,3.37495033867e-05,39.1417141772,13.3076894394,0.0144648798254
1,322.0125,79.0368783891,-4.08638712597,3.25228585965e-05,39.1194790264,12.6186694303,0.013715945033
2,4.6875,79.0368783891,3.18400631641,1.295197939e-07,0,0,0
2,14.0625,79.0368783891,3.18400631641,3.88559382422e-07,0,0,0
2,23.4375,79.0368783891,3.18400631641,6.47598973109e-07,0,0,0
2,32.8125,79.0368783891,3.18400631641,9.06638567404e-07,0,0,0
2,42.1875,79.0368783891,3.18400631641,1.16567816675e-06,0,0,0
2,51.5625,79.0368783891,3.18400631641,1.42471777259e-06,0,0,0
2,60.9375,79.0368783891,3.18400631641,1.68375738637e-06,0,0,0
2,70.3125,79.0368783891,3.18400631641,1.94279700951e-06,0,0,0
2,79.6875,79.0368783891,3.18400631641,2.20183664348e-06,0,0,0
2,89.0625,79.0368783891,3.18400631641,2.4608762897e-06,0,0,0
2,98.4375,79.0368783891,3.18400631641,2.7199159496e-06,0,0,0
2,107.8125,79.0368783891,3.18400631641,2.97895562464e-06,0,0,0
2,117.1875,79.0368783891,3.18400631641,3.23799531623e-06,0,0,0
2,126.5625,79.0368783891,3.18400631641,3.49703502581e-06,0,0,0
2,135.9375,79.0368783891,3.18400631641,3.75607475481e-06,0,0,0
2,145.3125,79.0368783891,3.18400631641,4.01511450466e-06,0,0,0
2,150.283333333,79.0368783891,3.18400631641,2.03998818409e-06,0,0,0
2,150.85,79.0368783891,3.18400631641,2.0623674838e-06,0,0,0
2,151.416666667,79.0368783891,3.18400631641,2.08474678358e-06,0,0,0
2,151.983333333,79.0368783891,3.18400631641,2.10712608342e-06,0,0,0
2,152.55,79.0368783891,3.18400631641,2.12950538332e-06,0,0,0
2,153.116666667,79.0368783891,3.18400631641,2.15188468328e-06,0,0,0
2,153.9,79.0368783891,3.18400631641,0,321.64876483,0.000148344123883,1.61243612916e-07
2,154.9,79.0368783891,3.18400631641,0,330.893898252,0.000489542431252,5.32111338317e-07
2,155.9,79.0368783891,3.18400631641,0,340.470666417,0.00116393387999,1.26514552173e-06
2,156.9,79.0368783891,3.18400631641,0,350.41544516,0.00237163284872,2.57786179208e-06
2,157.9,79.0368783891,3.18400631641,0,360.737616029,0.00438007599984,4.76095217374e-06
2,158.9,79.0368783891,3.18400631641,0,371.444505311,0.00760253315414,8.26362299363e-06
