case,strategy,initial_shift_K,G_factor,G_EP_factor,h_factor,seed,noise_T_K,noise_V_V,first_success_s,stop_s,elapsed_s,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg,min_voltage_V,max_ice_bulk,dTmax_K,final_min_T_C,final_max_T_C,final_left_EP_C,min_gas_porosity,max_j_over_jlim,min_kappa_S_m,min_inventory,max_iteration_error_K,max_power_W_cm2,charge_at_success_C_cm2,post_min_T_C,post_min_voltage_V,post_max_ice_bulk,post_energy_J,first_success_energy_J,max_water_residual_kg,first_min_voltage_V,first_max_ice_bulk,first_dTmax_K,charge_at_stop_C_cm2,physical_hold_completed,physical_hold_s,observer_max_temperature_error_K,observer_max_ice_error,post_max_iteration_error_K,startup_window_end_s,feasible,shutdown_mode,sensor_stop_margin_C
case1,constant_hold,1,1,1,1,6002,0.2,0.005,24.5715685487,27.2,27.2,3144.66785997,180.846967594,-1.0976676019,103.924509047,3220.49265091,2.35417019212e-10,3.55618312575e-19,0.664579775537,0.0103486986193,26.2993742509,2.0889100881,28.388284339,-22.7620276706,0.3916,0.00457229111502,0.442435445386,0,2.46203057941e-11,1,1.50940495236,2.0889100881,0.664579775537,0.0102455722622,0,2840.78756926,3.61581424524e-19,0.664974764662,0.0103486986193,24.2715056042,1.8496,1,2.62843145132,0.71016765656,6.82177215992e-05,0,98.6666666667,True,sensor,0.2
case1,constant_hold,1,1,1,1,6003,0.2,0.005,24.5715685487,27,27,3121.54530217,178.203020859,-1.07906719611,102.643687108,3196.02556873,2.34805952459e-10,3.61581424524e-19,0.664595593829,0.0103486986193,26.1521866311,1.93257775094,28.0847643821,-22.8352772824,0.3916,0.00453886491529,0.442435445386,0,2.44320119691e-11,1,1.50940495236,1.93257775094,0.664595593829,0.0102605930247,0,2840.78756926,3.61581424524e-19,0.664974764662,0.0103486986193,24.2715056042,1.8225,1,2.42843145132,0.626994889229,7.88898406155e-05,0,98.6666666667,True,sensor,0.2
case1,constant_hold,1,1,1,1,6004,0.2,0.005,24.5715685487,26.8,26.8,3098.42274438,175.57816218,-1.06070690342,101.369125694,3171.57107396,2.34692265622e-10,3.43827613949e-19,0.664613587018,0.0103486986193,26.0038509873,1.77583139209,27.7796823794,-22.9082562488,0.3916,0.00450544641576,0.442435445386,0,2.42224018621e-11,1,1.50940495236,1.77583139209,0.664613587018,0.01027445812,0,2840.78756926,3.4992625117e-19,0.664974764662,0.0103486986193,24.2715056042,1.7956,1,2.22843145132,0.601557406869,5.58242378798e-05,0,98.6666666667,True,sensor,0.2
case1,constant_hold,1,1,1,1,6005,0.2,0.005,24.5715685487,27.4,27.4,3167.79041776,183.509994577,-1.11662089629,105.211575043,3244.9722164,2.38713937506e-10,3.42472361234e-19,0.664566088471,0.0103486986193,26.445416384,2.24483247055,28.6902488546,-22.6885090422,0.3916,0.00460572517289,0.442435445386,0,2.48192577601e-11,1,1.50940495236,2.24483247055,0.664566088471,0.0102294040684,0,2840.78756926,3.61581424524e-19,0.664974764662,0.0103486986193,24.2715056042,1.8769,1,2.82843145132,0.622448479735,4.09314727632e-05,0,98.6666666667,True,sensor,0.2
case1,constant_hold,1,1,1,1,6006,0.2,0.005,24.5715685487,27,27,3121.54530217,178.203020859,-1.07906719611,102.643687108,3196.02556873,2.34805952459e-10,3.61581424524e-19,0.664595593829,0.0103486986193,26.1521866311,1.93257775094,28.0847643821,-22.8352772824,0.3916,0.00453886491529,0.442435445386,0,2.44320119691e-11,1,1.50940495236,1.93257775094,0.664595593829,0.0102605930247,0,2840.78756926,3.61581424524e-19,0.664974764662,0.0103486986193,24.2715056042,1.8225,1,2.42843145132,0.592424640179,0.000102589916125,0,98.6666666667,True,sensor,0.2
case1,constant_hold,1,1,1,1,6007,0.2,0.005,24.5715685487,27,27,3121.54530217,178.203020859,-1.07906719611,102.643687108,3196.02556873,2.34805952459e-10,3.61581424524e-19,0.664595593829,0.0103486986193,26.1521866311,1.93257775094,28.0847643821,-22.8352772824,0.3916,0.00453886491529,0.442435445386,0,2.44320119691e-11,1,1.50940495236,1.93257775094,0.664595593829,0.0102605930247,0,2840.78756926,3.61581424524e-19,0.664974764662,0.0103486986193,24.2715056042,1.8225,1,2.42843145132,0.606713202373,8.57077059688e-05,0,98.6666666667,True,sensor,0.2
case1,constant_hold,1,1,1,1,6008,0.2,0.005,24.5715685487,27,27,3121.54530217,178.203020859,-1.07906719611,102.643687108,3196.02556873,2.34805952459e-10,3.61581424524e-19,0.664595593829,0.0103486986193,26.1521866311,1.93257775094,28.0847643821,-22.8352772824,0.3916,0.00453886491529,0.442435445386,0,2.44320119691e-11,1,1.50940495236,1.93257775094,0.664595593829,0.0102605930247,0,2840.78756926,3.61581424524e-19,0.664974764662,0.0103486986193,24.2715056042,1.8225,1,2.42843145132,0.612788690068,5.91301270028e-05,0,98.6666666667,True,sensor,0.2
case1,constant_hold,1,1,1,1,6009,0.2,0.005,24.5715685487,27,27,3121.54530217,178.203020859,-1.07906719611,102.643687108,3196.02556873,2.34805952459e-10,3.61581424524e-19,0.664595593829,0.0103486986193,26.1521866311,1.93257775094,28.0847643821,-22.8352772824,0.3916,0.00453886491529,0.442435445386,0,2.44320119691e-11,1,1.50940495236,1.93257775094,0.664595593829,0.0102605930247,0,2840.78756926,3.61581424524e-19,0.664974764662,0.0103486986193,24.2715056042,1.8225,1,2.42843145132,0.682953780613,4.88572353661e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,-1,1,1,1,6000,0.2,0.005,30.8317382455,33.4,33.4,3400.78816647,278.880412128,-1.17104103044,123.90338537,3554.5941522,3.485496336e-10,1.54769860122e-19,0.65079789422,0.0194092986567,20.1620738017,1.66567661372,21.8277504154,-22.9479163888,0.389196893016,0.00567286120154,0.423858397741,0,2.79207768017e-11,0.997588127302,2.3764902081,1.66567661372,0.65079789422,0.0192587821236,0,3139.28774183,2.18670025663e-19,0.650951096179,0.0194092986567,19.2065564243,2.7889,1,2.56826175451,0.638936260171,7.15673878672e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,-1,1,1,1,6001,0.2,0.005,30.8317382455,33.8,33.8,3441.51616847,285.593902093,-1.21486191627,126.447523463,3599.44768518,3.50226514456e-10,1.46502818557e-19,0.650797672588,0.0194092986567,20.3025058106,1.92162811423,22.2241339248,-22.7996406392,0.388995759081,0.00574157147581,0.423858397741,0,2.82689427422e-11,0.997588127302,2.3764902081,1.92162811423,0.650799382208,0.0192084899988,0,3139.28774183,2.18670025663e-19,0.650951096179,0.0194092986567,19.2065564243,2.8561,1,2.96826175451,0.694235242129,5.08788387838e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,-1,1,1,1,6002,0.2,0.005,30.8317382455,33.8,33.8,3441.51616847,285.593902093,-1.21486191627,126.447523463,3599.44768518,3.50226514456e-10,1.46502818557e-19,0.650797672588,0.0194092986567,20.3025058106,1.92162811423,22.2241339248,-22.7996406392,0.388995759081,0.00574157147581,0.423858397741,0,2.82689427422e-11,0.997588127302,2.3764902081,1.92162811423,0.650799382208,0.0192084899988,0,3139.28774183,2.18670025663e-19,0.650951096179,0.0194092986567,19.2065564243,2.8561,1,2.96826175451,0.710161962307,0.000106336982516,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,-1,1,1,1,6003,0.2,0.005,30.8317382455,33.4,33.4,3400.78816647,278.880412128,-1.17104103044,123.90338537,3554.5941522,3.485496336e-10,1.54769860122e-19,0.65079789422,0.0194092986567,20.1620738017,1.66567661372,21.8277504154,-22.9479163888,0.389196893016,0.00567286120154,0.423858397741,0,2.79207768017e-11,0.997588127302,2.3764902081,1.66567661372,0.65079789422,0.0192587821236,0,3139.28774183,2.18670025663e-19,0.650951096179,0.0194092986567,19.2065564243,2.7889,1,2.56826175451,0.626983625134,0.00011896354405,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,-1,1,1,1,6004,0.2,0.005,30.8317382455,33.2,33.2,3380.42416548,275.553048964,-1.14941133853,122.639003101,3532.1888,3.47824880009e-10,1.57344840282e-19,0.650799546849,0.0194092986567,20.0910356166,1.53735973379,21.6283953504,-23.0217612712,0.389299459313,0.00563852948306,0.423858397741,0,2.77431411178e-11,0.997588127302,2.3764902081,1.53735973379,0.650799546849,0.0192812641794,0,3139.28774183,2.18670025663e-19,0.650951096179,0.0194092986567,19.2065564243,2.7556,1,2.36826175451,0.648463741103,9.18539322331e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,-1,1,1,1,6005,0.2,0.005,30.8317382455,33.4,33.4,3400.78816647,278.880412128,-1.17104103044,123.90338537,3554.5941522,3.485496336e-10,1.54769860122e-19,0.65079789422,0.0194092986567,20.1620738017,1.66567661372,21.8277504154,-22.9479163888,0.389196893016,0.00567286120154,0.423858397741,0,2.79207768017e-11,0.997588127302,2.3764902081,1.66567661372,0.65079789422,0.0192587821236,0,3139.28774183,2.18670025663e-19,0.650951096179,0.0194092986567,19.2065564243,2.7889,1,2.56826175451,0.632523263982,4.52494409937e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,-1,1,1,1,6006,0.2,0.005,30.8317382455,33.4,33.4,3400.78816647,278.880412128,-1.17104103044,123.90338537,3554.5941522,3.485496336e-10,1.54769860122e-19,0.65079789422,0.0194092986567,20.1620738017,1.66567661372,21.8277504154,-22.9479163888,0.389196893016,0.00567286120154,0.423858397741,0,2.79207768017e-11,0.997588127302,2.3764902081,1.66567661372,0.65079789422,0.0192587821236,0,3139.28774183,2.18670025663e-19,0.650951096179,0.0194092986567,19.2065564243,2.7889,1,2.56826175451,0.59242035066,0.000101528113716,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,-1,1,1,1,6007,0.2,0.005,30.8317382455,33.2,33.2,3380.42416548,275.553048964,-1.14941133853,122.639003101,3532.1888,3.47824880009e-10,1.57344840282e-19,0.650799546849,0.0194092986567,20.0910356166,1.53735973379,21.6283953504,-23.0217612712,0.389299459313,0.00563852948306,0.423858397741,0,2.77431411178e-11,0.997588127302,2.3764902081,1.53735973379,0.650799546849,0.0192812641794,0,3139.28774183,2.18670025663e-19,0.650951096179,0.0194092986567,19.2065564243,2.7556,1,2.36826175451,0.606713177246,0.000107869420061,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,-1,1,1,1,6008,0.2,0.005,30.8317382455,33.4,33.4,3400.78816647,278.880412128,-1.17104103044,123.90338537,3554.5941522,3.485496336e-10,1.54769860122e-19,0.65079789422,0.0194092986567,20.1620738017,1.66567661372,21.8277504154,-22.9479163888,0.389196893016,0.00567286120154,0.423858397741,0,2.79207768017e-11,0.997588127302,2.3764902081,1.66567661372,0.65079789422,0.0192587821236,0,3139.28774183,2.18670025663e-19,0.650951096179,0.0194092986567,19.2065564243,2.7889,1,2.56826175451,0.655471319781,8.1030201873e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,-1,1,1,1,6009,0.2,0.005,30.8317382455,33.4,33.4,3400.78816647,278.880412128,-1.17104103044,123.90338537,3554.5941522,3.485496336e-10,1.54769860122e-19,0.65079789422,0.0194092986567,20.1620738017,1.66567661372,21.8277504154,-22.9479163888,0.389196893016,0.00567286120154,0.423858397741,0,2.79207768017e-11,0.997588127302,2.3764902081,1.66567661372,0.65079789422,0.0192587821236,0,3139.28774183,2.18670025663e-19,0.650951096179,0.0194092986567,19.2065564243,2.7889,1,2.56826175451,0.682943859177,0.000155124020101,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,0,1,1,1,6000,0.2,0.005,29.4155884743,31.8,31.8,3237.8761585,252.017128639,-1.13072346144,119.994874875,3368.7676888,3.42197381542e-10,1.88651178012e-19,0.65373409285,0.0166040694048,19.5898975101,1.56914878421,21.1590462943,-22.5550000185,0.391078243843,0.00538751131369,0.433085516812,0,2.63931099198e-11,0.997588127302,2.16319211322,1.56914878421,0.65373409285,0.0164914823725,0,2995.09536506,2.25107476062e-19,0.654038748855,0.0166040694048,18.6511115888,2.5281,1,2.38441152573,0.63893656314,7.30600559633e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,0,1,1,1,6001,0.2,0.005,29.4155884743,32.2,32.2,3278.60416049,258.396708781,-1.17188444706,122.531449762,3413.29753506,3.44982709066e-10,1.89057753827e-19,0.6537088061,0.0166040694048,19.7391884732,1.82883019131,21.5680186645,-22.4103601667,0.390871507563,0.00545581522659,0.433085516812,0,2.6755486715e-11,0.997588127302,2.16319211322,1.82883019131,0.6537088061,0.0164506993355,0,2995.09536506,2.25107476062e-19,0.654038748855,0.0166040694048,18.6511115888,2.5921,1,2.78441152573,0.69423717427,5.13609526791e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,0,1,1,1,6002,0.2,0.005,29.4155884743,32,32,3258.24015949,255.197128838,-1.15116648608,121.260565815,3391.02555603,3.4131630855e-10,1.87973551655e-19,0.653720589121,0.0166040694048,19.6648319319,1.69911229495,21.3639442268,-22.4827812471,0.390974304706,0.0054216558268,0.433085516812,0,2.65814037448e-11,0.997588127302,2.16319211322,1.69911229495,0.653720589121,0.0164718611662,0,2995.09536506,2.25107476062e-19,0.654038748855,0.0166040694048,18.6511115888,2.56,1,2.58441152573,0.710162542589,8.19808649413e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,0,1,1,1,6003,0.2,0.005,29.4155884743,32,32,3258.24015949,255.197128838,-1.15116648608,121.260565815,3391.02555603,3.4131630855e-10,1.87973551655e-19,0.653720589121,0.0166040694048,19.6648319319,1.69911229495,21.3639442268,-22.4827812471,0.390974304706,0.0054216558268,0.433085516812,0,2.65814037448e-11,0.997588127302,2.16319211322,1.69911229495,0.653720589121,0.0164718611662,0,2995.09536506,2.25107476062e-19,0.654038748855,0.0166040694048,18.6511115888,2.56,1,2.58441152573,0.626985820903,0.000121376860815,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,0,1,1,1,6004,0.2,0.005,29.4155884743,32,32,3258.24015949,255.197128838,-1.15116648608,121.260565815,3391.02555603,3.4131630855e-10,1.87973551655e-19,0.653720589121,0.0166040694048,19.6648319319,1.69911229495,21.3639442268,-22.4827812471,0.390974304706,0.0054216558268,0.433085516812,0,2.65814037448e-11,0.997588127302,2.16319211322,1.69911229495,0.653720589121,0.0164718611662,0,2995.09536506,2.25107476062e-19,0.654038748855,0.0166040694048,18.6511115888,2.56,1,2.58441152573,0.648465990902,8.07263046927e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,0,1,1,1,6005,0.2,0.005,29.4155884743,32,32,3258.24015949,255.197128838,-1.15116648608,121.260565815,3391.02555603,3.4131630855e-10,1.87973551655e-19,0.653720589121,0.0166040694048,19.6648319319,1.69911229495,21.3639442268,-22.4827812471,0.390974304706,0.0054216558268,0.433085516812,0,2.65814037448e-11,0.997588127302,2.16319211322,1.69911229495,0.653720589121,0.0164718611662,0,2995.09536506,2.25107476062e-19,0.654038748855,0.0166040694048,18.6511115888,2.56,1,2.58441152573,0.632527412608,4.28626459057e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,0,1,1,1,6006,0.2,0.005,29.4155884743,32,32,3258.24015949,255.197128838,-1.15116648608,121.260565815,3391.02555603,3.4131630855e-10,1.87973551655e-19,0.653720589121,0.0166040694048,19.6648319319,1.69911229495,21.3639442268,-22.4827812471,0.390974304706,0.0054216558268,0.433085516812,0,2.65814037448e-11,0.997588127302,2.16319211322,1.69911229495,0.653720589121,0.0164718611662,0,2995.09536506,2.25107476062e-19,0.654038748855,0.0166040694048,18.6511115888,2.56,1,2.58441152573,0.592421183993,0.000101712308062,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,0,1,1,1,6007,0.2,0.005,29.4155884743,32,32,3258.24015949,255.197128838,-1.15116648608,121.260565815,3391.02555603,3.4131630855e-10,1.87973551655e-19,0.653720589121,0.0166040694048,19.6648319319,1.69911229495,21.3639442268,-22.4827812471,0.390974304706,0.0054216558268,0.433085516812,0,2.65814037448e-11,0.997588127302,2.16319211322,1.69911229495,0.653720589121,0.0164718611662,0,2995.09536506,2.25107476062e-19,0.654038748855,0.0166040694048,18.6511115888,2.56,1,2.58441152573,0.606713185245,0.000109119474613,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,0,1,1,1,6008,0.2,0.005,29.4155884743,32,32,3258.24015949,255.197128838,-1.15116648608,121.260565815,3391.02555603,3.4131630855e-10,1.87973551655e-19,0.653720589121,0.0166040694048,19.6648319319,1.69911229495,21.3639442268,-22.4827812471,0.390974304706,0.0054216558268,0.433085516812,0,2.65814037448e-11,0.997588127302,2.16319211322,1.69911229495,0.653720589121,0.0164718611662,0,2995.09536506,2.25107476062e-19,0.654038748855,0.0166040694048,18.6511115888,2.56,1,2.58441152573,0.655480119494,5.77820589154e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,0,1,1,1,6009,0.2,0.005,29.4155884743,32,32,3258.24015949,255.197128838,-1.15116648608,121.260565815,3391.02555603,3.4131630855e-10,1.87973551655e-19,0.653720589121,0.0166040694048,19.6648319319,1.69911229495,21.3639442268,-22.4827812471,0.390974304706,0.0054216558268,0.433085516812,0,2.65814037448e-11,0.997588127302,2.16319211322,1.69911229495,0.653720589121,0.0164718611662,0,2995.09536506,2.25107476062e-19,0.654038748855,0.0166040694048,18.6511115888,2.56,1,2.58441152573,0.682945845188,0.000146558520969,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,6000,0.2,0.005,28.0192695916,30.8,30.8,3136.05615351,235.670498468,-1.14531806809,119.620384868,3250.96094905,2.95344193546e-10,2.64138754272e-19,0.656648927657,0.0141074339428,19.2186379926,1.85249113033,21.0711291229,-21.9337723525,0.3916,0.0052063919846,0.442435445386,0,2.53983500897e-11,0.997588127302,1.96269867111,1.85249113033,0.656648927657,0.0139755814808,0,2852.92216947,2.77284705613e-19,0.65716974101,0.0141074339428,18.0744696047,2.3716,1,2.78073040843,0.638936874653,6.29756392354e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,6001,0.2,0.005,28.0192695916,30.8,30.8,3136.05615351,235.670498468,-1.14531806809,119.620384868,3250.96094905,2.95344193546e-10,2.64138754272e-19,0.656648927657,0.0141074339428,19.2186379926,1.85249113033,21.0711291229,-21.9337723525,0.3916,0.0052063919846,0.442435445386,0,2.53983500897e-11,0.997588127302,1.96269867111,1.85249113033,0.656648927657,0.0139755814808,0,2852.92216947,2.77284705613e-19,0.65716974101,0.0141074339428,18.0744696047,2.3716,1,2.78073040843,0.694239138413,5.19382874735e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,6002,0.2,0.005,28.0192695916,30.4,30.4,3095.32815152,229.584477314,-1.10598756383,117.082048018,3206.72459325,2.9213254038e-10,2.42996811908e-19,0.656699928085,0.0141074339428,19.0613384793,1.58930443301,20.6506429123,-22.075089825,0.3916,0.00513843364879,0.442435445386,0,2.50324205808e-11,0.997588127302,1.96269867111,1.58930443301,0.656699928085,0.0140106757465,0,2852.92216947,2.75590639719e-19,0.65716974101,0.0141074339428,18.0744696047,2.3104,1,2.38073040843,0.710163139248,8.30971660857e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,6003,0.2,0.005,28.0192695916,31,31,3156.42015451,238.7428584,-1.16524435793,120.897437292,3273.10033126,2.95713675769e-10,2.84874120821e-19,0.656626178035,0.0141074339428,19.2964033222,1.98368724865,21.2800905709,-21.8628005676,0.3916,0.00524039054393,0.442435445386,0,2.55795384874e-11,0.997588127302,1.96269867111,1.98368724865,0.656626178035,0.0139560529195,0,2852.92216947,2.84874120821e-19,0.65716974101,0.0141074339428,18.0744696047,2.4025,1,2.98073040843,0.626988272015,0.000113499871817,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,6004,0.2,0.005,28.0192695916,30.8,30.8,3136.05615351,235.670498468,-1.14531806809,119.620384868,3250.96094905,2.95344193546e-10,2.64138754272e-19,0.656648927657,0.0141074339428,19.2186379926,1.85249113033,21.0711291229,-21.9337723525,0.3916,0.0052063919846,0.442435445386,0,2.53983500897e-11,0.997588127302,1.96269867111,1.85249113033,0.656648927657,0.0139755814808,0,2852.92216947,2.77284705613e-19,0.65716974101,0.0141074339428,18.0744696047,2.3716,1,2.78073040843,0.648468238848,5.53026553678e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,6005,0.2,0.005,28.0192695916,30.8,30.8,3136.05615351,235.670498468,-1.14531806809,119.620384868,3250.96094905,2.95344193546e-10,2.64138754272e-19,0.656648927657,0.0141074339428,19.2186379926,1.85249113033,21.0711291229,-21.9337723525,0.3916,0.0052063919846,0.442435445386,0,2.53983500897e-11,0.997588127302,1.96269867111,1.85249113033,0.656648927657,0.0139755814808,0,2852.92216947,2.77284705613e-19,0.65716974101,0.0141074339428,18.0744696047,2.3716,1,2.78073040843,0.632535320762,4.35599338628e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,6006,0.2,0.005,28.0192695916,30.6,30.6,3115.69215252,232.617702622,-1.12557043836,118.348584911,3228.83569979,2.9439206628e-10,2.48688873314e-19,0.656673499256,0.0141074339428,19.1402845844,1.72103067712,20.8613152615,-22.0045357662,0.3916,0.00517240640859,0.442435445386,0,2.52171616921e-11,0.997588127302,1.96269867111,1.72103067712,0.656673499256,0.0139937917422,0,2852.92216947,2.75590639719e-19,0.65716974101,0.0141074339428,18.0744696047,2.3409,1,2.58073040843,0.592421908342,0.000102070561199,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,6007,0.2,0.005,28.0192695916,30.6,30.6,3115.69215252,232.617702622,-1.12557043836,118.348584911,3228.83569979,2.9439206628e-10,2.48688873314e-19,0.656673499256,0.0141074339428,19.1402845844,1.72103067712,20.8613152615,-22.0045357662,0.3916,0.00517240640859,0.442435445386,0,2.52171616921e-11,0.997588127302,1.96269867111,1.72103067712,0.656673499256,0.0139937917422,0,2852.92216947,2.75590639719e-19,0.65716974101,0.0141074339428,18.0744696047,2.3409,1,2.58073040843,0.606713192634,0.000110618610735,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,6008,0.2,0.005,28.0192695916,30.8,30.8,3136.05615351,235.670498468,-1.14531806809,119.620384868,3250.96094905,2.95344193546e-10,2.64138754272e-19,0.656648927657,0.0141074339428,19.2186379926,1.85249113033,21.0711291229,-21.9337723525,0.3916,0.0052063919846,0.442435445386,0,2.53983500897e-11,0.997588127302,1.96269867111,1.85249113033,0.656648927657,0.0139755814808,0,2852.92216947,2.77284705613e-19,0.65716974101,0.0141074339428,18.0744696047,2.3716,1,2.78073040843,0.655486236785,5.82494271118e-05,0,98.6666666667,True,sensor,0.2
case1,constant_optimized,1,1,1,1,6009,0.2,0.005,28.0192695916,30.6,30.6,3115.69215252,232.617702622,-1.12557043836,118.348584911,3228.83569979,2.9439206628e-10,2.48688873314e-19,0.656673499256,0.0141074339428,19.1402845844,1.72103067712,20.8613152615,-22.0045357662,0.3916,0.00517240640859,0.442435445386,0,2.52171616921e-11,0.997588127302,1.96269867111,1.72103067712,0.656673499256,0.0139937917422,0,2852.92216947,2.75590639719e-19,0.65716974101,0.0141074339428,18.0744696047,2.3409,1,2.58073040843,0.682947951235,0.000103371920765,0,98.6666666667,True,sensor,0.2
case2,constant_hold,-1,1,1,1,6000,0.2,0.005,6.34014691114,8.8,8.8,1017.39254293,17.5125220624,-0.367491869923,47.6479818802,986.889591242,4.05648847845e-11,1.16043513774e-19,0.731043705382,0.000146137242888,9.4749073351,3.00377787432,12.4786852094,-9.3672771981,0.3916,0.00145092136378,0.642693965085,0,4.6664894171e-12,1,0.100493657137,3.00377787432,0.731043705382,0.000144156664813,0,733.002066872,1.17906986258e-19,0.74098439928,0.000146137242888,7.02770254951,0.1936,1,2.45985308886,0.618868302157,4.06270873942e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,-1,1,1,1,6001,0.2,0.005,6.34014691114,9,9,1040.51510072,18.3310619146,-0.376815407408,48.9733151044,1009.49603213,4.05293576478e-11,1.15755522572e-19,0.730399623786,0.000146137242888,9.66847464184,3.23380249638,12.9022771382,-9.33130582033,0.3916,0.00148344283882,0.642693965085,0,4.8512305284e-12,1,0.100493657137,3.23380249638,0.730399623786,0.000143829392186,0,733.002066872,1.19550230175e-19,0.74098439928,0.000146137242888,7.02770254951,0.2025,1,2.65985308886,0.581776389568,1.82707258258e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,-1,1,1,1,6002,0.2,0.005,6.34014691114,8.8,8.8,1017.39254293,17.5125220624,-0.367491869923,47.6479818802,986.889591242,4.05648847845e-11,1.16043513774e-19,0.731043705382,0.000146137242888,9.4749073351,3.00377787432,12.4786852094,-9.3672771981,0.3916,0.00145092136378,0.642693965085,0,4.6664894171e-12,1,0.100493657137,3.00377787432,0.731043705382,0.000144156664813,0,733.002066872,1.17906986258e-19,0.74098439928,0.000146137242888,7.02770254951,0.1936,1,2.45985308886,0.521971963096,2.41908454387e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,-1,1,1,1,6003,0.2,0.005,6.34014691114,9,9,1040.51510072,18.3310619146,-0.376815407408,48.9733151044,1009.49603213,4.05293576478e-11,1.15755522572e-19,0.730399623786,0.000146137242888,9.66847464184,3.23380249638,12.9022771382,-9.33130582033,0.3916,0.00148344283882,0.642693965085,0,4.8512305284e-12,1,0.100493657137,3.23380249638,0.730399623786,0.000143829392186,0,733.002066872,1.19550230175e-19,0.74098439928,0.000146137242888,7.02770254951,0.2025,1,2.65985308886,0.609560295176,2.49290360526e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,-1,1,1,1,6004,0.2,0.005,6.34014691114,8.6,8.6,994.269985136,16.7127682054,-0.358215768297,46.3318830899,964.292654483,3.9243275296e-11,1.11588120471e-19,0.731707979283,0.000146137242888,9.28047331319,2.77183237668,12.0523056899,-9.40268324185,0.3916,0.00141838743182,0.642693965085,0,4.48885373316e-12,1,0.100493657137,2.77183237668,0.731707979283,0.000144460242374,0,733.002066872,1.16873606062e-19,0.74098439928,0.000146137242888,7.02770254951,0.1849,1,2.25985308886,0.581333903693,2.34197572098e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,-1,1,1,1,6005,0.2,0.005,6.34014691114,8.8,8.8,1017.39254293,17.5125220624,-0.367491869923,47.6479818802,986.889591242,4.05648847845e-11,1.16043513774e-19,0.731043705382,0.000146137242888,9.4749073351,3.00377787432,12.4786852094,-9.3672771981,0.3916,0.00145092136378,0.642693965085,0,4.6664894171e-12,1,0.100493657137,3.00377787432,0.731043705382,0.000144156664813,0,733.002066872,1.17906986258e-19,0.74098439928,0.000146137242888,7.02770254951,0.1936,1,2.45985308886,0.535159938726,4.70410816948e-06,0,98.6666666667,True,sensor,0.2
case2,constant_hold,-1,1,1,1,6006,0.2,0.005,6.34014691114,8.6,8.6,994.269985136,16.7127682054,-0.358215768297,46.3318830899,964.292654483,3.9243275296e-11,1.11588120471e-19,0.731707979283,0.000146137242888,9.28047331319,2.77183237668,12.0523056899,-9.40268324185,0.3916,0.00141838743182,0.642693965085,0,4.48885373316e-12,1,0.100493657137,2.77183237668,0.731707979283,0.000144460242374,0,733.002066872,1.16873606062e-19,0.74098439928,0.000146137242888,7.02770254951,0.1849,1,2.25985308886,0.552223158731,4.11955215433e-06,0,98.6666666667,True,sensor,0.2
