case,strategy,initial_shift_K,G_factor,G_EP_factor,h_factor,seed,noise_T_K,noise_V_V,first_success_s,stop_s,elapsed_s,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg,min_voltage_V,max_ice_bulk,dTmax_K,final_min_T_C,final_max_T_C,final_left_EP_C,min_gas_porosity,max_j_over_jlim,min_kappa_S_m,min_inventory,max_iteration_error_K,max_power_W_cm2,charge_at_success_C_cm2,post_min_T_C,post_min_voltage_V,post_max_ice_bulk,post_energy_J,first_success_energy_J,max_water_residual_kg,first_min_voltage_V,first_max_ice_bulk,first_dTmax_K,charge_at_stop_C_cm2,physical_hold_completed,physical_hold_s,observer_max_temperature_error_K,observer_max_ice_error,post_max_iteration_error_K,startup_window_end_s,feasible,shutdown_mode,sensor_stop_margin_C
case2,constant_hold,1,1,1,1,3009,0.2,0.005,4.89729376435,7.2,7.2,832.412080579,11.5601826802,-0.298543278305,40.2041073215,803.469612659,2.69508859674e-11,7.28448334639e-20,0.74178787075,5.84510652101e-05,7.94261623259,3.01964494516,10.9622611777,-7.63827525629,0.3916,0.00118606775122,0.666499015568,0,3.27560201185e-12,1,0.0599587155359,3.01964494516,0.74178787075,5.77048528224e-05,0,566.189790499,9.22927099328e-20,0.754335254167,5.84510652101e-05,5.58318622501,0.1296,1,2.30270623565,0.548454432618,2.21365985926e-06,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,-1,1,1,1,3000,0.2,0.005,93.3631731808,-1,98.6666666667,0,2209.65048465,-0.167364593925,478.394903096,1731.08821696,-9.26547727431e-12,9.66989075618e-17,0.591993894145,0.169079857817,8.77936751658,0.51748718187,9.15554486324,-4.81419964008,0.308705765899,0.012354685483,0.625060585585,0,9.29919252712e-10,0,19.0089519542,,,,,0,1.04740977176e-16,0.591993894145,0.169079857817,8.77936751658,-1,0,0,0.667362861287,0.000734049835064,0,98.6666666667,False,sensor,0.2
case2,constant_optimized,-1,1,1,1,3001,0.2,0.005,93.3631731808,98.4,98.4,0,2201.11887858,-0.11112008817,476.767928434,1724.23983006,-9.54969436862e-12,1.01424402731e-16,0.591993894145,0.169079857817,8.77936751658,0.491676033357,9.1347229473,-4.84321577977,0.309061053252,0.0123437365791,0.625060585585,0,9.29919252712e-10,0,19.0089519542,0.491676033357,0.607174901538,0.168316872439,0,0,1.04740977176e-16,0.591993894145,0.169079857817,8.77936751658,20.52,1,5.03682681918,0.840775582516,0.000593842160619,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,-1,1,1,1,3002,0.2,0.005,93.3631731808,-1,98.6666666667,0,2209.65048465,-0.167364593925,478.394903096,1731.08821696,-9.26547727431e-12,9.66989075618e-17,0.591993894145,0.169079857817,8.77936751658,0.51748718187,9.15554486324,-4.81419964008,0.308705765899,0.012354685483,0.625060585585,0,9.29919252712e-10,0,19.0089519542,,,,,0,1.04740977176e-16,0.591993894145,0.169079857817,8.77936751658,-1,0,0,0.641641964228,0.000845746071923,0,98.6666666667,False,sensor,0.2
case2,constant_optimized,-1,1,1,1,3003,0.2,0.005,93.3631731808,-1,98.6666666667,0,2209.65048465,-0.167364593925,478.394903096,1731.08821696,-9.26547727431e-12,9.66989075618e-17,0.591993894145,0.169079857817,8.77936751658,0.51748718187,9.15554486324,-4.81419964008,0.308705765899,0.012354685483,0.625060585585,0,9.29919252712e-10,0,19.0089519542,,,,,0,1.04740977176e-16,0.591993894145,0.169079857817,8.77936751658,-1,0,0,0.884039485692,0.000494217250255,0,98.6666666667,False,sensor,0.2
case2,constant_optimized,-1,1,1,1,3004,0.2,0.005,93.3631731808,-1,98.6666666667,0,2209.65048465,-0.167364593925,478.394903096,1731.08821696,-9.26547727431e-12,9.66989075618e-17,0.591993894145,0.169079857817,8.77936751658,0.51748718187,9.15554486324,-4.81419964008,0.308705765899,0.012354685483,0.625060585585,0,9.29919252712e-10,0,19.0089519542,,,,,0,1.04740977176e-16,0.591993894145,0.169079857817,8.77936751658,-1,0,0,0.634762174323,0.00081397139064,0,98.6666666667,False,sensor,0.2
case2,constant_optimized,-1,1,1,1,3005,0.2,0.005,93.3631731808,-1,98.6666666667,0,2209.65048465,-0.167364593925,478.394903096,1731.08821696,-9.26547727431e-12,9.66989075618e-17,0.591993894145,0.169079857817,8.77936751658,0.51748718187,9.15554486324,-4.81419964008,0.308705765899,0.012354685483,0.625060585585,0,9.29919252712e-10,0,19.0089519542,,,,,0,1.04740977176e-16,0.591993894145,0.169079857817,8.77936751658,-1,0,0,0.731251585129,0.00087791851931,0,98.6666666667,False,sensor,0.2
case2,constant_optimized,-1,1,1,1,3006,0.2,0.005,93.3631731808,-1,98.6666666667,0,2209.65048465,-0.167364593925,478.394903096,1731.08821696,-9.26547727431e-12,9.66989075618e-17,0.591993894145,0.169079857817,8.77936751658,0.51748718187,9.15554486324,-4.81419964008,0.308705765899,0.012354685483,0.625060585585,0,9.29919252712e-10,0,19.0089519542,,,,,0,1.04740977176e-16,0.591993894145,0.169079857817,8.77936751658,-1,0,0,0.679695100468,0.000588173776823,0,98.6666666667,False,sensor,0.2
case2,constant_optimized,-1,1,1,1,3007,0.2,0.005,93.3631731808,-1,98.6666666667,0,2209.65048465,-0.167364593925,478.394903096,1731.08821696,-9.26547727431e-12,9.66989075618e-17,0.591993894145,0.169079857817,8.77936751658,0.51748718187,9.15554486324,-4.81419964008,0.308705765899,0.012354685483,0.625060585585,0,9.29919252712e-10,0,19.0089519542,,,,,0,1.04740977176e-16,0.591993894145,0.169079857817,8.77936751658,-1,0,0,0.761241812288,0.000655266313692,0,98.6666666667,False,sensor,0.2
case2,constant_optimized,-1,1,1,1,3008,0.2,0.005,93.3631731808,-1,98.6666666667,0,2209.65048465,-0.167364593925,478.394903096,1731.08821696,-9.26547727431e-12,9.66989075618e-17,0.591993894145,0.169079857817,8.77936751658,0.51748718187,9.15554486324,-4.81419964008,0.308705765899,0.012354685483,0.625060585585,0,9.29919252712e-10,0,19.0089519542,,,,,0,1.04740977176e-16,0.591993894145,0.169079857817,8.77936751658,-1,0,0,0.764988879119,0.000559834632326,0,98.6666666667,False,sensor,0.2
case2,constant_optimized,-1,1,1,1,3009,0.2,0.005,93.3631731808,-1,98.6666666667,0,2209.65048465,-0.167364593925,478.394903096,1731.08821696,-9.26547727431e-12,9.66989075618e-17,0.591993894145,0.169079857817,8.77936751658,0.51748718187,9.15554486324,-4.81419964008,0.308705765899,0.012354685483,0.625060585585,0,9.29919252712e-10,0,19.0089519542,,,,,0,1.04740977176e-16,0.591993894145,0.169079857817,8.77936751658,-1,0,0,0.785608646846,0.000525680299819,0,98.6666666667,False,sensor,0.2
case2,constant_optimized,0,1,1,1,3000,0.2,0.005,84.7245963216,90.2,90.2,0,1929.566841,-0.938426982653,443.80651294,1484.82190108,1.02488684206e-10,6.0626417081e-17,0.59647254395,0.135272828288,8.83425937547,0.565012656416,9.38672006412,-4.85518523405,0.323234958824,0.0119824173136,0.63677214954,0,9.73757963152e-10,0,16.4173788965,0.565012656416,0.610325729919,0.134507352155,0,0,6.0626417081e-17,0.59647254395,0.135272828288,8.82917371192,18.06,1,5.47540367842,0.667396617517,0.000578971486994,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,0,1,1,1,3001,0.2,0.005,84.7245963216,91.2,91.2,0,1961.50000881,-1.14131613453,449.929865982,1510.4288267,1.00612851384e-10,6.79306871171e-17,0.59647254395,0.135272828288,8.83425937547,0.665872438954,9.47984575619,-4.74871579631,0.321877661012,0.012020784576,0.63677214954,0,9.73757963152e-10,0,16.4173788965,0.665872438954,0.610753148619,0.134205231741,0,0,6.79306871171e-17,0.59647254395,0.135272828288,8.82917371192,18.36,1,6.47540367842,0.840830741695,0.000436510834592,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,0,1,1,1,3002,0.2,0.005,84.7245963216,90,90,0,1923.17842484,-0.898157813112,442.584266467,1479.69600056,1.03682396002e-10,5.91204602635e-17,0.59647254395,0.135272828288,8.83425937547,0.544760803048,9.36781504044,-4.87646512959,0.323506176018,0.0119747920827,0.63677214954,0,9.73757963152e-10,0,16.4173788965,0.544760803048,0.610239855016,0.134561886001,0,0,5.91204602635e-17,0.59647254395,0.135272828288,8.82917371192,18,1,5.27540367842,0.641648032222,0.000686214678459,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,0,1,1,1,3003,0.2,0.005,84.7245963216,91.8,91.8,0,1980.6528578,-1.26426022451,453.613536671,1525.7750609,9.99875737762e-11,7.19942768596e-17,0.59647254395,0.135272828288,8.83425937547,0.726078499179,9.53465198962,-4.68478350714,0.321062265398,0.0120440013022,0.63677214954,0,9.73757963152e-10,0,16.4173788965,0.726078499179,0.611008086579,0.134000588836,0,0,7.19942768596e-17,0.59647254395,0.135272828288,8.82917371192,18.54,1,7.07540367842,0.884118694388,0.00035549820105,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,0,1,1,1,3004,0.2,0.005,84.7245963216,91.6,91.6,0,1974.26915744,-1.22317953137,452.384843927,1520.66113398,9.99307303573e-11,7.09713321098e-17,0.59647254395,0.135272828288,8.83425937547,0.70603499492,9.5164691783,-4.70609815082,0.321334151833,0.0120362458048,0.63677214954,0,9.73757963152e-10,0,16.4173788965,0.70603499492,0.610923230035,0.134070738109,0,0,7.09713321098e-17,0.59647254395,0.135272828288,8.82917371192,18.48,1,6.87540367842,0.634762259029,0.0006207156725,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,0,1,1,1,3005,0.2,0.005,84.7245963216,90.8,90.8,0,1948.72851544,-1.05985448996,447.478104871,1500.19055608,1.01863406599e-10,6.51020036491e-17,0.59647254395,0.135272828288,8.83425937547,0.625607338597,9.44286966167,-4.79131696138,0.322420827689,0.0120053890613,0.63677214954,0,9.73757963152e-10,0,16.4173788965,0.625607338597,0.610582566593,0.13433194927,0,0,6.51020036491e-17,0.59647254395,0.135272828288,8.82917371192,18.24,1,6.07540367842,0.731258516957,0.000441877802418,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,0,1,1,1,3006,0.2,0.005,84.7245963216,90.6,90.6,0,1942.34188407,-1.01927599115,446.253433211,1495.06917487,1.02545527625e-10,6.36876619151e-17,0.59647254395,0.135272828288,8.83425937547,0.605435653713,9.42424593248,-4.81261099815,0.322692285941,0.0119977157057,0.63677214954,0,9.73757963152e-10,0,16.4173788965,0.605435653713,0.610497084281,0.134392378612,0,0,6.36876619151e-17,0.59647254395,0.135272828288,8.82917371192,18.18,1,5.87540367842,0.679736060297,0.000615748495939,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,0,1,1,1,3007,0.2,0.005,84.7245963216,91,91,0,1955.11455629,-1.10053476021,448.703582808,1505.31043873,1.01522346085e-10,6.6452919556e-17,0.59647254395,0.135272828288,8.83425937547,0.645752842972,9.4614024737,-4.77001851159,0.322149286489,0.0120130786526,0.63677214954,0,9.73757963152e-10,0,16.4173788965,0.645752842972,0.610667920896,0.134269565208,0,0,6.6452919556e-17,0.59647254395,0.135272828288,8.82917371192,18.3,1,6.27540367842,0.757886281175,0.000592852590328,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,0,1,1,1,3008,0.2,0.005,84.7245963216,90.6,90.6,0,1942.34188407,-1.01927599115,446.253433211,1495.06917487,1.02545527625e-10,6.36876619151e-17,0.59647254395,0.135272828288,8.83425937547,0.605435653713,9.42424593248,-4.81261099815,0.322692285941,0.0119977157057,0.63677214954,0,9.73757963152e-10,0,16.4173788965,0.605435653713,0.610497084281,0.134392378612,0,0,6.36876619151e-17,0.59647254395,0.135272828288,8.82917371192,18.18,1,5.87540367842,0.765012739128,0.000381536989243,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,0,1,1,1,3009,0.2,0.005,84.7245963216,91.2,91.2,0,1961.50000881,-1.14131613453,449.929865982,1510.4288267,1.00612851384e-10,6.79306871171e-17,0.59647254395,0.135272828288,8.83425937547,0.665872438954,9.47984575619,-4.74871579631,0.321877661012,0.012020784576,0.63677214954,0,9.73757963152e-10,0,16.4173788965,0.665872438954,0.610753148619,0.134205231741,0,0,6.79306871171e-17,0.59647254395,0.135272828288,8.82917371192,18.36,1,6.47540367842,0.785616760503,0.000551355435654,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,1,1,1,1,3000,0.2,0.005,76.7750765502,81.4,81.4,0,1640.76681625,-1.30341306266,405.683174006,1233.78022918,5.65592017665e-11,5.56575185245e-18,0.600959968468,0.106968180261,8.84147210981,0.525772808427,9.36724491824,-4.88431453636,0.337823194746,0.0116264174021,0.648596213198,0,9.3143270874e-10,0,14.0325229651,0.525772808427,0.612206180709,0.106490944812,0,0,1.53617895314e-17,0.600959968468,0.106968180261,8.72279272357,15.42,1,4.62492344975,0.667429857171,0.000536362553542,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,1,1,1,1,3001,0.2,0.005,76.7750765502,82,82,0,1659.91861664,-1.41644297512,409.350397541,1249.15177613,5.66728886042e-11,8.60748104736e-18,0.600959968468,0.106968180261,8.85101099584,0.591776855418,9.44278785126,-4.82301337139,0.337031331673,0.0116475326903,0.648596213198,0,9.3143270874e-10,0,14.0325229651,0.591776855418,0.612493278909,0.10636063331,0,0,1.53617895314e-17,0.600959968468,0.106968180261,8.72279272357,15.6,1,5.22492344975,0.840879366706,0.000372582221741,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,1,1,1,1,3002,0.2,0.005,76.7750765502,82.2,82.2,0,1666.3011453,-1.45433322775,410.5745618,1254.27225028,5.69002622797e-11,9.44340092235e-18,0.600959968468,0.106968180261,8.85393013566,0.613675563251,9.46760569891,-4.80254839496,0.336767164148,0.0116545980991,0.648596213198,0,9.3143270874e-10,0,14.0325229651,0.613675563251,0.612588459485,0.10631381261,0,0,1.53617895314e-17,0.600959968468,0.106968180261,8.72279272357,15.66,1,5.42492344975,0.641654788602,0.000611431370853,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,1,1,1,1,3003,0.2,0.005,76.7750765502,82,82,0,1659.91861664,-1.41644297512,409.350397541,1249.15177613,5.66728886042e-11,8.60748104736e-18,0.600959968468,0.106968180261,8.85101099584,0.591776855418,9.44278785126,-4.82301337139,0.337031331673,0.0116475326903,0.648596213198,0,9.3143270874e-10,0,14.0325229651,0.591776855418,0.612493278909,0.10636063331,0,0,1.53617895314e-17,0.600959968468,0.106968180261,8.72279272357,15.6,1,5.22492344975,0.884227464451,0.000372807027819,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,1,1,1,1,3004,0.2,0.005,76.7750765502,82.8,82.8,0,1685.4445658,-1.56863373761,414.252295454,1269.62363661,5.76960701437e-11,1.26878759235e-17,0.600959968468,0.106968180261,8.86193217052,0.679071427595,9.54100359811,-4.74106349007,0.335974020446,0.0116758765747,0.648596213198,0,9.3143270874e-10,0,14.0325229651,0.679071427595,0.612872470422,0.106163286634,0,0,1.53617895314e-17,0.600959968468,0.106968180261,8.72279272357,15.84,1,6.02492344975,0.634762344793,0.000567245019964,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,1,1,1,1,3005,0.2,0.005,76.7750765502,81.8,81.8,0,1653.53538794,-1.37865899922,408.12711012,1244.02961882,5.63318280911e-11,7.61055714976e-18,0.600959968468,0.106968180261,8.84796287891,0.569827193627,9.41779007254,-4.84346290333,0.337295392611,0.0116404808334,0.648596213198,0,9.3143270874e-10,0,14.0325229651,0.569827193627,0.612397840135,0.106405766349,0,0,1.53617895314e-17,0.600959968468,0.106968180261,8.72279272357,15.54,1,5.02492344975,0.731266225989,0.000451650907214,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,1,1,1,1,3006,0.2,0.005,76.7750765502,82.4,82.4,0,1672.68297741,-1.49232896475,411.79960087,1259.39104758,5.72413227928e-11,1.05991604382e-17,0.600959968468,0.106968180261,8.85672216099,0.635523864704,9.4922460257,-4.78206824465,0.336502889919,0.0116616771536,0.648596213198,0,9.3143270874e-10,0,14.0325229651,0.635523864704,0.612683383699,0.106265310442,0,0,1.53617895314e-17,0.600959968468,0.106968180261,8.72279272357,15.72,1,5.62492344975,0.679782880474,0.000514367485169,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,1,1,1,1,3007,0.2,0.005,76.7750765502,82.2,82.2,0,1666.3011453,-1.45433322775,410.5745618,1254.27225028,5.69002622797e-11,9.44340092235e-18,0.600959968468,0.106968180261,8.85393013566,0.613675563251,9.46760569891,-4.80254839496,0.336767164148,0.0116545980991,0.648596213198,0,9.3143270874e-10,0,14.0325229651,0.613675563251,0.612588459485,0.10631381261,0,0,1.53617895314e-17,0.600959968468,0.106968180261,8.72279272357,15.66,1,5.42492344975,0.704767007067,0.000629064028092,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,1,1,1,1,3008,0.2,0.005,76.7750765502,81.8,81.8,0,1653.53538794,-1.37865899922,408.12711012,1244.02961882,5.63318280911e-11,7.61055714976e-18,0.600959968468,0.106968180261,8.84796287891,0.569827193627,9.41779007254,-4.84346290333,0.337295392611,0.0116404808334,0.648596213198,0,9.3143270874e-10,0,14.0325229651,0.569827193627,0.612397840135,0.106405766349,0,0,1.53617895314e-17,0.600959968468,0.106968180261,8.72279272357,15.54,1,5.02492344975,0.765040266196,0.000376894883717,0,98.6666666667,True,sensor,0.2
case2,constant_optimized,1,1,1,1,3009,0.2,0.005,76.7750765502,82.2,82.2,0,1666.3011453,-1.45433322775,410.5745618,1254.27225028,5.69002622797e-11,9.44340092235e-18,0.600959968468,0.106968180261,8.85393013566,0.613675563251,9.46760569891,-4.80254839496,0.336767164148,0.0116545980991,0.648596213198,0,9.3143270874e-10,0,14.0325229651,0.613675563251,0.612588459485,0.10631381261,0,0,1.53617895314e-17,0.600959968468,0.106968180261,8.72279272357,15.66,1,5.42492344975,0.785625671993,0.000448955786771,0,98.6666666667,True,sensor,0.2
case3,constant_hold,-1,1,1,1,3000,0.2,0.005,18.0771277547,20.6,20.6,2381.62345277,101.820135151,-0.860858974254,88.3601957273,2394.22253322,1.6615331333e-10,3.18687676075e-19,0.681625954554,0.0034971862019,20.9683646603,2.21664998811,23.1850146484,-19.2392253405,0.3916,0.0034338376487,0.500157156508,0,1.74189551672e-11,1,0.816956369648,2.21664998811,0.681625954554,0.0034616381541,0,2089.94715627,3.20042928791e-19,0.683397362768,0.0034971862019,18.5155361522,1.0609,1,2.52287224531,0.595166393576,4.09808039095e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,-1,1,1,1,3001,0.2,0.005,18.0771277547,20.4,20.4,2358.50089497,99.846873418,-0.846768239592,87.0745363765,2370.42646378,1.65243818628e-10,3.03441083024e-19,0.681742398274,0.0034971862019,20.7816501058,2.04471811522,22.826368221,-19.3015985504,0.3916,0.00340092474426,0.500157156508,0,1.72057923464e-11,1,0.816956369648,2.04471811522,0.681742398274,0.00346701514066,0,2089.94715627,3.16451509094e-19,0.683397362768,0.0034971862019,18.5155361522,1.0404,1,2.32287224531,0.582275085663,2.20226168668e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,-1,1,1,1,3002,0.2,0.005,18.0771277547,20.4,20.4,2358.50089497,99.846873418,-0.846768239592,87.0745363765,2370.42646378,1.65243818628e-10,3.03441083024e-19,0.681742398274,0.0034971862019,20.7816501058,2.04471811522,22.826368221,-19.3015985504,0.3916,0.00340092474426,0.500157156508,0,1.72057923464e-11,1,0.816956369648,2.04471811522,0.681742398274,0.00346701514066,0,2089.94715627,3.16451509094e-19,0.683397362768,0.0034971862019,18.5155361522,1.0404,1,2.32287224531,0.583028085703,3.13408532753e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,-1,1,1,1,3003,0.2,0.005,18.0771277547,20.6,20.6,2381.62345277,101.820135151,-0.860858974254,88.3601957273,2394.22253322,1.6615331333e-10,3.18687676075e-19,0.681625954554,0.0034971862019,20.9683646603,2.21664998811,23.1850146484,-19.2392253405,0.3916,0.0034338376487,0.500157156508,0,1.74189551672e-11,1,0.816956369648,2.21664998811,0.681625954554,0.0034616381541,0,2089.94715627,3.20042928791e-19,0.683397362768,0.0034971862019,18.5155361522,1.0609,1,2.52287224531,0.572114091278,5.68580493282e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,-1,1,1,1,3004,0.2,0.005,18.0771277547,20.6,20.6,2381.62345277,101.820135151,-0.860858974254,88.3601957273,2394.22253322,1.6615331333e-10,3.18687676075e-19,0.681625954554,0.0034971862019,20.9683646603,2.21664998811,23.1850146484,-19.2392253405,0.3916,0.0034338376487,0.500157156508,0,1.74189551672e-11,1,0.816956369648,2.21664998811,0.681625954554,0.0034616381541,0,2089.94715627,3.20042928791e-19,0.683397362768,0.0034971862019,18.5155361522,1.0609,1,2.52287224531,0.634762139975,4.02810004447e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,-1,1,1,1,3005,0.2,0.005,18.0771277547,20.6,20.6,2381.62345277,101.820135151,-0.860858974254,88.3601957273,2394.22253322,1.6615331333e-10,3.18687676075e-19,0.681625954554,0.0034971862019,20.9683646603,2.21664998811,23.1850146484,-19.2392253405,0.3916,0.0034338376487,0.500157156508,0,1.74189551672e-11,1,0.816956369648,2.21664998811,0.681625954554,0.0034616381541,0,2089.94715627,3.20042928791e-19,0.683397362768,0.0034971862019,18.5155361522,1.0609,1,2.52287224531,0.624338112738,2.09659221711e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,-1,1,1,1,3006,0.2,0.005,18.0771277547,20.6,20.6,2381.62345277,101.820135151,-0.860858974254,88.3601957273,2394.22253322,1.6615331333e-10,3.18687676075e-19,0.681625954554,0.0034971862019,20.9683646603,2.21664998811,23.1850146484,-19.2392253405,0.3916,0.0034338376487,0.500157156508,0,1.74189551672e-11,1,0.816956369648,2.21664998811,0.681625954554,0.0034616381541,0,2089.94715627,3.20042928791e-19,0.683397362768,0.0034971862019,18.5155361522,1.0609,1,2.52287224531,0.672199135524,9.81418354011e-06,0,98.6666666667,True,sensor,0.2
case3,constant_hold,-1,1,1,1,3007,0.2,0.005,18.0771277547,20.6,20.6,2381.62345277,101.820135151,-0.860858974254,88.3601957273,2394.22253322,1.6615331333e-10,3.18687676075e-19,0.681625954554,0.0034971862019,20.9683646603,2.21664998811,23.1850146484,-19.2392253405,0.3916,0.0034338376487,0.500157156508,0,1.74189551672e-11,1,0.816956369648,2.21664998811,0.681625954554,0.0034616381541,0,2089.94715627,3.20042928791e-19,0.683397362768,0.0034971862019,18.5155361522,1.0609,1,2.52287224531,0.625961565015,3.50073191819e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,-1,1,1,1,3008,0.2,0.005,18.0771277547,20.4,20.4,2358.50089497,99.846873418,-0.846768239592,87.0745363765,2370.42646378,1.65243818628e-10,3.03441083024e-19,0.681742398274,0.0034971862019,20.7816501058,2.04471811522,22.826368221,-19.3015985504,0.3916,0.00340092474426,0.500157156508,0,1.72057923464e-11,1,0.816956369648,2.04471811522,0.681742398274,0.00346701514066,0,2089.94715627,3.16451509094e-19,0.683397362768,0.0034971862019,18.5155361522,1.0404,1,2.32287224531,0.56361402756,1.48551460693e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,-1,1,1,1,3009,0.2,0.005,18.0771277547,20.6,20.6,2381.62345277,101.820135151,-0.860858974254,88.3601957273,2394.22253322,1.6615331333e-10,3.18687676075e-19,0.681625954554,0.0034971862019,20.9683646603,2.21664998811,23.1850146484,-19.2392253405,0.3916,0.0034338376487,0.500157156508,0,1.74189551672e-11,1,0.816956369648,2.21664998811,0.681625954554,0.0034616381541,0,2089.94715627,3.20042928791e-19,0.683397362768,0.0034971862019,18.5155361522,1.0609,1,2.52287224531,0.580899197327,2.00856819667e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,0,1,1,1,3000,0.2,0.005,17.0368783891,19.8,19.8,2289.13322159,93.7458817853,-0.836419625396,87.0696221088,2294.97306164,1.46002321344e-10,3.33527693311e-19,0.684589254891,0.00281760782854,20.2373091009,2.46924488021,22.7065539812,-18.4969388702,0.3916,0.00329611109828,0.510362262906,0,1.65094604654e-11,1,0.725638063114,2.46924488021,0.684589254891,0.00278263123908,0,1969.6810259,3.43217750227e-19,0.686835744721,0.00281760782854,17.4686355894,0.9801,1,2.76312161088,0.595166399644,2.06370191459e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,0,1,1,1,3001,0.2,0.005,17.0368783891,19.6,19.6,2266.0106638,91.8546899395,-0.822596815682,85.7738994887,2271.26885743,1.45121248352e-10,3.37728976729e-19,0.684722879296,0.00281760782854,20.0454853689,2.29499038394,22.3404757528,-18.557802433,0.3916,0.00326325837304,0.510362262906,0,1.6292744931e-11,1,0.725638063114,2.29499038394,0.684722879296,0.00278746624725,0,1969.6810259,3.37728976729e-19,0.686835744721,0.00281760782854,17.4686355894,0.9604,1,2.56312161088,0.58227531537,2.19796162728e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,0,1,1,1,3002,0.2,0.005,17.0368783891,19.4,19.4,2242.888106,89.9825341991,-0.808890786744,84.4851585086,2247.57659091,1.44169121086e-10,3.22279095771e-19,0.684860638151,0.00281760782854,19.8523300948,2.1200792275,21.9724093223,-18.6183212226,0.3916,0.00323040539459,0.510362262906,0,1.60760293966e-11,1,0.725638063114,2.1200792275,0.684860638151,0.0027919527328,0,1969.6810259,3.22279095771e-19,0.686835744721,0.00281760782854,17.4686355894,0.9409,1,2.36312161088,0.583028640304,2.94403666673e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,0,1,1,1,3003,0.2,0.005,17.0368783891,19.4,19.4,2242.888106,89.9825341991,-0.808890786744,84.4851585086,2247.57659091,1.44169121086e-10,3.22279095771e-19,0.684860638151,0.00281760782854,19.8523300948,2.1200792275,21.9724093223,-18.6183212226,0.3916,0.00323040539459,0.510362262906,0,1.60760293966e-11,1,0.725638063114,2.1200792275,0.684860638151,0.0027919527328,0,1969.6810259,3.22279095771e-19,0.686835744721,0.00281760782854,17.4686355894,0.9409,1,2.36312161088,0.572114094461,3.89363578354e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,0,1,1,1,3004,0.2,0.005,17.0368783891,19.4,19.4,2242.888106,89.9825341991,-0.808890786744,84.4851585086,2247.57659091,1.44169121086e-10,3.22279095771e-19,0.684860638151,0.00281760782854,19.8523300948,2.1200792275,21.9724093223,-18.6183212226,0.3916,0.00323040539459,0.510362262906,0,1.60760293966e-11,1,0.725638063114,2.1200792275,0.684860638151,0.0027919527328,0,1969.6810259,3.22279095771e-19,0.686835744721,0.00281760782854,17.4686355894,0.9409,1,2.36312161088,0.634762222995,3.93559657307e-05,0,98.6666666667,True,sensor,0.2
case3,constant_hold,0,1,1,1,3005,0.2,0.005,17.0368783891,19.8,19.8,2289.13322159,93.7458817853,-0.836419625396,87.0696221088,2294.97306164,1.46002321344e-10,3.33527693311e-19,0.684589254891,0.00281760782854,20.2373091009,2.46924488021,22.7065539812,-18.4969388702,0.3916,0.00329611109828,0.510362262906,0,1.65094604654e-11,1,0.725638063114,2.46924488021,0.684589254891,0.00278263123908,0,1969.6810259,3.43217750227e-19,0.686835744721,0.00281760782854,17.4686355894,0.9801,1,2.76312161088,0.624338127997,2.08630134683e-05,0,98.6666666667,True,sensor,0.2
