cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
3,107.8125,88.2,3.64090126079,3.21687581111e-06,0,0,0
3,117.1875,88.2,3.64090126079,3.49660425898e-06,0,0,0
3,126.5625,88.2,3.64090126079,3.77633273596e-06,0,0,0
3,135.9375,88.2,3.64090126079,4.05606124439e-06,0,0,0
3,145.3125,88.2,3.64090126079,4.3357897866e-06,0,0,0
3,150.283333333,88.2,3.64090126079,2.20291600699e-06,0,0,0
3,150.85,88.2,3.64090126079,2.2270826809e-06,0,0,0
3,151.416666667,88.2,3.64090126079,2.2512493549e-06,0,0,0
3,151.983333333,88.2,3.64090126079,2.27541602901e-06,0,0,0
3,152.55,88.2,3.64090126079,2.29958270321e-06,0,0,0
3,153.116666667,88.2,3.64090126079,2.32374937751e-06,0,0,0
3,153.9,88.2,3.64090126079,0,348.01467755,0.00351163963202,3.81699960002e-06
3,154.9,88.2,3.64090126079,0,357.99170846,0.00503406375646,5.47180843093e-06
3,155.9,88.2,3.64090126079,0,368.267838325,0.0070247434203,7.63559067423e-06
3,156.9,88.2,3.64090126079,0,378.899997793,0.00967594950674,1.05173364204e-05
3,157.9,88.2,3.64090126079,0,389.892457993,0.0131908605352,1.4337891886e-05
3,158.9,88.2,3.64090126079,0,401.248615644,0.0178682149658,1.94219727889e-05
3,159.9,88.2,3.64090126079,0,412.971053356,0.0243299048004,2.64455486961e-05
3,160.9,88.2,3.64090126079,0,425.061648895,0.0340095784461,3.69669330936e-05
3,161.9,88.2,3.64090126079,0,437.5217357,0.0447174525506,4.86059266854e-05
3,162.9,88.2,3.64090126079,0,450.352323389,0.0558881567141,6.07479964283e-05
3,163.9,88.2,3.64090126079,0,463.554373443,0.0676068680961,7.34857261914e-05
3,164.9,88.2,3.64090126079,0,477.974370954,0.0839892854406,9.12927015659e-05
3,166.10625,88.2,3.64090126079,6.32141194087e-05,76.8840530048,0.0555745512424,6.04071209157e-05
3,167.51875,88.2,3.64090126079,6.28525647201e-05,77.5233411646,0.0831346701674,9.03637719211e-05
3,168.93125,88.2,3.64090126079,6.26137771013e-05,77.5223868101,0.0895954430659,9.73863511586e-05
3,170.34375,88.2,3.64090126079,6.23755644824e-05,77.520369002,0.0926041681844,0.000100656704548
3,171.75625,88.2,3.64090126079,6.21376109457e-05,77.517288061,0.0937313788143,0.000101881933494
3,173.16875,88.2,3.64090126079,6.18998362131e-05,77.513143852,0.0933677196429,0.000101486651786
3,174.58125,88.2,3.64090126079,6.16622555606e-05,77.5079360176,0.0914211802491,9.93708480968e-05
3,175.99375,88.2,3.64090126079,6.14250036449e-05,77.5016639569,0.0871887660417,9.47703978714e-05
3,181.3875,88.2,3.64090126079,0.000128703118187,77.4718171008,0.024702380359,2.68504134337e-05
3,190.7625,88.2,3.64090126079,0.000127602327977,77.4199664869,0.00112674162303,1.22471915547e-06
3,200.1375,88.2,3.64090126079,0.00012647678032,77.3714719621,5.68410755378e-08,6.17837777585e-11
3,209.5125,88.2,3.64090126079,0.000125330583574,77.3263462204,0,0
3,218.8875,88.2,3.64090126079,0.000124163950863,77.2846096232,0,0
3,228.2625,88.2,3.64090126079,0.000122976880677,77.2462815615,0,0
3,237.6375,88.2,3.64090126079,0.000121769371975,77.2113799353,0,0
3,247.0125,88.2,3.64090126079,0.0001205414242,77.1799211222,0,0
3,256.3875,88.2,3.64090126079,0.000119293037269,77.1519199479,0,0
3,265.7625,88.2,3.64090126079,0.000118024211579,77.1273896596,0,0
3,275.1375,88.2,3.64090126079,0.000116734947999,77.1063419028,0,0
3,284.5125,88.2,3.64090126079,0.000115425247865,77.0887866993,0,0
3,293.8875,88.2,3.64090126079,0.000114095112973,77.0747324295,0,0
3,303.2625,88.2,3.64090126079,0.000112744545576,77.0641858169,0,0
3,312.6375,88.2,3.64090126079,0.000111373548375,77.0571519158,0,0
3,322.0125,88.2,3.64090126079,0.000109982124507,77.053634102,0,0
4,4.6875,88.2,0.902664241405,1.38505761096e-07,0,0,0
4,14.0625,88.2,0.902664241405,4.15517284438e-07,0,0,0
4,23.4375,88.2,0.902664241405,6.9252881123e-07,0,0,0
4,32.8125,88.2,0.902664241405,9.69540343774e-07,0,0,0
4,42.1875,88.2,0.902664241405,1.24655188437e-06,0,0,0
4,51.5625,88.2,0.902664241405,1.52356343532e-06,0,0,0
4,60.9375,88.2,0.902664241405,1.80057499892e-06,0,0,0
