case,stage,evaluation_dt_s,evaluation_scale,J,T_target_C,t_plan_s,K_P,K_I,taper_K,hold_s,q_boost_min,ice_warn,delta_V,risk_warn,L_obs,rate_gain,ff_factor,first_success_s,stop_s,elapsed_s,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg,min_voltage_V,max_ice_bulk,dTmax_K,final_min_T_C,final_max_T_C,final_left_EP_C,min_gas_porosity,max_j_over_jlim,min_kappa_S_m,min_inventory,max_iteration_error_K,max_power_W_cm2,charge_at_success_C_cm2,post_min_T_C,post_min_voltage_V,post_max_ice_bulk,post_energy_J,first_success_energy_J,max_water_residual_kg,first_min_voltage_V,first_max_ice_bulk,first_dTmax_K,charge_at_stop_C_cm2,physical_hold_completed,physical_hold_s,observer_max_temperature_error_K,observer_max_ice_error,post_max_iteration_error_K,startup_window_end_s,feasible,shutdown_mode,sensor_stop_margin_C,selected
case3,DE_seed_260927,0.1,1,0.880913022773,4.63046720899,89.5877396261,0.451104729986,0.0761805212574,0.165732354199,2,0.6,0.8,0.1,0.7,0.02,0.305101833855,1,74.0053762674,76.8,76.8,1975.7893412,1527.47469152,6.16459487349,297.920726468,3211.50790113,-1.1425527191e-11,3.39572120422e-18,0.586398162009,0.160663250821,6.5600633489,0.833955351346,7.39401870025,-11.9133439205,0.330157721232,0.0115120310364,0.510362262906,0,9.94260673792e-10,0.715483704029,13.2016128802,0.833955351346,0.602396186645,0.160003850817,0,1877.1859399,3.60388802134e-18,0.586398162009,0.160663250821,6.53656617958,14.04,1,2.79462373257,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,10.5550113688,1.84559441451,133.954001852,0.100017676514,0.051204511557,1.18797336838,2,0.6,0.8,0.1,0.7,0.02,0.135556794817,1,-1,-1,98.6666666667,912.142426548,2300.11203936,23.4745657371,330.411604588,2905.31742705,5.68434188608e-13,-9.5951892265e-20,0.555852584879,0.39222914863,8.24274892149,-4.44987830959,2.88637633993,-12.300174118,0.280467144156,0.0126910934062,0.50815053925,0,9.96617899318e-10,0.276159291121,-1,,,,,,2.75278931594e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case3,DE_seed_260927,0.1,1,10.7046376849,1.24372829564,108.713578044,0.405370152566,0.0748585779604,0.16540783047,2,0.6,0.8,0.1,0.7,0.02,0.0709240138172,1,-1,-1,98.6666666667,1513.09722451,2276.50288846,14.4620399422,365.493689784,3438.56846312,2.38742359215e-11,6.93347289304e-18,0.565163039375,0.31443774245,7.71250881687,-0.900529873005,6.12092582709,-10.4056038442,0.288791302012,0.0125213072412,0.509448110725,0,9.9947783383e-10,0.467202051335,-1,,,,,,7.02237747119e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.931317786012,4.4968285777,55.9645119286,0.066161015749,0.0682286215225,0.725050475126,2,0.6,0.8,0.1,0.7,0.02,0.143616386768,1,48.2350320339,51,51,2088.84158516,687.735811804,1.79313477108,203.527886053,2574.84264568,3.32534000336e-12,-4.52654407013e-20,0.621416648718,0.0558148636267,2.3827090063,0.979090849096,3.3617998554,-14.7575915004,0.371064044571,0.00900581556628,0.510362262906,0,9.96657867347e-10,1,5.81654578828,0.979090849096,0.621416648718,0.0555483869648,0,1950.59318685,6.36968776335e-20,0.621798327831,0.0558148636267,1.79653538387,6.5025,1,2.76496796608,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.924483136025,3.6597728957,56.5342093154,0.131293147617,0.0637964936078,0.755580651327,2,0.6,0.8,0.1,0.7,0.02,0.202382830456,1,49.4189465046,52.2,52.2,2073.51222999,722.332582242,2.14688770942,206.63817702,2591.35352292,8.44124770083e-12,3.59141969636e-20,0.619448773104,0.0609574766911,2.46171272323,1.00878189166,3.47049461489,-14.6894203562,0.36918597666,0.00924871443569,0.510362262906,0,9.95841631379e-10,1,6.10558068406,1.00878189166,0.619448773104,0.06065546741,0,1934.45955522,8.97177297732e-20,0.619690697352,0.0609574766911,1.86466433046,6.8121,1,2.78105349541,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.913547621027,4.3236343215,71.5990183843,0.353413562804,0.0471730973004,1.11735600747,2,0.6,0.8,0.1,0.7,0.02,0.235499977504,1,59.8187591076,62.6,62.6,2048.98509347,1052.05095451,3.93839018485,244.116299175,2860.85813899,-1.77351466846e-11,-1.61817174243e-19,0.6038745625,0.09949084857,4.77091540987,1.02437464803,5.7952900579,-13.5574644989,0.354178023227,0.0109784808918,0.510362262906,0,9.973923909e-10,0.876090617692,8.94570985293,1.02437464803,0.607303870431,0.0989920231694,0,1928.67456293,1.63714528045e-19,0.6038745625,0.09949084857,4.35568272313,9.78,1,2.78124089241,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.858313731896,4.36539453267,96.9534123154,0.194607592373,0.0783265429724,0.824831565249,2,0.6,0.8,0.1,0.7,0.02,0.277847087835,1,80.9001482964,83.8,83.8,1925.10166049,1762.86562695,7.4001275736,324.68656398,3370.68085104,-1.16529008665e-11,1.6393136848e-18,0.580005108035,0.194566874861,6.90301382153,0.791745975403,7.61242147271,-11.1245182034,0.317993370646,0.0117948665563,0.510362262906,0,9.9793773245e-10,0.656906983727,15.2700444889,0.791745975403,0.599465763919,0.193779370658,0,1831.16501429,2.88072517229e-18,0.580005108035,0.194566874861,6.90301382153,16.14,1,2.89985170364,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,10.7160617941,2.98778526241,115.317254915,0.0572710746902,0.0669684460654,1.0935280309,2,0.6,0.8,0.1,0.7,0.02,0.226385179208,1,-1,-1,98.6666666667,1559.66227911,2274.67258336,13.7856521194,368.253364418,3479.86715018,1.36424205266e-11,8.54568152353e-18,0.565901880327,0.307577859276,7.67249282878,-0.620417068068,6.3740487253,-10.2599686625,0.289367092528,0.0125088081588,0.509828399802,0,9.98568339128e-10,0.481339811554,-1,,,,,,8.70180663637e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.892678351174,1.69764737108,75.0776886647,0.31180758102,0.0590873448558,0.670266344186,2,0.6,0.8,0.1,0.7,0.02,0.333039497358,1,69.6637377977,72.4,72.4,2002.17765634,1379.91679657,5.45251422642,281.125422452,3106.42154468,1.17097442853e-11,2.31531373934e-18,0.591048229289,0.140618474064,6.2408587987,0.867625852679,7.10848465138,-12.421472013,0.337755866958,0.0113414417932,0.510362262906,0,9.98182869694e-10,0.757235453106,11.8991213393,0.867625852679,0.604027931244,0.1400309728,0,1899.9796291,2.31531373934e-18,0.591048229289,0.140618474064,6.14289788258,12.72,1,2.73626220226,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.817548240378,1.62011768125,97.4732658071,0.107057771486,0.0618397220769,0.689940885,2,0.6,0.8,0.1,0.7,0.02,0.240312418675,1,90.7615298986,93.8,93.8,1833.66922443,2100.7837145,9.4472471964,362.902838549,3580.99734758,5.57065504836e-12,6.60116492718e-18,0.572490357861,0.246962948474,7.30844913599,0.739714821109,7.63775009952,-10.0579511376,0.300549207257,0.0122267954144,0.510362262906,0,9.99918370326e-10,0.581787917324,18.2284589696,0.739714821109,0.594531531837,0.245982429318,0,1746.40906913,6.60116492718e-18,0.572490357861,0.246962948474,7.30844913599,19.14,1,3.03847010136,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.835517255195,2.95640352122,97.9489268522,0.473479108375,0.0574318849454,1.14339048318,2,0.6,0.8,0.1,0.7,0.02,0.292324314689,1,86.3339282989,89.2,89.2,1873.97171404,1945.24426694,8.5173568738,345.066997046,3482.6663408,-9.83391146292e-12,1.56504583598e-18,0.57566159185,0.222911885024,7.13787749089,0.732990841982,7.62838726702,-10.5525021897,0.308516278331,0.0120249282378,0.510362262906,0,9.95722615471e-10,0.613858440753,16.9001784897,0.732990841982,0.596745263894,0.222086161596,0,1787.1182927,2.89671715434e-18,0.57566159185,0.222911885024,7.13787749089,17.76,1,2.86607170105,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.913446040127,3.48317167877,63.0711509037,0.281471293899,0.0532946751608,1.88042497953,2,0.6,0.8,0.1,0.7,0.02,0.364306394677,1,54.4183908463,57,57,2048.75725888,868.02320202,3.17322987733,222.42977795,2697.52391283,1.72803993337e-11,-6.20705743748e-20,0.611710508637,0.0797608001875,3.33746955797,1.04697988866,4.38444944663,-14.2473137147,0.362338359048,0.0102438420271,0.510362262906,0,9.9307584378e-10,0.973285594863,7.40340315574,1.04697988866,0.612070134452,0.079382400751,0,1924.00353044,7.34546971859e-20,0.611710508637,0.0797608001875,2.91080838755,8.1225,1,2.58160915375,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.950065996583,2.04479690863,43.3788734701,0.0333122582558,0.0635899363395,1.67119608801,2,0.6,0.8,0.1,0.7,0.02,0.376914836343,1,43.7989232302,46.6,46.6,2130.89172366,568.46162466,0.627376420135,190.784508523,2509.19621621,3.2684965845e-12,1.04354459102e-20,0.627855649473,0.0404019270041,3.01801989158,0.644975334281,3.66299522586,-15.0781188073,0.377285335877,0.00814019948759,0.510362262906,0,9.94400117804e-10,1,4.79586419031,0.644975334281,0.627855649473,0.0402416255273,0,1999.82204037,8.28059409236e-20,0.629383864125,0.0404019270041,2.26062126846,5.4289,1,2.80107676983,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,10.7335805104,4.9316839365,121.826924953,0.186087697785,0.0149784508358,1.02500148222,2,0.6,0.8,0.1,0.7,0.02,0.188021367823,1,-1,-1,98.6666666667,1630.1257369,2271.90811256,12.758950862,372.489851495,3542.30294883,1.14823706099e-11,1.07303489011e-17,0.56702478006,0.29687642623,7.61526053215,-0.203486719392,6.75684554916,-10.0389091171,0.290241503998,0.0124901217245,0.509886540549,0,9.99519911282e-10,0.501784388773,-1,,,,,,1.07303489011e-17,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case3,DE_seed_260927,0.1,1,10.6456007593,2.02835568883,120.439424975,0.273069505068,0.0604725218875,0.383809504339,2,0.6,0.8,0.1,0.7,0.02,0.165209015624,1,-1,-1,98.6666666667,1274.50171571,2285.84367764,17.945937195,351.457738964,3226.83359159,5.34328137292e-12,1.7141236347e-18,0.56145291898,0.347541626171,7.921302149,-2.32078294166,4.82937379759,-11.1553402878,0.285681837395,0.0125867886818,0.508996068963,0,9.98900739901e-10,0.392872213753,-1,,,,,,2.95797457708e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.959065969924,3.86674691916,25.38725547,0.323069093188,0.0603295693162,0.131971011145,2,0.6,0.8,0.1,0.7,0.02,0.341463516597,1,30.4666559935,33.4,33.4,2151.07765682,282.082099832,-0.88819195373,145.959601902,2286.31196279,2.35900188272e-12,8.97177297732e-20,0.650529706057,0.0131845334164,5.96024693533,0.824457038741,5.38837243275,-16.3792924878,0.3916,0.00567608385129,0.510362262906,0,9.95423299344e-10,1,2.32054281856,0.824457038741,0.650529706057,0.0131270180314,0,2004.41045649,9.9340024054e-20,0.653326477097,0.0131845334164,5.96024693533,2.7889,1,2.93334400654,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,10.5700979205,4.50944807075,145.950791611,0.26026942554,0.0475792280599,1.81422882226,2,0.6,0.8,0.1,0.7,0.02,0.342659721586,1,-1,-1,98.6666666667,972.237431584,2297.77153838,22.5293541579,333.887434422,2958.6508897,1.43245415529e-11,1.38181566883e-18,0.556780097677,0.385212175089,8.19024999516,-4.0986674191,3.20741039243,-12.1098119148,0.281371103071,0.0126733817302,0.508554663694,0,9.99930804824e-10,0.356873503439,-1,,,,,,3.16966505126e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case3,DE_seed_260927,0.1,1,10.5074053141,0.824778791611,136.798263916,0.0925659311871,0.0218626179708,0.343312449955,2,0.6,0.8,0.1,0.7,0.02,0.194119758564,1,-1,-1,98.6666666667,722.791120708,2307.57843861,26.5450939829,319.528285182,2737.38636812,-1.76214598469e-12,2.01282133322e-18,0.552851772325,0.41350139758,8.41466662623,-5.55438617754,1.88249565307,-12.9007316629,0.277490902393,0.0127483293305,0.507836417288,0,9.97649962642e-10,0.24576182063,-1,,,,,,3.11653914481e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.817667821392,2.54607970819,101.110838556,0.194967292357,0.0767767142011,1.29198683778,2,0.6,0.8,0.1,0.7,0.02,0.269876772281,1,90.6063850164,93.6,93.6,1833.93743126,2094.0796152,9.42708777646,362.030958063,3575.41317618,-1.47224454849e-11,5.99455381167e-18,0.572592921371,0.246118722275,7.30304248535,0.729792189131,7.62944198751,-10.0839796622,0.300873549395,0.0122182695616,0.510362262906,0,9.9917984997e-10,0.582655304296,18.1819155049,0.729792189131,0.594574214587,0.245169457008,0,1747.81844329,5.99455381167e-18,0.572592921371,0.246118722275,7.30304248535,19.08,1,2.99361498356,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.900896772407,2.26852823388,72.943529674,0.312521070532,0.0665765388622,1.47083035056,2,0.6,0.8,0.1,0.7,0.02,0.263415039448,1,66.0941702843,68.8,68.8,2020.61065557,1259.37756729,4.89584367099,267.419704113,3017.46436241,-1.0629719327e-11,9.51658456899e-19,0.595306490577,0.124977693509,5.85090880016,0.900897046212,6.75180584638,-12.8413458917,0.343909924885,0.0112057245241,0.510362262906,0,9.98097604565e-10,0.794052500235,10.8282510853,0.900897046212,0.605251569576,0.124439935495,0,1914.46191269,9.51658456899e-19,0.595306490577,0.124977693509,5.66376629,11.64,1,2.70582971573,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,1.08179847592,0.673487657831,51.8858339861,0.315138941415,0.0459261234586,1.08682281172,2,0.6,0.8,0.1,0.7,0.02,0.187221752471,1,50.6316736698,69,69,2426.35293474,1248.41169346,-0.155238083346,303.526492706,3371.08289741,-8.1286088971e-12,3.36997140263e-18,0.609388030337,0.0662507223665,9.02163447271,0.246472494335,9.26810696704,-11.2082288364,0.352128183892,0.0111863507634,0.510362262906,0,9.92591786542e-10,1,6.40891594652,0.246472494335,0.612542262414,0.0659043901887,0,1921.40188362,3.36997140263e-18,0.617581670731,0.0662201571796,1.99540024223,11.7,1,10.7,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,10.6957587774,2.67797906628,116.576768613,0.133393681425,0.042599764584,1.80228588667,2,0.6,0.8,0.1,0.7,0.02,0.254988829459,1,-1,-1,98.6666666667,1476.94265181,2277.94036023,14.9878083832,363.369095986,3406.50172444,7.1054273576e-12,6.46509755453e-18,0.564604675434,0.31967361175,7.74444216946,-1.11775216582,5.92435290273,-10.5187367577,0.288335218821,0.0125311016924,0.509694132097,0,9.98711557898e-10,0.455939843961,-1,,,,,,6.60875434239e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.834152980735,2.37152193956,96.414956499,0.439366802056,0.0617476592667,1.69712696443,2,0.6,0.8,0.1,0.7,0.02,0.0998830698486,1,87.0133030415,90,90,1870.91179908,1972.13281436,8.62820939824,348.381124804,3503.29169803,1.27897692437e-11,1.84856470409e-18,0.575155084722,0.226548154009,7.16514890461,0.755819815462,7.65369621845,-10.453985208,0.307183097698,0.0120586188545,0.510362262906,0,9.98737093028e-10,0.608270950724,17.1039909124,0.755819815462,0.596501155537,0.225642830962,0,1781.15132732,2.9555351222e-18,0.575155084722,0.226548154009,7.16514890461,18,1,2.98669695854,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,10.6502552272,2.74061854813,123.305512103,0.467477468655,0.0513058372244,1.01614210509,2,0.6,0.8,0.1,0.7,0.02,0.110784940795,1,-1,-1,98.6666666667,1293.20018378,2285.10545805,17.6698082097,352.553292177,3243.42215787,2.6147972676e-12,9.18319240095e-19,0.561744751064,0.345064198536,7.90543359352,-2.21031353223,4.93004485083,-11.0964238111,0.285935702495,0.0125815668154,0.50898477256,0,9.99730076501e-10,0.398743795978,-1,,,,,,2.66280053562e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case3,DE_seed_260927,0.1,1,10.7483560226,2.42450947782,109.083694039,0.102677111546,0.0425060259165,0.568917926932,2,0.6,0.8,0.1,0.7,0.02,0.130470689147,1,98.2534417152,-1,98.6666666667,1678.47882219,2270.04302429,12.0568571927,375.339953966,3585.23874971,1.26192389871e-11,1.1980434006e-17,0.567757054619,0.289363155049,7.56795950588,0.092799767933,7.02330671471,-9.88856763991,0.290804927158,0.0124773669352,0.509907847203,0,9.99701654791e-10,0.517000947626,20.4760325146,,,,,1667.81850381,1.20400651255e-17,0.567757054619,0.289363155049,7.56795950588,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.957759038474,2.92581379322,41.4479794689,0.0411219970291,0.0709241495094,0.340137649091,2,0.6,0.8,0.1,0.7,0.02,0.201625563508,1,41.1708618641,44,44,2148.14635581,503.984454722,0.226238846673,181.389122934,2470.96792645,-1.80477854883e-11,2.62919026828e-20,0.632481464561,0.0342967997677,3.28446031272,0.914238720377,4.1986990331,-15.3643543522,0.380300398612,0.00763486966685,0.510362262906,0,9.97856908214e-10,1,4.23759966658,0.914238720377,0.632481464561,0.0341405737209,0,2008.65726201,8.36190925529e-20,0.633623648308,0.0342967997677,2.80849789396,4.84,1,2.82913813591,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.890529544372,4.48316088759,85.4442008873,0.268432193541,0.0491919914744,0.663115938922,2,0.6,0.8,0.1,0.7,0.02,0.220311736651,1,70.9776966572,73.8,73.8,1997.35812312,1426.74821814,5.64495824783,286.638408347,3143.11289116,5.85487214266e-12,2.89156719402e-18,0.589587979428,0.146557233521,6.35526052175,0.878402305793,7.23366282754,-12.2495876904,0.335390732323,0.0113944000052,0.510362262906,0,9.99492044684e-10,0.744638647449,12.2933089972,0.878402305793,0.603631665327,0.145917186613,0,1893.74890663,2.89156719402e-18,0.589587979428,0.146557233521,6.28180525367,13.14,1,2.82230334282,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.827557672731,2.60045517517,98.8983799788,0.143922882713,0.059290674682,0.593904515051,2,0.6,0.8,0.1,0.7,0.02,0.151471149868,1,88.4318193912,91.4,91.4,1856.1192612,2019.54525317,8.9426709671,353.646450556,3530.96073478,-2.6147972676e-12,3.5187781508e-18,0.574122460507,0.234199103105,7.21994031743,0.741525038097,7.64224187777,-10.3111948834,0.304719754982,0.012120290461,0.510362262906,0,9.99675897617e-10,0.598703016213,17.5295458174,0.741525038097,0.59573876922,0.233289262859,0,1768.41020489,3.5187781508e-18,0.574122460507,0.234199103105,7.21994031743,18.42,1,2.96818060875,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,10.6188890166,3.0782907297,129.842041129,0.431900922069,0.0465258249474,0.469269694314,2,0.6,0.8,0.1,0.7,0.02,0.274004352775,1,-1,-1,98.6666666667,1167.21436522,2290.06630594,19.5428473823,345.198946529,3131.62457201,2.51816345553e-11,6.80878964321e-19,0.559792959302,0.361402552612,8.01673711323,-2.95446458187,4.25187488323,-11.4936054737,0.284201418939,0.0126170410617,0.508830426306,0,9.98234966909e-10,0.358740230112,-1,,,,,,3.09729455625e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.857410051626,4.07956348031,96.5247054153,0.259123624534,0.0688785218993,0.541272340388,2,0.6,0.8,0.1,0.7,0.02,0.266773446275,1,81.4230583429,84.4,84.4,1923.07480676,1782.99472349,7.48024035355,327.143708101,3386.4060625,1.47792889038e-12,2.06404988587e-18,0.579563606778,0.197233878229,6.92687364425,0.807447666598,7.6377285244,-11.0496984586,0.316987394774,0.0118190995626,0.510362262906,0,9.96083215909e-10,0.653102999298,15.4269175029,0.807447666598,0.599294526143,0.196397153199,0,1827.22256462,3.28946939132e-18,0.579563606778,0.197233878229,6.92687364425,16.32,1,2.97694165707,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.871713987463,4.81791677509,94.0190769679,0.1086948825,0.0665319002542,0.118814722241,2,0.6,0.8,0.1,0.7,0.02,0.00272521820648,1,77.129618597,80,80,1955.15693432,1634.93461982,6.69858419263,310.22272558,3286.56741275,-2.50111042988e-12,2.99863215855e-18,0.583367381722,0.175719476265,6.72336810186,0.821031668807,7.52997325563,-11.545466223,0.324625839567,0.0116391958866,0.510362262906,0,9.94242910224e-10,0.688062566263,14.1388855791,0.821031668807,0.601150706183,0.174989616802,0,1857.79257745,3.34720315701e-18,0.583367381722,0.175719476265,6.72336810186,15,1,2.87038140297,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.825605350158,3.38450210578,102.337409464,0.424648950449,0.059974136058,0.749784394503,2,0.6,0.8,0.1,0.7,0.02,0.0709240138172,1,88.6881813288,91.6,91.6,1851.74042012,2026.40338646,9.01712014043,354.266117115,3532.8948096,-2.06341610465e-11,2.60533782048e-18,0.573938098488,0.235598484036,7.23107595482,0.724950085526,7.62781466629,-10.2977705912,0.304338541967,0.012129748049,0.510362262906,0,9.99683003045e-10,0.596359610468,17.6064543986,0.724950085526,0.595547458882,0.234721228604,0,1765.99971604,2.60533782048e-18,0.573938098488,0.235598484036,7.23107595482,18.48,1,2.91181867123,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,10.6635445819,3.97683525619,127.406811089,0.475254580682,0.0484751868715,1.12586584746,2,0.6,0.8,0.1,0.7,0.02,0.220910014709,1,-1,-1,98.6666666667,1346.74431199,2283.01204378,16.883633745,355.694338636,3290.94565088,-1.01181285572e-11,2.1277467635e-18,0.562576047573,0.337867663663,7.85859184933,-1.89280871543,5.21914617833,-10.9278675652,0.286649187395,0.0125667164804,0.509177162028,0,9.99976990101e-10,0.415559457428,-1,,,,,,2.85416221907e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.952072821644,0.837796891011,75.9592548955,0.337695471963,0.0719801267353,1.55569576872,2,0.6,0.8,0.1,0.7,0.02,0.371264758472,1,73.1239481449,84.6,84.6,2135.39280771,1778.42465249,3.94503847238,346.659473345,3571.10302533,7.38964445191e-12,1.99113728977e-18,0.587298232228,0.156523703973,8.69425048477,0.287724565682,8.98197505045,-10.1769523771,0.320588615638,0.0118113776784,0.510362262906,0,9.97719240559e-10,0.849136779262,12.9371844435,0.287724565682,0.603897893536,0.155875282079,0,1882.20149144,3.70932668262e-18,0.587298232228,0.156512321895,6.47044347545,16.38,1,6.9,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.793551027262,0.922990669862,98.8752549058,0.0730893122089,0.00648529198469,0.824831565249,2,0.6,0.8,0.1,0.7,0.02,0.121083245587,1,94.9778408766,98.2,98.2,1779.84616055,2249.78677537,10.3690173452,380.1798295,3659.82212377,4.03588273912e-12,1.39661502849e-17,0.569875700181,0.270152837855,7.47236798348,0.299102014244,7.61066461693,-9.60104695777,0.292949474663,0.0124384057788,0.510192154222,0,9.99913707389e-10,0.538235149984,19.493352263,0.299102014244,0.591285590856,0.269471314996,0,1706.30492678,1.39661502849e-17,0.569875700181,0.270152837855,7.47236798348,20.46,1,3.22215912342,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.861919070027,2.09654752458,87.905925625,0.307134573213,0.0669999178094,0.320545853505,2,0.6,0.8,0.1,0.7,0.02,0.270164778329,1,80.2296774149,83.2,83.2,1933.1880305,1742.55359118,7.25086866076,322.582406961,3360.41008338,1.15392140287e-11,2.64951905901e-18,0.580581592242,0.191163037831,6.87234446665,0.817569578459,7.62138197404,-11.1808059593,0.319085199828,0.0117691950018,0.510362262906,0,9.94814897126e-10,0.66276359964,15.0689032245,0.817569578459,0.599850739348,0.19034375802,0,1836.14463693,3.26588799407e-18,0.580581592242,0.191163037831,6.87234446665,15.96,1,2.97032258511,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,10.5276205654,3.29728696008,147.378056943,0.261595750614,0.0666501438241,0.912431892095,2,0.6,0.8,0.1,0.7,0.02,0.306493455567,1,-1,-1,98.6666666667,803.276243345,2304.43499408,25.2241527222,324.135749387,2808.79964076,-1.93267624127e-12,1.32218454935e-18,0.554173156163,0.404604154701,8.33999105398,-5.0843059824,2.30868160152,-12.645259579,0.278772289678,0.0127237578918,0.508017518027,0,9.97556259819e-10,0.326382249583,-1,,,,,,2.97450866021e-18,,,,-1,0,0,0,0,0,98.6666666667,False,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.869289178719,4.29309256739,93.1172894629,0.376997093046,0.0763814904695,0.367000810484,2,0.6,0.8,0.1,0.7,0.02,0.268875534015,1,77.9080368519,80.8,80.8,1949.71835963,1661.83263118,6.83589587361,313.302001681,3305.084885,-1.27897692437e-11,2.80130736316e-18,0.582645834097,0.179557002973,6.76172345662,0.819710559689,7.55612819471,-11.4542594013,0.323237350522,0.0116714378789,0.510362262906,0,9.97657068069e-10,0.681667182893,14.3724110556,0.819710559689,0.600829098042,0.178806590197,0,1852.5268283,3.37539241349e-18,0.582645834097,0.179557002973,6.76172345662,15.24,1,2.89196314812,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.846297599917,4.69559224052,101.984911402,0.0545356861846,0.0590873448558,0.926299247062,2,0.6,0.8,0.1,0.7,0.02,0.202088533638,1,84.0598313093,87,87,1898.15082099,1870.75437567,8.01454053947,336.918623811,3440.00111339,3.41060513165e-13,1.08962318335e-18,0.577427166062,0.210858038345,7.04038898413,0.770921570651,7.64658580764,-10.7748895455,0.312414801008,0.0119293915711,0.510362262906,0,9.95713733687e-10,0.631604840566,16.2179493928,0.770921570651,0.597972381435,0.210015247847,0,1806.5738322,3.03901868948e-18,0.577427166062,0.210858038345,7.04038898413,17.1,1,2.94016869068,0,0,0,98.6666666667,True,sensor,0.2,
case3,DE_seed_260927,0.1,1,0.855657687649,4.15802257403,97.4732658071,0.0972621335924,0.0301712064487,0.150294108408,2,0.6,0.8,0.1,0.7,0.02,0.34383650243,1,81.9929639101,85,85,1919.14445044,1803.22027747,7.58555098832,329.515733838,3400.43454505,-5.62749846722e-12,1.82877801444e-18,0.579102976891,0.200142824037,6.95473733168,0.810008648946,7.65036144971,-10.9804253892,0.315955253313,0.0118439324132,0.510362262906,0,9.97973259587e-10,0.648658505845,15.597889173,0.810008648946,0.599053063039,0.199282209202,0,1822.98516506,3.01381098897e-18,0.579102976891,0.200142824037,6.95473733168,16.5,1,3.0070360899,0,0,0,98.6666666667,True,sensor,0.2,
