cell,x_um,time_s,T_C,vapor_kg_m3,liquid_kg_m3,ice_kg_m3,ice_bulk
2,168.93125,158.4,7.66238018146,5.12336387324e-05,188.036210276,8.46111231306,0.00919686120984
2,170.34375,158.4,7.66238018146,5.10038071122e-05,188.035560576,8.48935181027,0.00922755631551
2,171.75625,158.4,7.66238018146,5.07811464631e-05,188.03466877,8.48792175108,0.00922600190335
2,173.16875,158.4,7.66238018146,5.05650527976e-05,188.03353662,8.45904970906,0.00919461924898
2,174.58125,158.4,7.66238018146,5.03557831333e-05,188.032163622,8.40151491302,0.00913208142719
2,175.99375,158.4,7.66238018146,5.01546403618e-05,188.030546482,8.30984569313,0.0090324409708
2,181.3875,158.4,7.66238018146,0.000135389228235,188.024567268,7.51232697099,0.00816557279455
2,190.7625,158.4,7.66238018146,0.000134751756198,188.016524781,6.33356947271,0.00688431464425
2,200.1375,158.4,7.66238018146,0.000134049058782,188.009080783,5.32396605523,0.00578691962525
2,209.5125,158.4,7.66238018146,0.000133286639652,188.002219934,4.46228594842,0.0048503108135
2,218.8875,158.4,7.66238018146,0.000132470543983,187.99592537,3.72470725077,0.0040485948378
2,228.2625,158.4,7.66238018146,0.00013160529034,187.990184732,3.09344753191,0.00336244296947
2,237.6375,158.4,7.66238018146,0.000130694468859,187.984988372,2.55436978878,0.00277648890084
2,247.0125,158.4,7.66238018146,0.00012974107322,187.980328359,2.09564967632,0.00227788008296
2,256.3875,158.4,7.66238018146,0.000128747663251,187.976197982,1.70712911968,0.00185557513008
2,265.7625,158.4,7.66238018146,0.000127716446914,187.972591501,1.37999927729,0.00149999921445
2,275.1375,158.4,7.66238018146,0.000126649326523,187.969504012,1.10663041003,0.00120285914134
2,284.5125,158.4,7.66238018146,0.000125547926661,187.966931364,0.880477819282,0.000957041107915
2,293.8875,158.4,7.66238018146,0.000124413606604,187.964870123,0.69605487872,0.000756581389913
2,303.2625,158.4,7.66238018146,0.000123247444754,187.963317635,0.549032833329,0.000596774818836
2,312.6375,158.4,7.66238018146,0.000122050137498,187.96227236,0.436736701053,0.000474713805492
2,322.0125,158.4,7.66238018146,0.000120821423402,187.961735761,0.360850955015,0.00039222929893
3,4.6875,158.4,9.53236390319,1.63317553172e-07,0,0,0
3,14.0625,158.4,9.53236390319,4.89952659529e-07,0,0,0
3,23.4375,158.4,9.53236390319,8.16587765927e-07,0,0,0
3,32.8125,158.4,9.53236390319,1.14322287239e-06,0,0,0
3,42.1875,158.4,9.53236390319,1.46985797895e-06,0,0,0
3,51.5625,158.4,9.53236390319,1.79649308563e-06,0,0,0
3,60.9375,158.4,9.53236390319,2.12312819246e-06,0,0,0
3,70.3125,158.4,9.53236390319,2.44976329946e-06,0,0,0
3,79.6875,158.4,9.53236390319,2.77639840666e-06,0,0,0
3,89.0625,158.4,9.53236390319,3.10303351409e-06,0,0,0
3,98.4375,158.4,9.53236390319,3.42966862177e-06,0,0,0
3,107.8125,158.4,9.53236390319,3.75630372974e-06,0,0,0
3,117.1875,158.4,9.53236390319,4.08293883802e-06,0,0,0
3,126.5625,158.4,9.53236390319,4.40957394663e-06,0,0,0
3,135.9375,158.4,9.53236390319,4.7362090556e-06,0,0,0
3,145.3125,158.4,9.53236390319,5.06284416496e-06,0,0,0
3,150.283333333,158.4,9.53236390319,2.5723157037e-06,0,0,0
3,150.85,158.4,9.53236390319,2.60053478736e-06,0,0,0
3,151.416666667,158.4,9.53236390319,2.62875387102e-06,0,0,0
3,151.983333333,158.4,9.53236390319,2.65697295469e-06,0,0,0
3,152.55,158.4,9.53236390319,2.68519203835e-06,0,0,0
3,153.116666667,158.4,9.53236390319,2.71341112202e-06,0,0,0
3,153.9,158.4,9.53236390319,0,418.802781266,4.34734962073,0.00472538002253
3,154.9,158.4,9.53236390319,0,428.836256533,4.8836754824,0.00530834291565
3,155.9,158.4,9.53236390319,0,439.026796005,5.44981220369,0.00592370891706
3,156.9,158.4,9.53236390319,0,449.435966038,6.05118054446,0.00657737015702
3,157.9,158.4,9.53236390319,0,460.062816066,6.6894326225,0.00727112241576
3,158.9,158.4,9.53236390319,0,470.906534041,7.36662415509,0.00800720016858
3,159.9,158.4,9.53236390319,0,481.966573165,8.08559297269,0.00878868801379
3,160.9,158.4,9.53236390319,0,493.242789389,8.84959519037,0.00961912520692
3,161.9,158.4,9.53236390319,0,504.735586672,9.65727232933,0.0104970351406
3,162.9,158.4,9.53236390319,0,516.4460889,10.5108817524,0.01142487147
3,163.9,158.4,9.53236390319,0,528.376315575,11.4142685316,0.0124068136213
3,164.9,158.4,9.53236390319,0,540.5311018,12.609596585,0.0137060832445
3,166.10625,158.4,9.53236390319,5.79880729764e-05,190.315339584,3.57101371312,0.00388153664469
3,167.51875,158.4,9.53236390319,5.76905737815e-05,190.346466882,3.83357457477,0.00416692888562
3,168.93125,158.4,9.53236390319,5.74649427606e-05,190.346090617,3.86742801166,0.00420372609963
3,170.34375,158.4,9.53236390319,5.72444185457e-05,190.345488794,3.88192438434,0.00421948302646
3,171.75625,158.4,9.53236390319,5.70276714195e-05,190.344665521,3.88174441044,0.00421928740266
3,173.16875,158.4,9.53236390319,5.68143662377e-05,190.343621867,3.86801525937,0.00420436441235
3,174.58125,158.4,9.53236390319,5.66046495376e-05,190.342357454,3.84012549196,0.00417404944778
3,175.99375,158.4,9.53236390319,5.63992542154e-05,190.340870125,3.79532007045,0.00412534790266
3,181.3875,158.4,9.53236390319,0.000151141533625,190.335406103,3.40057940827,0.00369628196551
3,190.7625,158.4,9.53236390319,0.000150391748065,190.328070887,2.82084234256,0.00306613298104
3,200.1375,158.4,9.53236390319,0.000149592367894,190.321261839,2.32691862068,0.00252925937031
3,209.5125,158.4,9.53236390319,0.000148746366326,190.314970638,1.90844096888,0.00207439235748
3,218.8875,158.4,9.53236390319,0.000147857008598,190.30918787,1.5538130304,0.00168892720696
3,228.2625,158.4,9.53236390319,0.000146926779699,190.303906545,1.25421891001,0.00136328142392
3,237.6375,158.4,9.53236390319,0.000145957732558,190.299120954,1.0023579521,0.00108951951316
3,247.0125,158.4,9.53236390319,0.000144951636375,190.294826195,0.791907614352,0.000860769146034
3,256.3875,158.4,9.53236390319,0.000143910036372,190.291017983,0.617312199087,0.000670991520746
3,265.7625,158.4,9.53236390319,0.000142834282013,190.287692565,0.473688205521,0.000514878484262
3,275.1375,158.4,9.53236390319,0.000141725545281,190.28484667,0.356766442079,0.000387789610955
3,284.5125,158.4,9.53236390319,0.000140584835722,190.282477467,0.262845744274,0.000285701895951
3,293.8875,158.4,9.53236390319,0.000139413012332,190.280582539,0.188758471583,0.00020517225172
3,303.2625,158.4,9.53236390319,0.000138210787049,190.279159877,0.131869240597,0.000143336131084
3,312.6375,158.4,9.53236390319,0.00013697869883,190.278207988,0.0901935600857,9.80364783541e-05
3,322.0125,158.4,9.53236390319,0.000135716916421,190.277726613,0.0632224434396,6.87200472169e-05
4,4.6875,158.4,7.66237936606,1.63127547543e-07,0,0,0
4,14.0625,158.4,7.66237936606,4.89382642651e-07,0,0,0
4,23.4375,158.4,7.66237936606,8.1563773783e-07,0,0,0
4,32.8125,158.4,7.66237936606,1.14189283312e-06,0,0,0
4,42.1875,158.4,7.66237936606,1.46814792858e-06,0,0,0
4,51.5625,158.4,7.66237936606,1.79440302425e-06,0,0,0
4,60.9375,158.4,7.66237936606,2.12065812017e-06,0,0,0
4,70.3125,158.4,7.66237936606,2.44691321639e-06,0,0,0
4,79.6875,158.4,7.66237936606,2.77316831296e-06,0,0,0
4,89.0625,158.4,7.66237936606,3.09942340993e-06,0,0,0
4,98.4375,158.4,7.66237936606,3.42567850734e-06,0,0,0
4,107.8125,158.4,7.66237936606,3.75193360524e-06,0,0,0
4,117.1875,158.4,7.66237936606,4.07818870367e-06,0,0,0
4,126.5625,158.4,7.66237936606,4.40444380268e-06,0,0,0
4,135.9375,158.4,7.66237936606,4.73069890231e-06,0,0,0
4,145.3125,158.4,7.66237936606,5.05695400263e-06,0,0,0
4,150.283333333,158.4,7.66237936606,2.56932304699e-06,0,0,0
4,150.85,158.4,7.66237936606,2.59750930044e-06,0,0,0
4,151.416666667,158.4,7.66237936606,2.6256955539e-06,0,0,0
4,151.983333333,158.4,7.66237936606,2.65388180736e-06,0,0,0
4,152.55,158.4,7.66237936606,2.68206806082e-06,0,0,0
4,153.116666667,158.4,7.66237936606,2.71025431429e-06,0,0,0
4,153.9,158.4,7.66237936606,0,414.264694576,10.114118798,0.0109936073891
4,154.9,158.4,7.66237936606,0,424.771689377,11.3269913982,0.0123119471719
4,155.9,158.4,7.66237936606,0,435.460943663,12.6062967374,0.0137024964537
4,156.9,158.4,7.66237936606,0,446.392918826,13.9641287671,0.0151784008338
4,157.9,158.4,7.66237936606,0,457.56620366,15.4044484851,0.0167439657446
4,158.9,158.4,7.66237936606,0,468.979506313,16.9320730541,0.0184044272327
4,159.9,158.4,7.66237936606,0,480.631816588,18.5534308226,0.0201667726333
4,160.9,158.4,7.66237936606,0,492.522582411,20.2758415255,0.0220389581799
4,161.9,158.4,7.66237936606,0,504.651895374,22.0975387531,0.024019063862
4,162.9,158.4,7.66237936606,0,517.02071533,24.0239998484,0.0261130433135
4,163.9,158.4,7.66237936606,0,529.631096638,26.0639182625,0.0283303459375
4,164.9,158.4,7.66237936606,0,542.421381349,28.7394457274,0.0312385279646
4,166.10625,158.4,7.66237936606,5.18306713555e-05,188.052433786,7.84334532903,0.00852537535764
4,167.51875,158.4,7.66237936606,5.1473022461e-05,188.03660998,8.39393340095,0.0091238406532
4,168.93125,158.4,7.66237936606,5.12336361032e-05,188.036208952,8.46111492127,0.00919686404485
4,170.34375,158.4,7.66237936606,5.10038044787e-05,188.035559251,8.48935442414,0.00922755915668
4,171.75625,158.4,7.66237936606,5.07811438269e-05,188.034667445,8.48792436317,0.00922600474258
4,173.16875,158.4,7.66237936606,5.05650501601e-05,188.033535296,8.45905231237,0.00919462207866
4,174.58125,158.4,7.66237936606,5.0355780496e-05,188.032162297,8.40151750026,0.00913208423941
4,175.99375,158.4,7.66237936606,5.01546377264e-05,188.030545157,8.30984825581,0.00903244375632
4,181.3875,158.4,7.66237936606,0.000135389221681,188.024565943,7.51232933517,0.00816557536432
4,190.7625,158.4,7.66237936606,0.000134751749697,188.016523455,6.33357152682,0.00688431687698
4,200.1375,158.4,7.66237936606,0.00013404905233,188.009079457,5.32396782696,0.00578692155104
4,209.5125,158.4,7.66237936606,0.000133286633247,188.002218608,4.46228745631,0.00485031245251
4,218.8875,158.4,7.66237936606,0.000132470537622,187.995924044,3.72470852046,0.0040485962179
4,228.2625,158.4,7.66237936606,0.000131605284017,187.990183405,3.09344859457,0.00336244412453
4,237.6375,158.4,7.66237936606,0.000130694462569,187.984987046,2.55437067434,0.00277648986341
4,247.0125,158.4,7.66237936606,0.000129741066959,187.980327032,2.09565041155,0.00227788088211
4,256.3875,158.4,7.66237936606,0.000128747657015,187.976196654,1.7071297279,0.0018555757912
4,265.7625,158.4,7.66237936606,0.0001277164407,187.972590173,1.37999977875,0.00149999975951
4,275.1375,158.4,7.66237936606,0.000126649320329,187.969502685,1.10663082224,0.00120285958939
4,284.5125,158.4,7.66237936606,0.000125547920485,187.966930037,0.880478157501,0.000957041475545
4,293.8875,158.4,7.66237936606,0.000124413600444,187.964868795,0.696055156329,0.000756581691662
4,303.2625,158.4,7.66237936606,0.000123247438609,187.963316307,0.549033062304,0.000596775067721
4,312.6375,158.4,7.66237936606,0.000122050131368,187.962271033,0.436736892568,0.000474714013661
4,322.0125,158.4,7.66237936606,0.000120821417285,187.961734433,0.360851120993,0.00039222947934
5,4.6875,158.4,2.40576111744,1.59472934045e-07,0,0,0
5,14.0625,158.4,2.40576111744,4.78418802688e-07,0,0,0
5,23.4375,158.4,2.40576111744,7.97364672987e-07,0,0,0
5,32.8125,158.4,2.40576111744,1.11631054604e-06,0,0,0
5,42.1875,158.4,2.40576111744,1.43525642297e-06,0,0,0
5,51.5625,158.4,2.40576111744,1.75420230485e-06,0,0,0
5,60.9375,158.4,2.40576111744,2.07314819281e-06,0,0,0
5,70.3125,158.4,2.40576111744,2.39209408794e-06,0,0,0
5,79.6875,158.4,2.40576111744,2.71103999136e-06,0,0,0
5,89.0625,158.4,2.40576111744,3.02998590415e-06,0,0,0
5,98.4375,158.4,2.40576111744,3.34893182743e-06,0,0,0
5,107.8125,158.4,2.40576111744,3.6678777623e-06,0,0,0
5,117.1875,158.4,2.40576111744,3.98682370986e-06,0,0,0
5,126.5625,158.4,2.40576111744,4.30576967121e-06,0,0,0
5,135.9375,158.4,2.40576111744,4.62471564747e-06,0,0,0
5,145.3125,158.4,2.40576111744,4.94366163974e-06,0,0,0
5,150.283333333,158.4,2.40576111744,2.51176180691e-06,0,0,0
5,150.85,158.4,2.40576111744,2.53931660389e-06,0,0,0
5,151.416666667,158.4,2.40576111744,2.56687140092e-06,0,0,0
5,151.983333333,158.4,2.40576111744,2.59442619799e-06,0,0,0
5,152.55,158.4,2.40576111744,2.62198099511e-06,0,0,0
