case,candidate,stage,seed,noise_T_K,noise_V_V,initial_shift_K,G_factor,G_EP_factor,h_factor,first_success_s,stop_s,elapsed_s,E_aux_J,E_gen_J,E_phase_J,E_loss_J,E_sensible_J,energy_residual_J,water_residual_kg,min_voltage_V,max_ice_bulk,dTmax_K,final_min_T_C,final_max_T_C,final_left_EP_C,min_gas_porosity,max_j_over_jlim,min_kappa_S_m,min_inventory,max_iteration_error_K,max_power_W_cm2,charge_at_success_C_cm2,post_min_T_C,post_min_voltage_V,post_max_ice_bulk,post_energy_J,first_success_energy_J,max_water_residual_kg,first_min_voltage_V,first_max_ice_bulk,first_dTmax_K,charge_at_stop_C_cm2,physical_hold_completed,physical_hold_s,observer_max_temperature_error_K,observer_max_ice_error,post_max_iteration_error_K,startup_window_end_s,feasible,shutdown_mode,sensor_stop_margin_C
case2,8,training,2004,0.2,0.005,0,1.2,1,1.2,75.7533190608,81,81,337.66353579,1624.79325544,-2.00400447293,494.632276688,1465.82051006,5.17275111633e-12,3.78852765132e-17,0.604634663002,0.090782244859,7.73948060744,0.537514823286,8.27655992012,-4.83697048247,0.340460687954,0.0116035371481,0.643964944403,0,8.76489991697e-10,0.162622081634,13.7259957182,0.537514823286,0.614487061987,0.0903150735971,0,337.6056157,3.90789831051e-17,0.604634663002,0.090782244859,7.7090050135,15.3,1,5.2466809392,0.691546792292,0.00058499912778,0,98.6666666667,True,sensor,0.2
case2,8,training,2005,0.2,0.005,1,1,0.8,1,64.5429865241,69.2,69.2,225.751462302,1240.50911001,-1.94295039639,355.149054265,1109.16856765,-2.03499439522e-11,3.59548545451e-18,0.609499277155,0.065635958404,8.33495116347,0.721113176093,9.05606433957,-5.5130756637,0.358534867244,0.0111624679125,0.65677811593,0,7.82677034294e-10,0.131309944805,10.3628959572,0.721113176093,0.615563083863,0.0652298925428,0,225.751462302,8.21852351798e-18,0.609499277155,0.065635958404,7.92960671328,11.76,1,4.6570134759,0.800297646891,0.00062660071387,0,98.6666666667,True,sensor,0.2
case2,9,training,2000,0.2,0.005,-1,1,1.2,1.2,87.0959589124,95,95,451.673397767,2077.34874929,-2.18188365802,577.972666748,1948.86759665,-1.13686837722e-13,-2.71343277708e-17,0.598890872154,0.130961956178,9.10326867151,0.696019916962,9.6455658232,-3.7794776758,0.318699386591,0.0121720469079,0.637477683445,0,6.59246879309e-10,0.198860293237,17.1287876737,0.696019916962,0.612584342432,0.12959233135,0,443.250793971,2.99098853324e-17,0.598890872154,0.130961956178,9.10326867151,19.5,1,7.90404108763,0.705465299182,0.00150992858845,0,98.6666666667,True,sensor,0.2
case2,9,training,2001,0.2,0.005,0,1,1.2,1,80.1541061282,87.2,87.2,313.946789825,1822.295423,-2.4381964917,447.416218656,1686.38779768,1.16529008665e-11,1.13071444569e-17,0.602154659465,0.106482294361,9.07014615905,0.721393989927,9.77342346015,-3.89790960059,0.331561238788,0.0118416617054,0.650357084479,0,5.63629143358e-10,0.189353623636,15.0462318385,0.721393989927,0.614415339884,0.105494338717,0,313.691170187,3.31483972216e-17,0.602154659465,0.106482294361,9.05116115582,17.16,1,7.04589387179,0.6862813779,0.000698046865528,0,98.6666666667,True,sensor,0.2
case2,9,training,2002,0.2,0.005,1,0.8,1,0.8,68.9318041325,73.8,73.8,213.590792009,1386.7383361,-2.23261903526,304.951689615,1293.14481946,-1.19939613796e-11,1.39395873316e-17,0.606979383299,0.0778484517957,10.4224019724,0.64845087893,11.0708528514,-4.77586683243,0.352029813791,0.0113283727441,0.663524932767,0,4.68356908812e-10,0.205094580605,11.6795412397,0.64845087893,0.61514494047,0.0773984370776,0,213.590792009,1.39395873316e-17,0.606979383299,0.0778484517957,9.9926097333,13.14,1,4.86819586754,0.77242895694,0.00035280727918,0,98.6666666667,True,sensor,0.2
case2,9,training,2003,0.2,0.005,-1,1,1,1,81.8263421535,88.8,88.8,329.962725545,1877.11964754,-1.98115498225,449.393225107,1755.70799299,-5.68434188608e-12,4.35524012687e-18,0.600244462709,0.116646442076,8.98148836287,0.722975383985,9.68195450893,-4.76552008949,0.328137120142,0.0119104962365,0.639469177779,0,5.57072610263e-10,0.200365073803,15.5479026461,0.722975383985,0.61337386758,0.115550609487,0,329.688811099,3.19091541384e-17,0.600244462709,0.116646442076,8.97092734874,17.64,1,6.97365784645,0.66705755134,0.000619716242592,0,98.6666666667,True,sensor,0.2
case2,9,training,2004,0.2,0.005,0,1.2,1,1.2,76.3731580734,81,81,331.797625874,1624.8959167,-1.80487284404,495.949855315,1458.93881442,4.14956957684e-12,3.52105497536e-17,0.603765336436,0.0950744041955,7.67529493507,0.482916829653,8.15821176472,-4.84918083779,0.340629870913,0.0116042479279,0.649297498193,0,6.32901731024e-10,0.190945220722,13.911947422,0.482916829653,0.614009244051,0.0946870121162,0,331.516058934,3.63245674859e-17,0.603765336436,0.0950744041955,7.63606149939,15.3,1,4.62684192658,0.691561299963,0.000580939671661,0,98.6666666667,True,sensor,0.2
case2,9,training,2005,0.2,0.005,1,1,0.8,1,64.8322516799,69.2,69.2,229.450865999,1240.37928545,-1.87086503034,356.766390383,1111.19289603,-1.15960574476e-11,3.2924509473e-18,0.609116900743,0.0682984289243,8.27580732696,0.683348522019,8.95915584898,-5.47875851971,0.358651736741,0.0111629663324,0.662848748044,0,4.47781367541e-10,0.190984511071,10.449675504,0.683348522019,0.615265842876,0.0679232996629,0,229.450865999,8.34483307108e-18,0.609116900743,0.0682984289243,7.88851617257,11.76,1,4.3677483201,0.800227115768,0.000586649524133,0,98.6666666667,True,sensor,0.2
case2,10,training,2000,0.2,0.005,-1,1,1.2,1.2,90.5370258927,95.6,95.6,391.605571782,2098.87747346,-1.87455293198,574.690311334,1913.91818097,2.6147972676e-12,-1.88466863643e-17,0.598871453489,0.135750916964,9.25049526882,0.462865478481,9.4535410142,-3.90551495432,0.316638872639,0.0122091808508,0.628053947546,0,4.83915130189e-10,0.172533512559,18.1611077678,0.462865478481,0.611216015612,0.135171359451,0,391.463757961,3.0756105128e-17,0.598871453489,0.135750916964,9.25049526882,19.68,1,5.06297410727,0.705459178947,0.00176104592866,0,98.6666666667,True,sensor,0.2
case2,10,training,2001,0.2,0.005,0,1,1.2,1,80.8841895819,87.4,87.4,284.903583123,1830.02708626,-2.34993243381,443.950133129,1668.63060382,2.27373675443e-13,1.14101436632e-17,0.602263453828,0.107059972587,9.12538242869,0.662882732258,9.75148105568,-3.96903497211,0.330485989577,0.0118544317004,0.640591202005,0,3.90599552702e-10,0.143354866317,15.2652568746,0.662882732258,0.613989877697,0.106218128824,0,284.903583123,3.39902802085e-17,0.602263453828,0.107059972587,9.12410185698,17.22,1,6.51581041813,0.68626195479,0.000683640421843,0,98.6666666667,True,sensor,0.2
case2,10,training,2002,0.2,0.005,1,0.8,1,0.8,69.3999711633,74,74,184.003811423,1394.08557132,-2.17380080461,302.444076168,1273.47150577,-2.78532752418e-12,1.46153163356e-17,0.606824544429,0.0774920605321,10.4875775912,0.60202136528,11.0895989565,-4.86630170371,0.351131144666,0.0113389654482,0.653459112935,0,9.06329233885e-10,0.112587542469,11.819991349,0.60202136528,0.614894027403,0.0770999218086,0,184.003811423,1.46153163356e-17,0.606824544429,0.0774920605321,10.102642504,13.2,1,4.60002883673,0.772836486,0.000357088785709,0,98.6666666667,True,sensor,0.2
case2,10,training,2003,0.2,0.005,-1,1,1,1,83.2054829836,89.2,89.2,280.637850686,1892.17751707,-1.7138109433,445.256870975,1725.84468583,-7.56017470849e-12,5.93925950088e-18,0.599835608405,0.120771632365,9.02411187574,0.60795392061,9.59507087411,-4.90335329992,0.326357807304,0.0119347455001,0.629056043836,0,9.84284653782e-10,0.146066827731,15.9616448951,0.60795392061,0.612364769924,0.119970149491,0,280.637850686,3.12233962643e-17,0.599835608405,0.120771632365,9.02407710964,17.76,1,5.99451701641,0.667057547316,0.000612129574599,0,98.6666666667,True,sensor,0.2
case2,10,training,2004,0.2,0.005,0,1.2,1,1.2,77.9793335557,83.2,83.2,275.314956328,1697.38093975,-1.77310917116,504.361291408,1466.5614955,-2.10320649785e-12,3.19221645645e-17,0.603023458939,0.0999615214341,7.69917616669,0.524741338751,8.21825330863,-4.82539492109,0.336525206037,0.0116915968178,0.639621158269,0,4.62714311311e-10,0.143395813302,14.3938000667,0.524741338751,0.613711306747,0.0994615885712,0,275.314956328,3.81980688399e-17,0.603023458939,0.0999615214341,7.6886490302,15.96,1,5.2206664443,0.691470652694,0.000574304924641,0,98.6666666667,True,sensor,0.2
case2,10,training,2005,0.2,0.005,1,1,0.8,1,65.5141392112,70.8,70.8,183.716359011,1292.86324925,-1.88762505773,361.032786431,1113.65919678,-5.91171556152e-12,5.96175669595e-18,0.608434411545,0.0704030158567,8.41354868852,0.794043506994,9.20759219551,-5.51554479469,0.355741720469,0.0112193253887,0.652263350671,0,4.37351488358e-10,0.120564309768,10.6542417634,0.794043506994,0.61544583286,0.0698575461887,0,183.716359011,8.14967668003e-18,0.608434411545,0.0704030158567,7.98721629022,12.24,1,5.28586078882,0.800402387525,0.000586034358711,0,98.6666666667,True,sensor,0.2
case2,11,training,2000,0.2,0.005,-1,1,1.2,1.2,91.6706206799,96.4,96.4,370.010994082,2125.02162247,-1.63462205777,580.343492779,1913.05450172,4.54747350886e-13,-1.9416976707e-17,0.598207386535,0.141897764514,9.1718564216,0.435260063301,9.35284230323,-3.89765339445,0.315626282811,0.0122435273282,0.63203019805,0,8.76804406857e-10,0.165913361498,18.501186204,0.435260063301,0.610685729083,0.141368871772,0,369.892128079,2.97103921326e-17,0.598207386535,0.141897764514,9.1718564216,19.92,1,4.72937932015,0.705460273562,0.00180261436662,0,98.6666666667,True,sensor,0.2
case2,11,training,2001,0.2,0.005,0,1,1.2,1,81.4281755567,87.6,87.6,275.243664396,1836.7033291,-2.19624135131,445.563101126,1664.18765102,5.00222085975e-12,1.64229524077e-17,0.60158707074,0.110155926465,9.07711961792,0.630702120459,9.67922177621,-3.98423974228,0.330291946128,0.0118628217289,0.644749972783,0,8.84528006395e-10,0.140639971426,15.428452667,0.630702120459,0.613675730022,0.109375366664,0,275.242745149,3.48337894987e-17,0.60158707074,0.110155926465,9.074943324,17.28,1,6.17182444334,0.686265180533,0.000683857508176,0,98.6666666667,True,sensor,0.2
case2,11,training,2002,0.2,0.005,1,0.8,1,0.8,69.6453624129,74,74,182.626132409,1394.13993796,-2.09202676574,303.053834124,1271.62020948,-9.32232069317e-12,1.34988591485e-17,0.606480282096,0.079578833854,10.4489002988,0.573390726837,11.0222910257,-4.86992204482,0.351188978617,0.0113395023865,0.657710560201,0,6.60656418461e-10,0.113865753377,11.8936087239,0.573390726837,0.614649312248,0.079215916732,0,182.626132409,1.34988591485e-17,0.606480282096,0.079578833854,10.0820325833,13.2,1,4.35463758707,0.772752916883,0.000353168904089,0,98.6666666667,True,sensor,0.2
case2,11,training,2003,0.2,0.005,-1,1,1,1,83.3658642888,89.2,89.2,281.593238638,1892.11862707,-1.6209562214,446.399392618,1725.69151687,3.63797880709e-12,6.83806310187e-18,0.599379285144,0.122291418705,8.98331869843,0.595545614618,9.55065039612,-4.89330166609,0.326603529829,0.011933941252,0.63332286897,0,8.01071209366e-10,0.145904341892,16.0097592866,0.595545614618,0.612266123989,0.121517511497,0,281.591107361,3.17584500364e-17,0.599379285144,0.122291418705,8.9826269834,17.76,1,5.8341357112,0.667057549093,0.000609488373381,0,98.6666666667,True,sensor,0.2
case2,11,training,2004,0.2,0.005,0,1.2,1,1.2,78.0348531604,83.2,83.2,280.628932458,1697.21661307,-1.74363935167,505.909707757,1470.19219842,-6.30961949355e-12,2.68681561374e-17,0.60279578791,0.100686045779,7.67314722769,0.523855983245,8.19413680602,-4.80435323976,0.336762266094,0.0116907371589,0.643640244381,0,8.23746404421e-10,0.145506494363,14.4104559481,0.523855983245,0.61371231853,0.100188524173,0,280.628932458,3.55905626151e-17,0.60279578791,0.100686045779,7.65789888811,15.96,1,5.16514683962,0.691489210452,0.000573849111315,0,98.6666666667,True,sensor,0.2
case2,11,training,2005,0.2,0.005,1,1,0.8,1,65.4482650995,70.8,70.8,193.40720076,1292.63256001,-1.90498355495,362.517910546,1121.61686667,-2.07478478842e-11,4.87186246206e-18,0.608509112984,0.0703303900519,8.3889232857,0.810317947108,9.19924123281,-5.47440152779,0.355987590749,0.0112181413316,0.65649546647,0,7.34911687061e-10,0.119690052885,10.6344795299,0.810317947108,0.615568861297,0.0697669585873,0,193.40720076,8.08354034751e-18,0.608509112984,0.0703303900519,7.95195497543,12.24,1,5.35173490048,0.800338663279,0.000583828989224,0,98.6666666667,True,sensor,0.2
case2,12,training,2000,0.2,0.005,-1,1,1.2,1.2,92.991838026,-1,98.6666666667,342.222824519,2198.42780777,-1.56842343385,596.2030636,1942.87914526,-6.25277607469e-12,7.04622991898e-18,0.596616278591,0.150875430354,9.08956670617,0.525201096516,9.34355195884,-3.76601720779,0.312418677986,0.0123390330189,0.636969095139,0,6.19891693532e-10,0.17851648715,18.8975514078,,,,,341.736349849,3.08639832441e-17,0.596616278591,0.150875430354,9.08956670617,-1,0,0,0.70546306798,0.00183446932595,0,98.6666666667,False,sensor,0.2
case2,12,training,2001,0.2,0.005,0,1,1.2,1,82.3231770396,87.6,87.6,258.198453588,1837.29976666,-1.90786059625,445.669929952,1647.9204297,5.68434188608e-12,4.24248310094e-18,0.600662862536,0.11599581356,9.03623110371,0.541775783903,9.55752923807,-4.05213429311,0.330218898418,0.0118648333659,0.649891098099,0,5.27769827841e-10,0.18203667292,15.6969531119,0.541775783903,0.612911052395,0.115392623211,0,258.185997671,3.02194250526e-17,0.600662862536,0.11599581356,9.0342977538,17.28,1,5.27682296038,0.686265198469,0.000680656126904,0,98.6666666667,True,sensor,0.2
case2,12,training,2002,0.2,0.005,1,0.8,1,0.8,69.6840027213,74,74,186.233706846,1394.049771,-2.03780661006,304.159286752,1274.08638448,-7.73070496507e-12,1.41935616906e-17,0.606288124223,0.0813068380764,10.4070966333,0.57090622005,10.9780028533,-4.8495422851,0.35130097927,0.0113390146612,0.663094027402,0,4.36033431583e-10,0.19784204319,11.9052008164,0.57090622005,0.614534064932,0.0809409138243,0,186.233706846,1.41935616906e-17,0.606288124223,0.0813068380764,10.0358602659,13.2,1,4.31599727869,0.772458770834,0.000348987666006,0,98.6666666667,True,sensor,0.2
case2,12,training,2003,0.2,0.005,-1,1,1,1,83.8914817929,89.2,89.2,273.185766175,1892.48006906,-1.38142827626,447.148785343,1717.13562161,5.45696821064e-12,4.29452480522e-18,0.598695166113,0.12660645636,8.93244316061,0.544787392745,9.45806352825,-4.91461174445,0.326694791514,0.0119343683518,0.638960289304,0,5.17717424486e-10,0.191359556693,16.1674445379,0.544787392745,0.611786398837,0.125940144235,0,273.168906764,3.0750142016e-17,0.598695166113,0.12660645636,8.93089365381,17.76,1,5.30851820708,0.667057551159,0.000603011605433,0,98.6666666667,True,sensor,0.2
case2,12,training,2004,0.2,0.005,0,1.2,1,1.2,78.3956468344,83.2,83.2,278.153498972,1697.31319312,-1.59385206353,507.166129976,1466.70671005,1.54045665113e-11,2.53123260199e-17,0.60226285323,0.10398077423,7.63713282662,0.489073986562,8.12527038672,-4.80694233125,0.336877462148,0.0116909858218,0.648807404409,0,5.97056626361e-10,0.176657511029,14.5186940503,0.489073986562,0.613366867772,0.103535497551,0,278.10795511,3.47172377652e-17,0.60226285323,0.10398077423,7.61382810537,15.96,1,4.80435316563,0.691500035609,0.000570406599474,0,98.6666666667,True,sensor,0.2
case2,12,training,2005,0.2,0.005,1,1,0.8,1,65.5483783722,70.8,70.8,200.813460408,1292.43496199,-1.87280113229,364.207800332,1127.16782093,-1.97246663447e-11,5.61047519207e-18,0.608312140185,0.0720285062287,8.35222694098,0.801266303648,9.15349324463,-5.43490393688,0.356127819804,0.0112178067757,0.662369764545,0,4.15408152321e-10,0.180340115982,10.6645135117,0.801266303648,0.615443187886,0.0714686861619,0,200.813460408,8.08543770131e-18,0.608312140185,0.0720285062287,7.91484458894,12.24,1,5.25162162781,0.800281910263,0.000565762968786,0,98.6666666667,True,sensor,0.2
case2,7,fine_confirmation,2000,0.2,0.005,-1,1,1.2,1.2,83.0519594491,89.4,89.4,510.572316197,1897.53765197,-2.35608291165,537.389310294,1868.36457496,-1.20621734823e-10,5.78725435629e-17,0.600872952455,0.112559275192,9.22504839467,0.511514777022,9.73136654163,-4.17063341499,0.326261239616,0.0119436585146,0.628024369769,0,9.30242549657e-10,0.189870163498,15.9155878347,0.511514777022,0.612795694303,0.111855891517,0,502.872699083,5.78725435629e-17,0.600872952455,0.112559275192,9.20227440928,17.82,1,6.34804055095,0.710823273456,0.00121678385132,0,98.6666666667,True,sensor,0.2
case2,7,fine_confirmation,2001,0.2,0.005,0,1,1.2,1,77.8831165433,83.2,83.2,354.415176289,1693.99895948,-2.56317130596,422.52448098,1623.32648348,-1.51260337589e-10,1.62218329047e-17,0.60409511622,0.0934698300293,9.23007795198,0.530451833582,9.7548067042,-4.1792356275,0.336902756239,0.0116893291492,0.640550315099,0,9.9070973647e-10,0.159901555892,14.364934963,0.530451833582,0.614256680583,0.0929912288516,0,354.380839858,1.64936965995e-17,0.60409511622,0.0934698300293,9.20461947023,15.96,1,5.31688345671,0.689922810874,0.000671695105382,0,98.6666666667,True,sensor,0.2
case2,7,fine_confirmation,2002,0.2,0.005,1,0.8,1,0.8,68.108749336,73.8,73.8,222.10845749,1386.62064512,-2.67342403404,303.492877473,1302.56280111,1.03341335489e-10,1.69607166853e-17,0.608024312752,0.0703020450313,10.5411678423,0.742852789995,11.2840206323,-4.75656653121,0.351928972216,0.0113260306817,0.653410007234,0,9.92586457471e-10,0.125237730942,11.4326248008,0.742852789995,0.615876207697,0.069755368539,0,222.10845749,1.74364103885e-17,0.608024312752,0.0703020450313,10.039697006,13.14,1,5.691250664,0.778872463887,0.00035254313599,0,98.6666666667,True,sensor,0.2
case2,7,fine_confirmation,2003,0.2,0.005,-1,1,1,1,80.269847393,88.4,88.4,349.23645735,1864.00001122,-2.64530657719,445.17883321,1765.41232879,4.78053152619e-11,4.97247642367e-17,0.601898637615,0.105854435677,9.12748253343,0.820948468796,9.90335229747,-4.76108266283,0.328255737521,0.0118936061438,0.629031783708,0,9.47744993596e-10,0.163353006416,15.0809542179,0.820948468796,0.614209189757,0.104559767334,0,349.014980523,4.97247642367e-17,0.601898637615,0.105854435677,9.12257231451,17.52,1,8.13015260696,0.670600846923,0.000668978032245,0,98.6666666667,True,sensor,0.2
case2,7,fine_confirmation,2004,0.2,0.005,0,1.2,1,1.2,75.5264587283,81,81,332.088330088,1625.12193836,-2.24430676447,492.766866885,1462.1990948,-5.1443294069e-11,3.9996218143e-18,0.604852109559,0.0884090117927,7.78380122502,0.549592508571,8.33103056051,-4.8608439571,0.340160588268,0.0116036863576,0.639582209733,0,9.48745082496e-10,0.156535124387,13.6579376185,0.549592508571,0.614472939944,0.0879217135734,0,332.088330088,1.72092700333e-17,0.604852109559,0.0884090117927,7.75899660794,15.3,1,5.47354127169,0.697331775732,0.00058454143694,0,98.6666666667,True,sensor,0.2
case2,7,fine_confirmation,2005,0.2,0.005,1,1,0.8,1,64.5252854526,69.2,69.2,215.33815462,1240.83812194,-2.10032648575,353.453910394,1100.62203968,1.76783032657e-10,1.76993294153e-17,0.609432868215,0.0644169856357,8.36882810051,0.713922090951,9.08275019146,-5.55880196891,0.358254418702,0.0111631361768,0.652217764868,0,9.20081788536e-10,0.128504237762,10.3575856358,0.713922090951,0.615426772052,0.0640192690188,0,215.33815462,1.7729144975e-17,0.609432868215,0.0644169856357,7.9611664688,11.76,1,4.6747145474,0.802745434347,0.000650494727256,0,98.6666666667,True,sensor,0.2
case2,8,fine_confirmation,2000,0.2,0.005,-1,1,1.2,1.2,85.5948358476,92.2,92.2,486.757634034,1987.06940948,-2.53461250323,558.246483972,1913.04594704,-9.1063157015e-11,8.22193875483e-17,0.600546479555,0.117992030831,9.22058289511,0.570904784889,9.6936849338,-3.94835251756,0.322543211203,0.0120572056478,0.632208096663,0,9.64915258805e-10,0.188596213352,16.6784507543,0.570904784889,0.612848875651,0.11717353147,0,482.636512061,8.22193875483e-17,0.600546479555,0.117992030831,9.22058289511,18.66,1,6.60516415238,0.710823752009,0.00139512834355,0,98.6666666667,True,sensor,0.2
case2,8,fine_confirmation,2001,0.2,0.005,0,1,1.2,1,78.9252670348,87.2,87.2,339.417571419,1821.62266124,-3.05195930051,447.512743993,1710.47552937,-1.49668721861e-10,4.19049560677e-17,0.60349924812,0.0976603742916,9.15073676709,0.842734224189,9.96107723266,-3.80271798563,0.331605631922,0.0118384010767,0.644917372915,0,9.78447545208e-10,0.156759543769,14.6775801104,0.842734224189,0.615344694071,0.0964162105628,0,339.32711732,4.19049560677e-17,0.60349924812,0.0976603742916,9.13622987,17.16,1,8.27473296523,0.689924646725,0.000665416290232,0,98.6666666667,True,sensor,0.2
case2,8,fine_confirmation,2002,0.2,0.005,1,0.8,1,0.8,68.5760262966,73.8,73.8,217.534457099,1386.69854276,-2.55032266863,304.094897459,1297.58777974,1.17154286272e-10,1.61134126875e-17,0.607448793888,0.0731332835672,10.4850722248,0.691899647259,11.176971872,-4.76873662479,0.352010286276,0.0113271271031,0.657853903778,0,9.69101243697e-10,0.121831945551,11.572807889,0.691899647259,0.615508710293,0.0726465030859,0,217.534457099,1.76584007833e-17,0.607448793888,0.0731332835672,10.0309387926,13.14,1,5.22397370339,0.778833571597,0.000346945656883,0,98.6666666667,True,sensor,0.2
case2,8,fine_confirmation,2003,0.2,0.005,-1,1,1,1,80.9055238485,88.4,88.4,345.973491277,1863.92522175,-2.48304002931,446.379158047,1761.03651495,4.74642547488e-11,5.05601420106e-17,0.601369427253,0.108795882956,9.06856837195,0.768918091856,9.80411888728,-4.76836729955,0.328556513015,0.011893682124,0.633530099303,0,5.11823472493e-10,0.162346367751,15.2716571546,0.768918091856,0.613876092229,0.107647849898,0,345.88874994,5.05601420106e-17,0.601369427253,0.108795882956,9.06208493591,17.52,1,7.49447615147,0.670600847706,0.000652490312669,0,98.6666666667,True,sensor,0.2
case2,8,fine_confirmation,2004,0.2,0.005,0,1.2,1,1.2,75.7518934667,81,81,337.613971119,1624.86687115,-2.20598666539,494.604242168,1465.67061344,-5.35465005669e-11,2.8883145875e-18,0.604583802213,0.0893571662518,7.74099426081,0.537619031358,8.27813724752,-4.83788472402,0.340471386793,0.0116030006161,0.64382139344,0,9.63988000535e-10,0.162604695513,13.72556804,0.537619031358,0.614438875576,0.0888949105669,0,337.556423927,1.70119452379e-17,0.604583802213,0.0893571662518,7.71068232586,15.3,1,5.24810653329,0.697341702873,0.000585645671823,0,98.6666666667,True,sensor,0.2
case2,8,fine_confirmation,2005,0.2,0.005,1,1,0.8,1,64.5396053076,69.2,69.2,225.735919549,1240.56105843,-2.1163558609,355.127907266,1109.05271486,1.7115553419e-10,1.79608931894e-17,0.609458182248,0.0645102362223,8.33682211921,0.72169391143,9.05851603064,-5.51396804067,0.358544439167,0.0111620976167,0.656653164778,0,9.58766399606e-10,0.131310337595,10.3618815923,0.72169391143,0.615524639057,0.0641083840038,0,225.735919549,1.79809509296e-17,0.609458182248,0.0645102362223,7.93109812788,11.76,1,4.66039469242,0.80269969945,0.000641379657895,0,98.6666666667,True,sensor,0.2
case2,6,fine_confirmation,2000,0.2,0.005,-1,1,1.2,1.2,78.0500925064,84.6,84.6,604.6111476,1740.76048855,-2.26059802126,513.435080228,1829.6759579,-6.34372554487e-11,2.52684158319e-17,0.602208142725,0.101730980052,9.14693472544,0.558376884098,9.70531160954,-4.36794965356,0.334574852346,0.0117446029371,0.638015695844,0,8.89350815214e-10,0.226461818601,14.4150277519,0.558376884098,0.61367827398,0.100982972637,0,586.50308016,2.52684158319e-17,0.602208142725,0.101730980052,8.94871384323,16.38,1,6.54990749359,0.71082605072,0.000980375767954,0,98.6666666667,True,sensor,0.2
case2,6,fine_confirmation,2001,0.2,0.005,0,1,1.2,1,76.4584907353,81.2,81.2,408.416173138,1628.05822712,-2.52824526872,416.943666365,1617.00248863,-1.2772716218e-10,5.63243028606e-18,0.604675415765,0.0899094018308,9.12940331413,0.527340585032,9.65674389916,-4.20083940014,0.340831161178,0.0116084992699,0.650847654952,0,8.98968011143e-10,0.202717917315,13.9375472206,0.527340585032,0.614595278547,0.0894877612277,0,405.760769487,1.61256099619e-17,0.604675415765,0.0899094018308,9.08862063673,15.36,1,4.74150926471,0.68993557674,0.000711463186705,0,98.6666666667,True,sensor,0.2
case2,6,fine_confirmation,2002,0.2,0.005,1,0.8,1,0.8,67.8329853594,73.8,73.8,253.609179258,1385.44102597,-2.74755014244,307.459408158,1328.84324693,1.13118403533e-10,1.56298585186e-17,0.607962636402,0.0715643580595,10.4735162594,0.80083924606,11.2743555055,-4.64215701462,0.35270218657,0.0113221034784,0.663969765175,0,8.64122107203e-10,0.214131966147,11.3498956078,0.80083924606,0.616154120019,0.0709329995492,0,253.609179258,1.6776402316e-17,0.607962636402,0.0715643580595,9.93392757401,13.14,1,5.96701464057,0.778666695391,0.000345402062519,0,98.6666666667,True,sensor,0.2
case2,6,fine_confirmation,2003,0.2,0.005,-1,1,1,1,77.4049699545,84.2,84.2,428.431020449,1726.83789186,-2.43449185987,428.33384924,1724.50057121,2.25099938689e-11,2.05716520207e-17,0.60284723036,0.0986443090556,9.06981234138,0.6900786322,9.75874065598,-4.94046137186,0.335667914388,0.0117240428442,0.640025743533,0,8.96308804954e-10,0.216693665373,14.2214909863,0.6900786322,0.614367760008,0.0978020291998,0,425.42835872,2.05716520207e-17,0.60284723036,0.0986443090556,8.95571068175,16.26,1,6.79503004551,0.670600848681,0.000619986193952,0,98.6666666667,True,sensor,0.2
case2,6,fine_confirmation,2004,0.2,0.005,0,1.2,1,1.2,73.0155846775,78,78,413.025531881,1526.29568964,-2.34338939596,480.809591588,1456.16824054,-5.60476109968e-11,9.50357414292e-18,0.606131514149,0.0805187282811,7.74500640074,0.525575600012,8.26898072894,-4.88383142722,0.345732715868,0.0114863347513,0.649813123705,0,9.91006388062e-10,0.212116830889,12.9046754032,0.525575600012,0.615065534504,0.0801138769212,0,412.106064825,1.70791657726e-17,0.606131514149,0.0805187282811,7.65195611916,14.4,1,4.98441532254,0.697402977696,0.000597510269455,0,98.6666666667,True,sensor,0.2
case2,6,fine_confirmation,2005,0.2,0.005,1,1,0.8,1,63.7611059546,68.4,68.4,270.107419184,1213.5479058,-2.27290163106,355.117938966,1126.26448438,1.8661694412e-10,1.67205659041e-17,0.610296062455,0.0615755178536,8.27391282266,0.737630367915,9.01154319058,-5.41605734846,0.360407517167,0.0111311136381,0.663348902148,0,9.73272129556e-10,0.204043657755,10.1283317864,0.737630367915,0.615922935047,0.061184931316,0,270.107419184,1.67205659041e-17,0.610296062455,0.0615755178536,7.84701036949,11.52,1,4.63889404536,0.802627837199,0.000655328213564,0,98.6666666667,True,sensor,0.2
case2,5,fine_confirmation,2000,0.2,0.005,-1,1,1.2,1.2,75.3458054602,82.6,82.6,628.078220607,1676.73240407,-2.30832942465,498.021504588,1804.48079066,-5.95719029661e-11,1.02874523136e-17,0.603504813246,0.0940523831584,9.26750174178,0.537872965677,9.80537470745,-4.50825835332,0.337055176719,0.0116681724181,0.632598786239,0,9.6777874603e-10,0.216771141279,13.6037416381,0.537872965677,0.613969308281,0.0933189985014,0,605.815764378,1.71734913616e-17,0.603504813246,0.0940523831584,8.9149084954,15.78,1,7.25419453979,0.710824656254,0.000972695710799,0,98.6666666667,True,sensor,0.2
