time_s,feasible,energy_J,q1_W_cm2,q2_W_cm2,q3_W_cm2,q4_W_cm2,q5_W_cm2,T1_C,T2_C,T3_C,T4_C,T5_C,TEL_C,TER_C,max_mirror_q_difference
284.0,1,7230.355676785283,0.47351400559765544,0.023750126918519507,0.023831689444457134,0.0237501269185077,0.4735140055976606,1.00000000458067e-06,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,1.00000000458067e-06,-5.603447561275992,-5.603447561275921,1.1806527977498149e-14
285.0,1,7237.416884109356,0.47234126552604483,0.023671329156367667,0.023752618931226082,0.02367132915636793,0.47234126552604344,1.00000000458067e-06,1.0000000010279564e-06,1.0000000010279564e-06,1.00000000458067e-06,1.0000000010279564e-06,-5.584858899236387,-5.584858899236366,1.3877787807814457e-15
286.0,1,7244.456748970878,0.4711753701179998,0.02359299172419429,0.023674010437414787,0.023592991724201838,0.47117537011799027,1.0000000010279564e-06,1.0000000010279564e-06,9.99999993922529e-07,9.999999974752427e-07,9.999999974752427e-07,-5.566378724777962,-5.566378724778037,9.547918011776346e-15
287.0,1,7251.475463177981,0.4700162599946698,0.023515110609488486,0.023595859931475338,0.023515110609492074,0.4700162599946625,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,9.999999974752427e-07,-5.548006096954335,-5.548006096954342,7.271960811294775e-15
288.0,1,7258.473216330511,0.46886387646146205,0.023437681846785612,0.02351816342941203,0.02343768184678384,0.46886387646146066,1.0000000010279564e-06,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.99999993922529e-07,-5.529740085652058,-5.529740085652033,1.7728873924482969e-15
289.0,1,7265.450195851028,0.4677181614982041,0.023360701517005644,0.02344091699394725,0.023360701517004392,0.4677181614982023,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,9.99999993922529e-07,9.999999974752427e-07,-5.5115797714369315,-5.511579771436832,1.8318679906315083e-15
290.0,1,7272.406587016214,0.466579057749504,0.023284165746741404,0.023364116733877897,0.023284165746744166,0.46657905774950686,1.00000000458067e-06,1.0000000010279564e-06,1.0000000010279564e-06,1.00000000458067e-06,1.0000000010279564e-06,-5.493524245400678,-5.493524245400678,2.886579864025407e-15
291.0,1,7279.342572987405,0.4654465085152849,0.023208070707597298,0.023287758803372704,0.02320807070758138,0.4654465085152916,1.00000000458067e-06,1.00000000458067e-06,1.0000000010279564e-06,9.999999974752427e-07,9.999999974752427e-07,-5.47557260901263,-5.475572609012563,1.5917822615563182e-14
292.0,1,7286.258334840579,0.46432045774150144,0.02313241261545807,0.023211839401231657,0.023132412615454054,0.46432045774150255,1.00000000458067e-06,1.0000000010279564e-06,1.00000000458067e-06,1.00000000458067e-06,1.00000000458067e-06,-5.457723973971152,-5.45772397397117,4.017619570362285e-15
293.0,1,7293.154051595133,0.46320085001090494,0.02305718772989191,0.023136354770306,0.02305718772988972,0.4632008500109027,1.00000000458067e-06,1.0000000010279564e-06,1.00000000458067e-06,1.0000000010279564e-06,9.999999974752427e-07,-5.439977462060451,-5.439977462060451,2.220446049250313e-15
294.0,1,7300.029900244193,0.4620876305341359,0.022982392353472,0.02306130119677676,0.022982392353479944,0.46208763053413443,1.00000000458067e-06,9.999999974752427e-07,1.00000000458067e-06,1.0000000010279564e-06,1.00000000458067e-06,-5.422332205007237,-5.422332205007166,7.945033519973776e-15
295.0,1,7306.88605578154,0.46098074514081405,0.022908022831145392,0.02298667500951886,0.022908022831137523,0.46098074514081316,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,1.00000000458067e-06,-5.404787344340978,-5.4047873443409955,7.868705687030797e-15
296.0,1,7313.7226912311735,0.4598801402708704,0.02283407554960751,0.02291247257947455,0.02283407554960574,0.45988014027087065,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,1.00000000458067e-06,-5.387342031257596,-5.387342031257614,1.7694179454963432e-15
297.0,1,7320.539977673832,0.45878576296598417,0.022760546936720225,0.022838690319020614,0.02276054693671314,0.4587857629659836,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,1.00000000458067e-06,1.0000000010279564e-06,-5.369995426482927,-5.3699954264828555,7.08461067588928e-15
298.0,1,7327.338084273886,0.4576975608611337,0.022687433460850497,0.022765324681383564,0.022687433460854917,0.4576975608611311,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,1.00000000458067e-06,-5.352746700139846,-5.352746700139736,4.4200754167889045e-15
299.0,1,7334.117178307609,0.45661548217641473,0.022614731630362542,0.02269237216003853,0.02261473163037169,0.45661548217640563,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,1.00000000458067e-06,1.0000000010279564e-06,-5.335595031618752,-5.33559503161867,9.14893161230168e-15
300.0,1,7340.877425187231,0.45553947570880043,0.022542437992967675,0.022619829288094914,0.022542437992970163,0.45553947570879755,1.0000000010279564e-06,1.0000000010279564e-06,1.0000000010279564e-06,9.999999974752427e-07,1.0000000010279564e-06,-5.318539609447264,-5.31853960944731,2.886579864025407e-15
