mode,dt,scale,q1,q2,q3,q4,q5,th_s,horizon_s,E_J,min_T_C,min_V,ice,constraint_min
C,0.2,1,0.3299791378039011,0.24679719501842823,0.09385454482370942,0.24679719501842823,0.3299791378039011,70.85376162825435,84.30347342420357,2209.587328597286,-8.837238540419856,0.5544434738214139,0.3371603572741111,-0.8838238540419855
C,0.2,1,0.5447110996874788,0.8564204818293268,0.564306644963659,0.8564204818293268,0.5447110996874788,19.884381917135187,20.283821157626704,1673.5539953228551,-12.633094774569088,0.6429819165978574,0.018561349633628727,-1.2634094774569087
C,0.2,1,0.371680355126483,0.8671123928374871,0.702450127317209,0.8671123928374871,0.371680355126483,25.597417524782596,42.85530957619562,2035.0174897972079,-13.49143248277007,0.5876381783365889,0.09352245037214485,-1.349243248277007
C,0.2,1,0.9950453556206614,0.8457839142875884,0.046463774994189855,0.8457839142875884,0.9950453556206614,55.09697755895954,57.66254687080402,5135.206787904521,9.017377859389885,0.6413271085240043,0.023459221255473058,0.025655693118444844
C,0.2,1,0.6839624028659048,0.3448399743502509,0.14209379346078121,0.3448399743502509,0.6839624028659048,15.37876661581041,94.38654900612731,845.7162648296231,-13.47577081896747,0.5063662509280218,0.5432537841116654,-1.347677081896747
C,0.2,1,0.8036787717281682,0.9566162213879136,0.22457977774410998,0.9566162213879136,0.8036787717281682,34.64034604165187,39.14898811044513,3243.349415221744,-3.442368620985877,0.6292197074489848,0.03024762535797823,-0.3443368620985877
C,0.2,1,0.6484405031954357,0.08169337385848352,0.36146239772517713,0.08169337385848352,0.6484405031954357,8.347529855796596,21.768799461672433,380.17367079077405,-26.01025201359167,0.6014843080639185,0.03541971890320202,-2.6011252013591672
C,0.2,1,0.5681635202067441,0.7482897821573757,0.7625281438065015,0.7482897821573757,0.5681635202067441,28.26836925422991,56.964773708650654,2399.585081255583,-11.594096802236406,0.5686227272610986,0.15697855980790978,-1.1595096802236404
C,0.2,1,0.20626981246143872,0.0816140908028627,0.02056079597081184,0.0816140908028627,0.20626981246143872,60.708476348048166,65.12756521962632,905.0550215125082,-15.830114134042732,0.5287841813141543,0.3015198163845462,-1.5831114134042732
C,0.2,1,0.896115487475924,0.4247121302708511,0.0652428101540643,0.4247121302708511,0.896115487475924,17.583816162490372,47.37636177397429,1189.939940131803,-19.023936498736802,0.5549256788063773,0.15792449060838795,-1.9024936498736804
C,0.2,1,0.6399881941149695,0.5705179787583414,0.03973139388294877,0.5705179787583414,0.6399881941149695,24.26199348573878,42.18652341775696,1492.563714524128,-17.498299583962552,0.5743563334717638,0.10964560452699053,-1.7499299583962553
C,0.2,1,0.7694525908518991,0.7136298097031948,0.4499043093957896,0.7136298097031948,0.7694525908518991,7.246123572134766,27.07750251005127,618.8314726419702,-24.019813589493193,0.59071237694587,0.05471829200077752,-2.4020813589493195
C,0.2,1,0.4148905565398228,0.45321180186496945,0.13760451887682634,0.45321180186496945,0.4148905565398228,34.101848358579275,63.51169780347453,1597.508960207083,-14.239553478604552,0.5431263191064475,0.24696100210248317,-1.4240553478604552
C,0.2,1,0.9698803857093594,0.19729048011415917,0.5440804766211629,0.19729048011415917,0.9698803857093594,64.72819180167585,79.69574897179332,4657.876619574685,1.2808217384259475,0.6226333080878309,0.05265325360357817,0.12798217384259475
C,0.2,1,0.6890859431353193,0.7229091768657327,0.5419582642904663,0.7229091768657327,0.6890859431353193,88.2312116156177,94.0684377899476,7424.542869237742,17.906898270217837,0.6347522514347489,0.040661569779641235,0.058372261743298993
C,0.2,1,0.11085194535728055,0.052898652307104055,0.036362033385186066,0.052898652307104055,0.11085194535728055,27.95219748573287,30.824024319487226,254.26942067022162,-25.250889801125798,0.575008413948424,0.08129401782685301,-2.52518898011258
