cell,x_m,dx_m,porosity,vapor_kg_m3,liquid_kg_m3,ice_kg_m3
1,0.0001712265625000002,3.53125e-07,0.4207,2.945631876066412e-06,0.0,0.0
1,0.0001715796875000002,3.53125e-07,0.4207,2.9290361540460734e-06,0.0,0.0
1,0.0001719328125000002,3.53125e-07,0.4207,2.912440430305377e-06,0.0,0.0
1,0.00017228593750000018,3.53125e-07,0.4207,2.895844704856935e-06,0.0,0.0
1,0.00017263906250000017,3.53125e-07,0.4207,2.879248977713344e-06,0.0,0.0
1,0.00017299218750000016,3.53125e-07,0.4207,2.862653248887191e-06,0.0,0.0
1,0.00017334531250000015,3.53125e-07,0.4207,2.846057518391047e-06,0.0,0.0
1,0.00017369843750000014,3.53125e-07,0.4207,2.829461786237474e-06,0.0,0.0
1,0.00017405156250000013,3.53125e-07,0.4207,2.8128660524390188e-06,0.0,0.0
1,0.00017440468750000012,3.53125e-07,0.4207,2.7962703170082145e-06,0.0,0.0
1,0.0001747578125000001,3.53125e-07,0.4207,2.7796745799575848e-06,0.0,0.0
1,0.0001751109375000001,3.53125e-07,0.4207,2.7630788412996405e-06,0.0,0.0
1,0.0001754640625000001,3.53125e-07,0.4207,2.746483101046878e-06,0.0,0.0
1,0.00017581718750000008,3.53125e-07,0.4207,2.7298873592117844e-06,0.0,0.0
1,0.00017617031250000007,3.53125e-07,0.4207,2.7132916158068333e-06,0.0,0.0
1,0.00017652343750000006,3.53125e-07,0.4207,2.696695870844487e-06,0.0,0.0
1,0.00017787187500000007,2.34375e-06,0.8,5.07229927453629e-06,0.0,0.0
1,0.00018021562500000009,2.34375e-06,0.8,4.992422342108764e-06,0.0,0.0
1,0.0001825593750000001,2.34375e-06,0.8,4.912545319054657e-06,0.0,0.0
1,0.0001849031250000001,2.34375e-06,0.8,4.832668207242072e-06,0.0,0.0
1,0.00018724687500000012,2.34375e-06,0.8,4.75279100851762e-06,0.0,0.0
1,0.00018959062500000014,2.34375e-06,0.8,4.6729137247068736e-06,0.0,0.0
1,0.00019193437500000015,2.34375e-06,0.8,4.5930363576148176e-06,0.0,0.0
1,0.00019427812500000016,2.34375e-06,0.8,4.513158909026295e-06,0.0,0.0
1,0.00019662187500000018,2.34375e-06,0.8,4.433281380706442e-06,0.0,0.0
1,0.0001989656250000002,2.34375e-06,0.8,4.3534037744011235e-06,0.0,0.0
1,0.0002013093750000002,2.34375e-06,0.8,4.27352609183736e-06,0.0,0.0
1,0.00020365312500000022,2.34375e-06,0.8,4.193648334723756e-06,0.0,0.0
1,0.00020599687500000023,2.34375e-06,0.8,4.113770504750912e-06,0.0,0.0
1,0.00020834062500000024,2.34375e-06,0.8,4.033892603591841e-06,0.0,0.0
1,0.00021068437500000025,2.34375e-06,0.8,3.954014632902383e-06,0.0,0.0
1,0.00021302812500000027,2.34375e-06,0.8,3.874136594321601e-06,0.0,0.0
1,0.00021537187500000028,2.34375e-06,0.8,3.794258489472186e-06,0.0,0.0
1,0.0002177156250000003,2.34375e-06,0.8,3.7143803199608583e-06,0.0,0.0
1,0.0002200593750000003,2.34375e-06,0.8,3.6345020873787514e-06,0.0,0.0
1,0.00022240312500000032,2.34375e-06,0.8,3.5546237933018025e-06,0.0,0.0
1,0.00022474687500000033,2.34375e-06,0.8,3.4747454392911393e-06,0.0,0.0
1,0.00022709062500000034,2.34375e-06,0.8,3.3948670268934575e-06,0.0,0.0
1,0.00022943437500000036,2.34375e-06,0.8,3.3149885576414e-06,0.0,0.0
1,0.00023177812500000037,2.34375e-06,0.8,3.2351100330539255e-06,0.0,0.0
1,0.00023412187500000038,2.34375e-06,0.8,3.1552314546366823e-06,0.0,0.0
1,0.0002364656250000004,2.34375e-06,0.8,3.075352823882371e-06,0.0,0.0
1,0.0002388093750000004,2.34375e-06,0.8,2.995474142271108e-06,0.0,0.0
1,0.00024115312500000042,2.34375e-06,0.8,2.915595411270784e-06,0.0,0.0
1,0.00024349687500000043,2.34375e-06,0.8,2.835716632337421e-06,0.0,0.0
1,0.0002458406250000005,2.34375e-06,0.8,2.7558378069155237e-06,0.0,0.0
1,0.0002481843750000005,2.34375e-06,0.8,2.675958936438431e-06,0.0,0.0
1,0.0002505281250000005,2.34375e-06,0.8,2.596080022328661e-06,0.0,0.0
1,0.0002528718750000005,2.34375e-06,0.8,2.516201065998256e-06,0.0,0.0
1,0.0002552156250000005,2.34375e-06,0.8,2.4363220688491237e-06,0.0,0.0
1,0.00025755937500000054,2.34375e-06,0.8,2.356443032273376e-06,0.0,0.0
1,0.00025990312500000055,2.34375e-06,0.8,2.276563957653666e-06,0.0,0.0
1,0.00026224687500000057,2.34375e-06,0.8,2.1966848463635194e-06,0.0,0.0
1,0.0002645906250000006,2.34375e-06,0.8,2.116805699767667e-06,0.0,0.0
1,0.0002669343750000006,2.34375e-06,0.8,2.036926519222375e-06,0.0,0.0
1,0.0002692781250000006,2.34375e-06,0.8,1.957047306075769e-06,0.0,0.0
1,0.0002716218750000006,2.34375e-06,0.8,1.877168061668161e-06,0.0,0.0
1,0.00027396562500000063,2.34375e-06,0.8,1.7972887873323709e-06,0.0,0.0
1,0.00027630937500000064,2.34375e-06,0.8,1.7174094843940467e-06,0.0,0.0
1,0.00027865312500000066,2.34375e-06,0.8,1.6375301541719849e-06,0.0,0.0
1,0.00028099687500000067,2.34375e-06,0.8,1.5576507979784455e-06,0.0,0.0
1,0.0002833406250000007,2.34375e-06,0.8,1.4777714171194694e-06,0.0,0.0
1,0.0002856843750000007,2.34375e-06,0.8,1.3978920128951893e-06,0.0,0.0
1,0.0002880281250000007,2.34375e-06,0.8,1.3180125866001453e-06,0.0,0.0
1,0.0002903718750000007,2.34375e-06,0.8,1.2381331395235918e-06,0.0,0.0
1,0.00029271562500000073,2.34375e-06,0.8,1.1582536729498095e-06,0.0,0.0
1,0.00029505937500000075,2.34375e-06,0.8,1.0783741881584124e-06,0.0,0.0
1,0.00029740312500000076,2.34375e-06,0.8,9.984946864246545e-07,0.0,0.0
1,0.00029974687500000077,2.34375e-06,0.8,9.186151690197357e-07,0.0,0.0
1,0.0003020906250000008,2.34375e-06,0.8,8.387356372111056e-07,0.0,0.0
1,0.0003044343750000008,2.34375e-06,0.8,7.588560922627681e-07,0.0,0.0
1,0.0003067781250000008,2.34375e-06,0.8,6.789765354355836e-07,0.0,0.0
1,0.0003091218750000008,2.34375e-06,0.8,5.990969679875706e-07,0.0,0.0
1,0.00031146562500000084,2.34375e-06,0.8,5.192173911742074e-07,0.0,0.0
1,0.00031380937500000085,2.34375e-06,0.8,4.3933780624873196e-07,0.0,0.0
1,0.00031615312500000086,2.34375e-06,0.8,3.59458214462442e-07,0.0,0.0
1,0.0003184968750000009,2.34375e-06,0.8,2.795786170649943e-07,0.0,0.0
1,0.0003208406250000009,2.34375e-06,0.8,1.9969901530470387e-07,0.0,0.0
1,0.0003231843750000009,2.34375e-06,0.8,1.1981941042884222e-07,0.0,0.0
1,0.0003255281250000009,2.34375e-06,0.8,3.993980368393582e-08,0.0,0.0
2,1.171875e-06,2.34375e-06,0.8,1.0128938326206605e-08,0.0,0.0
2,3.515625e-06,2.34375e-06,0.8,3.038681492041536e-08,0.0,0.0
2,5.859375e-06,2.34375e-06,0.8,5.0644691340007315e-08,0.0,0.0
2,8.203125e-06,2.34375e-06,0.8,7.090256746855971e-08,0.0,0.0
2,1.0546874999999999e-05,2.34375e-06,0.8,9.116044318963254e-08,0.0,0.0
2,1.2890624999999998e-05,2.34375e-06,0.8,1.1141831838676158e-07,0.0,0.0
2,1.5234375e-05,2.34375e-06,0.8,1.3167619294345142e-07,0.0,0.0
2,1.7578125e-05,2.34375e-06,0.8,1.5193406674316873e-07,0.0,0.0
2,1.9921874999999998e-05,2.34375e-06,0.8,1.7219193966933507e-07,0.0,0.0
2,2.2265624999999997e-05,2.34375e-06,0.8,1.9244981160532017e-07,0.0,0.0
2,2.4609374999999997e-05,2.34375e-06,0.8,2.1270768243443487e-07,0.0,0.0
2,2.6953124999999996e-05,2.34375e-06,0.8,2.3296555203992435e-07,0.0,0.0
2,2.9296874999999996e-05,2.34375e-06,0.8,2.5322342030496104e-07,0.0,0.0
2,3.1640625e-05,2.34375e-06,0.8,2.734812871126376e-07,0.0,0.0
2,3.3984375e-05,2.34375e-06,0.8,2.937391523459603e-07,0.0,0.0
2,3.6328125e-05,2.34375e-06,0.8,3.1399701588784183e-07,0.0,0.0
2,3.8671874999999996e-05,2.34375e-06,0.8,3.3425487762109414e-07,0.0,0.0
2,4.1015624999999996e-05,2.34375e-06,0.8,3.5451273742842195e-07,0.0,0.0
2,4.3359374999999995e-05,2.34375e-06,0.8,3.747705951924154e-07,0.0,0.0
2,4.5703124999999995e-05,2.34375e-06,0.8,3.950284507955433e-07,0.0,0.0
2,4.8046874999999994e-05,2.34375e-06,0.8,4.15286304120146e-07,0.0,0.0
2,5.039062499999999e-05,2.34375e-06,0.8,4.3554415504842835e-07,0.0,0.0
2,5.273437499999999e-05,2.34375e-06,0.8,4.5580200346245284e-07,0.0,0.0
2,5.507812499999999e-05,2.34375e-06,0.8,4.7605984924413244e-07,0.0,0.0
2,5.742187499999999e-05,2.34375e-06,0.8,4.963176922752239e-07,0.0,0.0
2,5.976562499999999e-05,2.34375e-06,0.8,5.165755324373203e-07,0.0,0.0
2,6.210937499999999e-05,2.34375e-06,0.8,5.368333696118439e-07,0.0,0.0
2,6.445312499999999e-05,2.34375e-06,0.8,5.570912036800399e-07,0.0,0.0
2,6.679687499999999e-05,2.34375e-06,0.8,5.773490345229683e-07,0.0,0.0
2,6.914062499999999e-05,2.34375e-06,0.8,5.976068620214977e-07,0.0,0.0
2,7.148437499999999e-05,2.34375e-06,0.8,6.178646860562977e-07,0.0,0.0
2,7.382812499999999e-05,2.34375e-06,0.8,6.381225065078319e-07,0.0,0.0
2,7.617187499999999e-05,2.34375e-06,0.8,6.583803232563509e-07,0.0,0.0
2,7.851562499999999e-05,2.34375e-06,0.8,6.78638136181885e-07,0.0,0.0
2,8.085937499999999e-05,2.34375e-06,0.8,6.988959451642371e-07,0.0,0.0
2,8.320312499999998e-05,2.34375e-06,0.8,7.191537500829757e-07,0.0,0.0
2,8.554687499999998e-05,2.34375e-06,0.8,7.394115508174275e-07,0.0,0.0
2,8.789062499999998e-05,2.34375e-06,0.8,7.596693472466704e-07,0.0,0.0
2,9.023437499999998e-05,2.34375e-06,0.8,7.79927139249526e-07,0.0,0.0
2,9.257812499999998e-05,2.34375e-06,0.8,8.001849267045527e-07,0.0,0.0
2,9.492187499999998e-05,2.34375e-06,0.8,8.204427094900382e-07,0.0,0.0
2,9.726562499999998e-05,2.34375e-06,0.8,8.407004874839923e-07,0.0,0.0
2,9.960937499999998e-05,2.34375e-06,0.8,8.609582605641401e-07,0.0,0.0
2,0.00010195312499999998,2.34375e-06,0.8,8.812160286079137e-07,0.0,0.0
2,0.00010429687499999998,2.34375e-06,0.8,9.014737914924456e-07,0.0,0.0
2,0.00010664062499999998,2.34375e-06,0.8,9.217315490945613e-07,0.0,0.0
2,0.00010898437499999998,2.34375e-06,0.8,9.419893012907719e-07,0.0,0.0
2,0.00011132812499999998,2.34375e-06,0.8,9.622470479572664e-07,0.0,0.0
2,0.00011367187499999998,2.34375e-06,0.8,9.82504788969905e-07,0.0,0.0
2,0.00011601562499999998,2.34375e-06,0.8,1.0027625242042105e-06,0.0,0.0
2,0.00011835937499999998,2.34375e-06,0.8,1.023020253535362e-06,0.0,0.0
2,0.00012070312499999997,2.34375e-06,0.8,1.0432779768381876e-06,0.0,0.0
2,0.00012304687499999997,2.34375e-06,0.8,1.0635356939871551e-06,0.0,0.0
2,0.000125390625,2.34375e-06,0.8,1.083793404856367e-06,0.0,0.0
2,0.000127734375,2.34375e-06,0.8,1.1040511093195512e-06,0.0,0.0
2,0.000130078125,2.34375e-06,0.8,1.124308807250053e-06,0.0,0.0
2,0.00013242187500000003,2.34375e-06,0.8,1.1445664985208302e-06,0.0,0.0
2,0.00013476562500000004,2.34375e-06,0.8,1.164824183004442e-06,0.0,0.0
2,0.00013710937500000005,2.34375e-06,0.8,1.1850818605730438e-06,0.0,0.0
2,0.00013945312500000006,2.34375e-06,0.8,1.2053395310983791e-06,0.0,0.0
2,0.00014179687500000008,2.34375e-06,0.8,1.2255971944517711e-06,0.0,0.0
2,0.0001441406250000001,2.34375e-06,0.8,1.2458548505041154e-06,0.0,0.0
2,0.0001464843750000001,2.34375e-06,0.8,1.2661124991258727e-06,0.0,0.0
2,0.00014882812500000012,2.34375e-06,0.8,1.2863701401870598e-06,0.0,0.0
2,0.00015007083333333344,1.4166666666666668e-07,0.3916,6.355113012450141e-07,0.0,0.0
2,0.0001502125000000001,1.4166666666666668e-07,0.3916,6.372614249373498e-07,0.0,0.0
2,0.00015035416666666677,1.4166666666666668e-07,0.3916,6.3901154860977e-07,0.0,0.0
2,0.00015049583333333344,1.4166666666666668e-07,0.3916,6.407616722622159e-07,0.0,0.0
2,0.0001506375000000001,1.4166666666666668e-07,0.3916,6.425117958946279e-07,0.0,0.0
2,0.00015077916666666677,1.4166666666666668e-07,0.3916,6.442619195069475e-07,0.0,0.0
2,0.00015092083333333344,1.4166666666666668e-07,0.3916,6.460120430991152e-07,0.0,0.0
2,0.0001510625000000001,1.4166666666666668e-07,0.3916,6.477621666710722e-07,0.0,0.0
2,0.00015120416666666677,1.4166666666666668e-07,0.3916,6.495122902227594e-07,0.0,0.0
2,0.00015134583333333343,1.4166666666666668e-07,0.3916,6.512624137541174e-07,0.0,0.0
2,0.0001514875000000001,1.4166666666666668e-07,0.3916,6.530125372650874e-07,0.0,0.0
2,0.00015162916666666676,1.4166666666666668e-07,0.3916,6.547626607556103e-07,0.0,0.0
2,0.00015177083333333343,1.4166666666666668e-07,0.3916,6.565127842256267e-07,0.0,0.0
